,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
0,2.613460122301347,-28.239435250992784,0.8285907075940473,-4.482886606413833,-27.099944730049767,-13.73603976754536,-7.991592429345513,8.542883088576703,-11.28884233734509,-7.735724453447648,39.29021566630518,27.664393532958645,-37.76312679413646,16.66259935941234,12.545557854098611,-12.54425823556613,6.562723808119788,-1.9470926757608522,29.710561787157882,-5.085028553524202,-24.80494948841629,-20.63847932599908,-6.840402933573025,-47.99083294167481,-21.380094736127475,-20.258052530145523,7.108189390354481,24.556993249351454,67.54989917402769,-0.8568192930315135,12.37403519967995,-8.491787061631467,15.035334036759771,-11.402572330650623,27.2644399421893,11.097448825785968,3.0873287444391644,-16.670028758273954,-14.901964997492483,7.453898271788814,101.66227455457003,27.546348944674897,-19.851912442098758,10.95664270153144,5.50033395788419,17.56039152324388,66.10829501563053,-0.4128767307553163,-4.903192145017092,71.41616053912269,67.7880324657229,-1.1827451314980766,-10.373639712119713,-53.2458607240319,85.44421443749138,-84.83106493706434,7.770273720762584,-52.300468109293675,-25.622283964223882,-65.74254995662832,-34.29341912882625,-0.5251683194466475,-32.77976774953968,8.218364504357437,-1.120688316367739,-22.748265529332464,9.463895132377338,41.069576397593885,-39.834654798321175,-39.09114191877638,4.020071238243026,-3.943088584590787,6.734630980315869,0.751875532134392,8.338308868300334,0.18813571016963565,-23.358389763544626,-8.784334836681092,1.348196392718563,-2.5876298405565206,-24.46547102431854,-2.5504942025318442,8.082001288129938,-7.6904009073511475,-9.251647008730973,-4.439002584199924
1,-7.295425385876533,-39.82971774660714,25.33377241556608,36.89378812517247,-58.906431941608204,23.138485712732162,-22.298190974165188,1.6289886494326855,-3.212275795429531,-29.902754314771638,12.2355819481818,14.28858177263459,-41.46291654453589,0.6713198124455597,-14.095917593840555,5.798175698842293,-26.768698842490526,3.8127571908835294,-9.725845776893388,-38.83939060958981,-1.7011098003912655,2.5224707486834586,-3.2234774266207715,-18.142424165291892,1.2416132093468883,3.453657880235019,-2.397493805159536,1.8840364015993685,24.97417016088335,20.49480219871087,17.30230071664604,25.52278811112236,-11.633690971535401,-13.41051054043307,-2.677109118673284,-1.925489795040687,-34.132620134258524,8.655432640603577,-3.310854010716692,-25.372652316029487,12.706462428597256,-21.15891804404011,0.32744107931522853,16.192378079600196,-58.577758555887335,16.7770220461408,34.71953976278061,35.336589245530504,-31.687759786615512,7.705005234634065,22.443226171956518,-14.928959637816686,37.0187405632973,-33.7072349985132,-7.42414073430999,-48.448908301343735,21.95331485675657,67.46008822327657,24.553652507505877,-2.1135924185638038,28.64610890636248,8.080425980182145,24.090652143366178,114.38796712818069,31.649476399648243,8.436368408967699,41.687776209551025,-33.49887897026282,45.475007541031076,67.79781935313603,-4.017872865057383,-24.80287661401357,-8.66556342640635,-24.32488998574518,-50.767371853758874,-2.1320134079902866,-7.2794076699140176,-9.855157808209302,-23.996307018493663,-33.39011532052649,-10.970128429100031,-9.222116815950972,-12.285961604292622,7.3959439176690775,10.690570096325107,6.65848480273423
2,-34.5158825917268,7.410514403151453,19.60382239866503,41.8212954997998,-19.677886141988573,35.96598976957545,-6.9881406622527535,-2.232024689531544,8.730116240432963,0.2646222502328746,0.392284312169523,-8.095085641579274,-8.384365271884052,-7.54395301044551,-10.254272716029694,8.368000442658339,-3.852918967868088,7.593339071178382,-13.812976376566436,-26.763480732120872,4.146432450426281,-16.945474167009305,10.494510443303074,2.6749322999100933,1.4375112670944779,6.078067511285858,3.052998159321495,-4.835190344963536,-1.3508487081840819,4.643351119200879,-10.554260201977856,-1.3870966734253953,15.254977105406901,9.263841733946464,-4.5394166119017125,-4.8616597395202685,9.609202702978012,-5.768485457814598,-18.628352027343322,12.23537009325821,6.155722969427176,2.5424399655985344,-5.610737822489531,2.890781897541706,3.018538661703856,4.670777517901759,5.641695281932585,-16.33772335551101,-13.682290000124414,-3.5852452806660104,-8.161968198077984,-4.400830466867357,-16.28014803886631,13.367240268761549,16.97682605736101,-22.704419179870833,2.007987116051251,-19.227766746198817,-0.657776361674097,-7.674444568998298,-12.746749161303054,-10.53834405757112,-9.92099763273294,-5.0100176615879075,0.9476870627768899,1.67281977921025,25.035093212453184,-14.65257515202915,2.0420935350279468,3.903050653037672,29.93307288797873,5.446952757631747,3.4036938125225187,15.471419837783984,-14.279393160958946,-24.95044783686928,7.767250831937281,17.285552121018775,10.500977039790223,2.2296395679333534,-14.093162876090329,-1.5281445929100848,-4.0952665417483995,-1.037355667481687,-5.326064020233482,18.59644820961068
3,-29.655774653418288,9.431172539360693,0.25487991454836795,5.9553322358963925,-5.433784797321001,8.905961443125252,-2.885247112608319,-7.956173416047114,-7.5088299484053165,-10.09267531705097,-7.004915077719266,25.489934898075216,-21.154923461128504,5.1356779207447865,-7.806654294366887,-12.182056242499405,3.326333240661337,4.958787252208266,-16.517119131801937,-21.951265359253203,-6.609001702199535,-15.032182364072419,11.654757609135018,2.1452425728490163,-10.581472645981906,6.432620564208858,-3.7279011423110395,-11.9312663893386,-12.012216522731874,-7.166971670598501,-6.254410780050604,-8.320996165257439,-0.8514268821233277,-7.698246132962897,11.156230486311916,8.21432200471276,0.7974610876883527,-8.162133717784274,2.019586557150027,-6.3725982051241665,-4.955800616093746,-15.99933694038321,-1.0933839969408525,2.202213360228197,-10.789327878990171,13.445107190041957,-6.530913350009814,-5.428618877944432,-3.918860879988897,1.8444041149199302,-9.875648060149265,-5.096221925238781,-12.68842757793018,8.054592677114423,14.854594424665132,0.5851833115952485,-3.9701940999886682,-11.510283438061295,-1.7241332969921916,-17.11412933826315,-10.149237604197978,-1.2644845769911828,6.686853905311593,-2.5925969876435486,-2.0890531248601163,5.592543884593515,13.102040202145407,-4.575254115392881,4.54775928635804,-8.85909908588089,0.6465995680224212,-3.029808729568509,-13.591117477539322,-3.6472720091635233,5.650110151627392,-13.793168049421482,-5.244871881529963,19.066515929089938,-5.056110407474782,-1.2007857050984154,-8.557753759022193,1.446610240772711,4.507915258867642,6.3461030313261055,2.0319854520392586,8.990479945439084
4,-12.967587683300172,3.7029388922875626,-3.8525976502366768,-9.436667217464418,-4.678122365426154,-1.5982410942402543,-1.2814625390328827,-16.37939885090901,-22.682144446777837,-15.624344672650205,-6.235899447939407,53.6610706453622,-34.66473804505273,27.017463773271974,-1.5612214498563042,-19.609137031889798,4.215455934734388,-5.928467638505285,-34.11398432319436,-7.573341801288459,-17.96008884514365,-44.62753230702402,10.44327857565352,-36.78825719209815,-0.17687997692374258,-15.875166344033794,-3.781675051413613,-10.843640234999393,32.94795372942618,-11.05373153211936,2.282832382375405,-49.22032310669658,30.57702632904205,-9.56275060284436,-15.12627861998794,-0.44286367961958834,45.88413056465688,-22.334317399277598,31.315877375565037,93.93352927878068,69.00793378279974,-7.789709372334741,30.36427656702984,-82.90491354757377,92.77172513082078,147.05155438957794,25.336350394630426,-28.40076537875229,-29.718978208868997,19.092655385091668,-1.1807560283808065,5.983979490436038,-6.2764879841251275,57.42272418609168,-66.40225476387667,18.88006844723376,-19.826900097390624,33.061048951631946,42.116359874872806,20.662832863238236,25.477883417008986,-9.877386165415093,-4.222873522351987,26.198144325964556,0.3268679227333106,23.88529800677818,9.552589663897649,-5.306388623572154,-2.4840847120421,-6.03182259816624,-9.716398413704578,0.3993957621484193,5.163923376877461,-0.27277748610517116,-6.293770004330665,3.0798562208151887,-1.5136705369402335,1.6563426436615634,3.3103969619989666,11.604979484437447,1.5093567159684111,3.2273851225474735,9.198366018845167,9.201560310705139,-3.4098217522718905,-4.246203006302192
5,-35.628735659189076,15.232052384878834,10.300066277144978,25.116884719143762,-1.6789456009062897,18.59495550457563,-0.010371642986293048,0.1770883274722267,10.56423128828708,7.303968623809594,14.336590090424657,10.826504431582304,-16.411931536667527,13.421912688720392,-3.8332436146148723,-1.2556757954419768,6.859892438488567,6.904683151254133,-3.113692187937878,-2.890697352007924,7.648810416273018,-9.703399319192211,18.01841022563182,3.455303633746867,-0.07348912247921988,4.222545404640135,5.0239558887168405,-12.798153847491387,26.50786446302119,4.322119662210701,-19.587732358198892,-7.248151677522519,2.0312566401677192,7.3317846546205185,6.4111231223685685,-6.754001927565274,19.6847128544468,-3.4519092209957063,-9.641807348170524,6.349057702767949,6.77659062863703,5.091309056513423,0.8783539936087342,5.143055134100641,8.37238206478629,-11.04780741108285,-10.383813552968464,-9.847911332289032,-6.669430902507336,-14.860243722558172,-5.040547581406741,2.9458641667782777,-13.335484531990081,8.505021940861274,15.583808081459964,-9.354994016124092,0.5426752600030013,-19.432335113884736,3.285187831730739,5.590997200983894,-7.674457500305741,-10.243985062774412,5.237948881051948,-7.807798676160442,-9.70410543457074,-3.5071824802187446,2.6874255667548064,-6.716789273875783,2.8259596563151335,13.234848749232748,20.815416605692587,9.770812393091136,9.00969316856426,-1.5839003366890634,-13.769838405377513,-12.78421446251318,-1.6614594470760216,3.2980503241161347,8.089103357178688,3.4285597090755107,3.420103472601227,-8.783638381417186,-12.529650753913181,-7.634099593178612,-0.37128487203747046,-4.732058653102695
6,12.472912394529244,-36.79521544085238,-2.055002273692677,5.014468323160592,-59.462494923783154,44.29279739052502,-9.991660654825736,-21.8641419426752,-8.256950555407686,-12.733895088677489,47.51614132393821,31.646596027932713,-45.20775142213708,-4.4821685826522595,63.94124449492366,-24.31683246324991,17.30766043441309,-24.085263222163583,25.822960403657916,-28.174684762412706,-38.807394694891705,-50.39628472910732,-72.1727584948903,-48.57918998539041,-2.897348042707037,-104.2201731043045,72.07910564730749,100.26946313575833,-12.564960985260102,-128.99635540505898,20.38213665149857,-53.61184075978721,65.63926354725652,-39.796808539050744,6.570575858519386,6.915253618954458,-43.59143979524685,13.562569564144335,-18.484083116955624,72.91846902927983,-76.79019576395002,41.60070042332455,-40.636468581922415,5.234197930549187,-19.01985605429681,-39.905213093754874,-66.83174100983543,-12.835300549839015,-26.145860564822087,-28.98390341170466,11.57188261624957,22.76975170489909,-16.601080560802593,27.19208407160963,-14.24043452663469,-37.047308314871586,-0.7871461354140677,9.521666936228215,-3.327900812763425,7.598734217085216,-14.344359736740472,7.853029015275432,-4.990711423676581,-6.999802831292187,-1.6550627311416168,17.09849020895906,-4.93630958805559,-6.784556233879804,-4.859724237451525,8.019764127833968,-9.873243108286026,-24.281166174703134,1.3060656454222404,-6.957727909020336,-15.603714666180833,-6.843090128571694,-1.6299297488740432,-7.004360157171266,2.929099550320823,-14.247372533402462,-1.4033470083068003,3.365922621832287,0.7584134212379219,10.634827355728698,-3.148745317526278,-8.614580683147107
7,-0.7100533631064906,-19.857698414588196,-14.959152609946361,6.6312325740004,-63.13528545813836,83.40323799343231,-22.626445849830173,-52.67067423149233,-16.78465892424958,-33.80107281462004,-45.25053441664109,44.63922474013786,-21.344104972385193,3.239157416372412,-7.084358043823357,-7.785513026657448,14.205561594504086,6.549647469686907,-28.080200252890137,-5.2743620820132415,13.600176975175144,-44.03993221624132,7.539921701319938,-7.51755930016899,10.438256479928734,-6.763206684664624,-5.01095946495529,12.448173102125029,-38.62688972203331,14.604962367698688,-32.23420004912361,-5.863812613007799,17.345417535607783,44.97072221883074,-55.51535204637539,-58.8899386123069,60.98673278645662,18.52657800986771,105.86213634199214,54.65317447363222,-29.39456968389076,37.003584100167096,-11.951172503359512,26.189930851674085,-50.552301909833155,-75.94525269284603,140.2158148235842,-56.9714524433177,37.19183157011493,30.61761984596551,-40.1813072156028,4.765886820815118,-15.729964163670061,-15.526260524113034,-36.25328684901129,-15.56561338620719,-26.693738997987715,1.7753208778600942,-7.636356774026695,5.882819150444571,15.824792163676275,33.83753376710946,19.162006810123323,-3.999149576006627,-9.140728724218356,-14.434110755597917,0.16793882579130526,6.968120539895853,-20.98452554903856,1.6064353429831277,-17.333972572125283,2.105525347015517,-4.072549494885932,-30.897011196197496,-9.282846367062042,18.67808417006617,-5.648391178362281,6.5028749709775715,5.191454309370675,16.161332682620145,2.920643114846846,1.5366123853393026,-7.211256390155512,4.61897377100311,-6.917952053228929,9.288618065436664
8,-36.33079801564425,15.877687639861268,8.341679932811884,23.40052089095645,-8.557034002913108,21.89349691731995,-4.142083326492915,2.1179165229962544,8.957737762950394,-1.4557397606201306,21.090904096840145,29.75739363614336,-33.91929008797102,34.68619979968977,1.7654852278127218,3.216520354677081,9.07973705722396,8.488055955504006,-22.626697930944253,-9.193995312262798,12.34888842414904,-15.775043825245818,18.107766522528998,15.077516859481126,8.293391351112087,9.186286343399233,-0.01456439790533448,-7.958056187607592,-4.8572324774467335,-4.550085122769422,-23.018063908018355,-13.067965426273224,-9.038950768248519,9.303011650298734,10.641658511522829,-7.045751431742535,12.980451080932935,1.3817990231318396,8.327791150821652,8.149315884171846,-3.194603325506225,-1.3693056843123996,9.194001968928088,10.105611594231403,0.8208082089147999,-11.804370476361498,-12.04051846954722,-5.498624562626942,-17.31111068696557,-23.774354665339906,-20.059662711215516,-13.49892392404471,-7.089345431380275,5.403429117122627,-0.32538234631143487,-14.597099152436636,-0.4430117733487168,-5.308160843288009,11.343524268691036,-5.207737716911821,-0.46901044099817407,-4.843013821577573,-9.284848048236157,-4.337204558407627,-4.800214894867309,-10.250109806435947,0.15714569061358968,17.135666623202784,-1.7688606630748427,-6.950536948459953,10.369905117489733,5.283988901029912,14.948695909475529,9.45757961408346,-6.938584082341511,6.222525995982697,8.29720141758628,-1.524491581602171,-15.070727605979288,0.926367533293116,-5.222209929430018,-17.780408286728786,-18.230599725863385,9.117133705903447,-3.225803740280137,-14.151664497152156
9,-17.405944512496283,-7.743280566795271,12.754976238117306,14.415386612421736,-15.131146143498631,-18.816028512401463,-7.596661126490629,25.382665056601244,3.489754580592664,-11.874649226010277,40.603608389524474,25.84964455983507,-43.82059941364483,37.84738950137766,-1.0757525059749242,8.83589522198449,-2.078666964705327,16.386348054193828,-3.4029843423628043,-12.28063964813376,7.160719501342546,0.9116928538911664,3.93011510217753,9.96531076167931,-6.169196456982341,13.382462591903213,-20.41748433828898,-1.1930397954286915,14.20857264631235,14.490587209590112,4.039683898610151,14.251810228731532,-28.678478684041284,1.6837308459013665,10.344507974023927,5.0870154508856675,3.8561826567235546,-11.411602633448782,-0.4007125004885361,1.6613036964662606,-5.094898867344937,8.493254954294493,-10.594311975644587,2.424205559396665,-9.091371179450885,-20.22903947220815,-1.1874062098075904,11.89091801529687,-29.856191134772477,14.376707318862607,1.2410269889684364,4.06404961634047,4.365302500761958,-2.9481474565399934,-21.126550585798373,-8.089870123454455,-0.9103220438860944,12.470626191357555,18.74324772765133,4.770753242899753,-17.81149140643419,-11.942452865233093,-16.7850255465906,22.598340085399983,-14.108852768777181,-16.55366780584203,-20.178197958750683,8.631693652754668,-9.869728420789802,-15.685300321702094,-1.6398704234574455,-2.5052123665859853,-7.452769225898973,-8.000382590327781,2.7883072257163426,17.22573181192706,22.524983221568213,1.6839677256356658,13.378105168428812,-7.7667128084303405,19.511182463431087,1.8916921388931973,-23.524518445217005,23.925347564176338,-4.007372568139666,-13.481225024954995
