,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,-178.1420031221319,1099.1016123951845,-149.4247059894903,-189.2676656618496,-265.2596005942003,2.1040375157414175,-77.58050723606813,-80.04511014932415,-1.3483095355781263,-315.6408957033808,58.443530558361,97.97837351216455,-670.7243818531742,602.4678924874601,-596.0060176967341,-410.4395255349679,-97.53294354463223,-363.5679096383792,107.20582502673759,341.4087738548895,137.0536061967022,-128.60212244610818,-49.16033492213488,27.266684660859077,-113.07237179237781,81.15199306502406,-14.34371671727369,3.0993634997833968,19.094348492044897,19.403265479358872,1.695500890503706,-25.075398505537805,-10.27074506260698,64.67364933611579,3.391696069667813,24.48770744417274,-4.353447483988977,0.11648353962652269,12.274713499394933,-5.942468212724456,0.2797612351879555,-12.229213997825562,14.211136778140265,5.431056105027919,5.143645731417976,-11.825500004899004,-28.947935523605533,-8.651665033298503,-0.41091991346402423,13.592886099576118,-13.099082599960774,12.799951110957615,4.852770366387352,-1.9855798400236004,-25.560667835848697,-1.8970862454232493,-5.943095745807552,1.5220970209345117,9.119436339184029,-6.464296027115379,7.99400552857097,-6.089297877723909,-13.362816806909496,-11.677123605282954,-7.40505217935136,3.7697051288901045,1.9024084100818872,13.030581522801262,-1.1735818926620032,7.259085492922788,4.073296980240995
1,-16.439861242968824,-35.02892402601591,-34.964108576694635,-49.51189740926878,-46.09415688757148,20.496167999676928,-26.796246219737718,117.64230242577646,-48.2540874760613,-28.23823119974626,230.17683164259958,13.219789015627809,-142.64614455432783,57.927740662024874,39.0307008614805,15.52648803354457,-6.396954529376279,-2.8426240041056143,-26.19144189669498,-18.52841252239572,11.334326428453817,87.91682161733631,30.961308858494725,34.3038809429951,5.53375570124787,-20.75315104420323,-56.953389815973004,-4.380747691629919,-48.86023514761006,-102.70125389252831,0.042493599929611006,107.15168225379571,127.77197561805689,-20.062012438211685,66.61463900572343,-38.28938118228923,66.1175233324184,-67.72268167627433,29.16067212290156,-9.002558251136936,-67.45108181902478,51.31040687853299,-21.83621265328942,22.005239093466834,-91.96092085182325,16.43080083838445,58.76515443248187,-11.319279017411967,-36.20454099995491,-110.59594057899741,88.7772314430221,41.673062681117905,-48.19236848471696,55.60910228000009,5.1498173800060085,20.321647272456445,-7.2468332363530426,27.009583151205057,-108.68389554925173,118.15351728500912,-17.423362648683327,7.008153436345208,40.55605916668252,42.30735554615716,-85.20253573954189,8.361980280163415,60.54039962876373,-59.3580697316769,53.25196955087818,-160.43486982977174,10.973398369045224
2,-87.43306218812913,-20.08664639025378,0.9082830140373793,40.1485231212496,-78.10708120896425,-1.9256667544468329,-16.63463186464381,39.481232171802944,43.21919361821339,-23.308680237401557,69.13387274336206,190.9583853422712,-102.5666437990289,119.19624415969447,122.13926249306117,51.95862407789594,49.71891906036255,82.8893286080817,122.4492408615392,102.58199300238063,-71.65700241478105,65.33476993502306,-31.934151023574167,-46.06928506614818,-0.027712753150105685,-62.47232230102384,-5.956018583800365,-14.761944808581895,-61.6460682407155,29.705343602308837,-66.18388027824459,-95.588477311073,-64.5254471836785,-46.46502379913914,-121.09428390157058,-30.72952208241682,-66.01822046006458,-154.63232328697327,-154.94227612530176,73.20688321678084,36.48160982514977,-19.03293456712479,170.0805916877866,-26.093009595180106,-75.1429076147166,77.93886506651644,-37.46083737971009,58.15338652836547,-63.74154048629304,43.79018212662933,192.96448823852575,79.10173128441446,-44.32330321410608,20.461711409294693,323.345972919293,-14.071264842986716,90.45304916715975,72.2727521094158,60.93983822570467,-104.43446364836754,164.69719712512267,-59.72450124486076,-185.68013809970208,-63.05837588974847,118.28015130305467,-2.4220893358493294,-30.285483040076315,-114.53078355655936,-7.774212407378906,8.383877447730487,34.3990027144149
3,-99.7369992483443,-61.66010223742624,41.37096396550466,26.187968638262422,-40.545933643962584,-31.258379493083893,4.599383010503562,4.3292140455344095,12.736115831933418,-6.317447671104283,103.45521889050333,57.95415532430208,-64.27233735620848,81.06116182551658,63.29496354356167,15.837734555062617,46.85124299499566,-35.807688070125735,2.4359744217053247,4.593422039025919,-33.81659525086199,96.75655252213402,48.702740794370854,-66.84653285772389,30.25008565921221,-57.41537412076859,7.171545526843505,-11.75255399856517,-11.237250711244972,-53.57368853025601,-33.907247024513595,-39.4984267371541,-38.11614248851565,52.231674901242435,-33.1846945702578,6.99247289762955,-31.533063868661376,18.328279641503276,-0.2723703158120163,12.944919568882431,5.2281950961898245,-13.283966388154509,12.3628030363548,-9.357942863145352,-3.705609973997599,4.5540613528647516,44.2568514678992,10.727499156131708,22.294117376191895,-56.91627356509265,9.542861990930092,15.770377635169316,25.090960285953056,-61.437624634356055,-12.934848388470925,-13.339137113419408,-21.002562799130985,-12.004166520919343,-12.67420691611818,-23.848631671077666,40.9016760703322,13.80937288153262,32.12099999215204,-21.806658742854594,52.88506301646921,29.70850987859588,26.076180699471944,5.2250723636918295,36.4394552119379,-20.52015663306896,-73.45084013932644
4,-122.90586072459101,180.70746248833746,6.5871199785024475,-40.88629790402394,-163.220181745748,-129.80650308325042,-44.03891257599043,-83.84918464911775,58.02134192446165,-158.58103814852328,17.163457301569476,170.77856556810542,-42.94346659608262,-84.07010847753551,604.5941923172373,219.98203795294643,773.2555869917094,-341.88284807887874,-393.3951072540244,498.05103343493624,63.67855238181393,-203.33807832011973,-119.60167198027608,141.83501252071682,-115.150311452106,61.600194125442414,-50.382949963035166,46.88282214485059,50.621601284951666,42.26125357615678,27.830658528111844,-6.477702714056226,51.86877980945232,20.526625984045854,28.886426205760806,49.88054058869854,22.45091278636981,-29.28461013707948,9.130405944168562,-4.402355756103298,-34.193572378916954,0.7553986516699123,-9.846741613916187,-0.9691521806620758,10.640510452396075,-2.5926639015560555,-13.622283608348958,-6.907724168337589,-4.10722047285382,11.604353907915634,-21.634673817441804,-2.677374880015689,8.857567268386747,-6.303855304188593,-19.126363155703057,-6.070152880965886,-9.471946131837203,0.004429305194143418,5.0919049056506065,-3.389110178015259,-2.64601226605365,-2.0583162444904377,3.7987451577738742,-5.235048190423468,-7.446151589794857,-11.323445791747462,-3.7883727599816845,5.566351060320693,1.7392840833761807,0.3392912761432003,14.475078779266683
5,-112.60827039990154,-46.05151382793923,39.43603351124269,58.04545641552316,-24.88032483482215,-10.997301925412245,15.18573887940738,25.48282202453296,57.34253230718291,-1.1870240155110372,53.37616669791483,114.62172897844066,-27.272585898417724,136.5412698052202,0.7965111841177999,53.62727794802067,78.27014143404777,41.194997831858316,-17.57841535176918,-8.254194762427495,-105.6735497517835,16.852061588363924,-16.66887500761036,-113.08697936585412,36.58532819144133,19.593013706447405,13.15212633293975,-19.122031548099734,-9.213163070345823,-4.907039270247746,-8.347987195074444,-2.1521847124497357,-56.96723663225606,-69.7307517079866,-62.267055417405516,-62.469589391941426,-60.34552445789336,-6.175104555100285,-78.18125028131621,-16.555253308066533,58.728379470726,-26.58713560207097,27.78029820331355,-25.026162643724152,-13.452135021453993,33.74207665617386,-42.0399140909466,28.0449878593152,38.54316925081508,7.926655055721645,37.25301572171866,-38.52774316319231,-36.1098003034616,33.7678659093471,34.85768847669289,2.9958810619477503,19.464623742310053,-54.07900070325349,30.94147805916065,-17.849151649282845,-9.540965684214974,-15.287975940875913,-8.850383117063592,95.99563546705429,-3.1899299547983473,38.252973752343244,17.816347620571772,6.486814588343005,-41.07713070372078,3.553014414378733,8.427514276086587
6,2.717674883012244,-25.061226695017897,-51.185630397678494,-60.48002774896441,-31.99951271177,16.046948124185942,-28.202053647409823,24.28146024973995,5.856018049381937,-16.092096227699322,180.22129679133496,-20.22347613470611,-48.395998435132135,105.8651911870486,13.075676069196753,65.2212568964342,-5.966798708941528,18.65343879430587,1.7522218220163723,-15.140543849078458,-31.676288402804055,43.35795184752677,-12.821543267462996,-61.16059809653753,29.27837049025177,-30.704880033697478,-15.815622197820083,46.618769771884594,-11.393049130694926,105.99020723078796,141.56809622076537,77.70919675907427,21.76218752175406,-54.32798002137973,67.36331066463046,109.41425517120273,-16.588885255281404,-56.87004719867156,-25.139283122360013,61.71482738949876,-18.879391932988206,-81.96410519352467,-78.64626441109381,37.75250891575132,43.47730222597754,84.39998483183109,63.46988268457035,65.11560789410849,3.031868506211499,-80.61446708823331,6.509015962869664,-42.7196140545068,-35.004846910554406,45.63144884025635,28.258877935177903,-14.468895958135349,-35.02156520761135,-39.816627355464725,-58.46500382899059,25.536605389157945,66.04063785211675,-21.69952676914254,25.16583057478958,-17.605816907236772,-11.310631157567494,77.07158334490055,118.72823584072026,-30.43784286654118,-26.22299390531902,29.948926309561983,17.544676071602357
7,-9.187649540105184,-46.30537936190952,-33.450186007491205,-68.27907140000246,-76.93894682930393,4.366735708323178,-41.17542251475771,-84.90146606355171,2.8639231949376915,-73.21424738681571,241.6978626392899,60.5920735204236,-41.579735224483045,81.1692952354279,155.3146706217581,21.587528177819973,-46.59036053608831,-31.648088602330283,57.37691515545395,-62.466550658000294,-103.29555101633265,37.23019624396682,-0.4807001865480294,-108.54365495851584,-63.02581050051188,68.35735592734736,53.93475049212681,-8.471988458262368,-43.63444297027186,-81.6053188570299,-28.942131820020407,55.79247463878205,45.641051882195605,-20.732942985288275,-75.81856469784002,74.57997060809281,-4.201585768597171,-85.90929071947284,-82.31926772981083,40.74433765266036,36.10921299215055,113.12162404634749,-7.158152915879184,-22.513472762966206,72.43332974042443,-172.97294873669554,-64.64239639057298,3.1211459071501837,49.09889308314511,-37.29200147670475,138.3068676315891,62.90270360063477,-46.59696633666856,-97.86943072204275,-102.7658017457398,-121.70352730646805,73.36792178132421,43.88760341192651,-161.9376433288337,-69.14572463477228,-91.30305547935743,-17.469863828896287,49.17254110356926,29.757615599282346,-137.41022243080266,-164.20403721653557,116.99851399435485,-46.347194103863885,18.35230682923145,217.1393695352667,45.02626898260023
8,-121.0703819618693,-61.1011219414287,51.196403992591854,57.76886865444569,4.025802420772207,-5.134538118681001,4.590016565120381,58.264910594590276,55.981900196411765,-29.48461811772062,175.4681244555491,128.07862527664167,-7.861637507085554,105.11955880783168,-1.4642374224840724,72.09436351313909,34.936789440928216,61.697268891783864,-16.11973801237832,-66.99463389997224,-100.95465237094223,-9.067346342152447,-15.594892670284976,-77.09460145923046,-44.90842706208812,46.95271320918733,14.524900833362656,-33.531072186587,-2.4673974983003792,-153.86537054463793,-96.84997198222581,101.7161258513385,108.08729107856026,39.87500530952542,-60.165335990157445,47.02341310276632,-59.14802292869893,11.821338711664696,-14.93989186324032,11.887863053182505,-24.856548825425094,25.58060065613268,-29.871609279279156,-21.844324710064292,102.25633089611175,-126.00769484655801,-87.64812481109692,-36.98665792436294,21.75690014808451,68.79166436728346,10.497698432673976,-71.50628411496868,-80.28221637599067,39.301622623281034,-113.17362342617024,-15.354337015054782,-39.23325944370388,-38.275859570984835,-33.12220787732671,-2.7188784354667273,31.681256075874646,-32.363815977824224,-8.525945122643808,-25.03852524403223,64.18281211690567,29.606680609817992,-13.629737020352891,-30.58304542044048,-0.23664197968590867,38.00952718098309,-7.380296914923578
9,-37.07989313253822,-35.66467998471462,-7.226743486553543,-16.63417831922233,-27.11337332378337,28.010383753787735,-17.51256132814116,102.40211905384206,6.207500935077084,-58.631272148414716,123.30410284336584,97.81438675994988,-92.05598645584215,58.68970852800835,-52.51368042020663,50.92092840215443,41.095916934217954,60.05943942605663,-73.89809567768721,-78.84935173527415,-51.053201533820015,-5.566586072082219,56.9006487541386,63.049791125877654,32.7392566910683,-20.18443333126954,-83.3559361823398,-21.71730278361478,-32.957183250183256,-82.93986091500952,-77.8516818219809,91.86126193322578,88.63439200064332,-102.47587089432861,52.47601178590481,-36.187459934536946,61.06558284903734,41.59794403396403,57.49698569554685,25.978919079425605,-56.001971368233654,-40.293381089654034,23.30645829983088,10.671781059163887,-97.55267774660943,-26.13487158235024,-25.469480253268834,-35.30499442183913,-40.937368095558256,-78.66305303145948,-8.829681137783695,-29.824445827598552,19.44766607413288,13.084490843642078,-50.25955166476851,-16.1169613352112,-7.437512542407325,3.2317616871053523,58.04633990655165,-46.083366622447265,1.6057417776094012,31.98387809708019,-35.62683734487577,-48.72880460871933,-16.644181678045513,-112.56541458084656,-47.60309624967033,34.25730022643826,-121.07421095910627,10.553050405502795,-95.3872267908105
