,0
0,0.15084801027151507
1,0.1419239842751794
2,0.13676872435133072
3,0.12503547609286836
4,0.12225923185106273
5,0.11867252275902776
6,0.15066435716702786
7,0.14854863594189593
8,0.1431077425350208
9,0.13816342889893576
10,0.14673690001500378
11,0.14453524728491893
12,0.12951214997421767
13,0.1436836856766518
14,0.10711439995267868
15,0.12722406336603484
16,0.1427434754907272
17,0.13483496769578437
18,0.160402697026676
19,0.13962943568130706
20,0.15153876859012058
21,0.14167737730032856
22,0.16504984707183926
23,0.16325183763721873
24,0.14058995839652813
25,0.14469980442995103
26,0.13806449275346291
27,0.12450693061281096
28,0.12733130060898198
29,0.12904577076337193
30,0.15203822839958325
31,0.1324992558794444
32,0.1344447021949392
33,0.12666495411448805
34,0.1476240330760238
35,0.134256796731352
36,0.14792627553765558
37,0.14422711216850362
38,0.14088916809444493
39,0.13482348724128684
40,0.15213841649495305
41,0.1341802917487896
42,0.11803712279683999
43,0.15371293637933392
44,0.15514413379076641
45,-7.140932160510662
46,0.14758005715728417
47,0.1290062104144074
48,0.14915875093895625
49,0.1269608161035151
50,0.14538808635929518
51,0.14729882610240058
