,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
0,0.7363082623652717,1.469048371861335,2.1997373479619275,2.921204531588603,3.6344766572969056,4.3457476928205985,5.053195764594723,5.755910087954322,6.454809928854122,7.1450622896841285,7.826913953048617,8.503876960489599,9.175852632232134,9.844613341981589,10.509274866694888,11.171054768460523,11.829634997545298,12.483055443650628,13.134220232772407,13.78204194595285,14.423014673655226,15.06191292702994,15.69652407183599,16.32996748076121,16.95528735878726,17.573035352863144,18.18162544331315,18.784365953966233,19.384163382559276,19.981853595613906,20.575514008694824,21.16521711781974,21.749091063527864,22.33063725876892,22.910804470304015,23.487549175849747,24.05832998132653,24.627609595819713,25.194167967376753,25.757088678061628,26.31740600730422,26.874401909164725,27.428190140471887,27.97883955872126,28.523062145211103,29.06359100731596,29.600441592941657,30.135980387235527,30.66767002320035,31.195241140871545,31.720503643335768,32.244732665849426,32.76659488872497,33.285445054627644,33.80126146480657,34.315257106169156,34.82767926794833,35.333421613273025,35.837284193034485,36.34023982511076,36.840834213086524,37.337189378262096,37.83227137443682,38.32463997789938,38.81168137219013,39.29810003696517,39.78214103105776,40.26541359239212,40.74737180277577,41.22410978144777,41.698966059784595,42.1720455216882,42.64297122998582,43.112108094797684,43.578978820551164,44.04396360050339,44.50627037159873,44.96426187368539,45.420937186378985,45.87641328567834,46.32948491080154,46.779276195872875,47.227009320430206,47.67444938103061,48.11847639812688,48.560832824278336,49.00178539448523,49.438267998986525,49.87129446387776,50.302871382920024,50.731075737852564,51.156411040618465,51.5791959387492,52.00032120858704,52.42135630245544,52.835617542791645,53.24826014433036,53.65987650897801,54.06876542333988,54.475042117143936,54.880024498412105,55.279973842942034,55.679847926728144,56.07646288866618,56.471667465857024,56.86525888621018,57.25522806338692,57.64391068345783,58.03060084097166,58.41311957174315,58.79337867810735,59.172353615147024,59.54958030458328,59.92642263200586,60.2977084184122,60.66734694319139,61.034127234690885,61.399547786103994,61.76189541910233,62.12340052118629,62.48128624812635,62.83763894382184,63.18950560024318,63.539496594660264,63.88505758323644,64.22804410562503,64.56509937207639,64.90117549773993,65.23594862853263,65.56946339339757,65.89982240305362,66.22526995916913,66.54880698990402,66.87140950059518,67.19345649391597,67.5126127688487,67.82773409681943,68.13864790139264,68.4489649901397,68.75796984410535,69.06499477964671,69.36936336344168,69.67102329152144,69.97006081682852,70.26721888575672,70.56217415219547,70.85409412737194,71.14343223907173,71.43098198775405,71.7154285899019,71.99955849917865,72.28222564456097,72.56170422203131,72.83920890106883,73.11063686441912,73.37976741407796,73.64715631120396,73.91443015680902,74.17905224356306,74.44149968163299,74.70118928808881,74.95868973335232,75.21568981014454,75.4672010844755,75.71718073498361,75.96638469155425,76.2115322949181,76.45296444933261,76.69352977743327,76.93184178392642,77.1672607676811,77.40149785339084,77.63341607645626,77.86423403229998,78.09031971750893,78.31603910504319,78.53922299499287,78.75862209616751,78.97737443283587,79.19397801798002,79.40837880741311,79.61925542446552,79.82843925865379,80.03664587869318
