,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
0,10.09675448991774,14.762938958381067,18.956460433382258,22.73381569034702,25.51894067472181,27.875776190814573,30.06120247656193,31.945511850275977,33.59645371594317,35.07703795817906,36.50564633319475,37.80801414082768,38.989515031613855,40.091760608219225,41.125773571957446,42.099829160245896,43.069450553736374,43.95024895610409,44.82426014387112,45.65385154939368,46.41922235109835,47.140738769300775,47.84516969120431,48.54628008108599,49.22576248738341,49.89360987523172,50.54379626961042,51.15259398173646,51.74355650535672,52.31949978963053,52.884845821454675,53.41651168792303,53.9451734679928,54.45569375857908,54.95152334828865,55.418097830617654,55.882084076963814,56.34432763491603,56.78947960735646,57.22167587906003,57.64310998032427,58.05560725257528,58.464381456286716,58.865791096481516,59.25873140939001,59.63955260777284,60.01508022141897,60.381707038301315,60.74753636217298,61.107447667468485,61.459577331493605,61.80469631348194,62.13590629556095,62.46306018266428,62.78862785527593,63.10428472363323,63.41878477375712,63.728158175368776,64.0342037700711,64.33608701761507,64.63602181714548,64.9280843162985,65.2154660441552,65.49874539049557,65.7776501894219,66.04857573354366,66.31702928093385,66.58263319821762,66.8430044415059,67.10146994487016,67.35557159073409,67.6047762337804,67.85148927847055,68.09413589936614,68.33404864217223,68.57032166423492,68.80460770701767,69.03404383931448,69.26212429751374,69.48757563683256,69.70868491347137,69.92521122511329,70.13987564601558,70.35275844557349,70.56402782720559,70.77475259201623,70.98294208396729,71.1883263071973,71.3928959457559,71.593154833244,71.79122037346735,71.98753649033797,72.18129026178899,72.37482785591646,72.56372983503726,72.75011887049352,72.93554699113753,73.1179517715354,73.29901080215959,73.47845048176897,73.65670605217585,73.83398283516468,74.00829601360115,74.18149857505618,74.35348435655452,74.52345405248397,74.6912832094673,74.85704220609189,75.02048389829797,75.1825198764095,75.34223928864368,75.50011930130918,75.65692362077117,75.81263092564687,75.96644482587564,76.11971382090958,76.27169592206201,76.42118156753692,76.57054696646247,76.71716033358888,76.86316633301828,77.00748789289669,77.15082799584239,77.29328162910517,77.43362669459317,77.57286557026585,77.71204502307603,77.84969281375017,77.9858857504026,78.12185346102824,78.25717063315521,78.39148107349978,78.5238531591763,78.65508028489565,78.78485860703896,78.9141018225721,79.04283118485664,79.17027100091661,79.2969154085309,79.42253523616192,79.5473579202231,79.67120388517715,79.79326987811619,79.9152677951658,80.03515836110911
