,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-46.82657529146896,-41.693688111635915,49.08978325222736,88.97643578477727,31.136601028081902,-26.487884375055987,-88.1185509583369,-79.42965703503708,-239.50233246330518,-132.42533433998878,159.62525807116216,59.914861148795865,271.06239135635826,-101.65324076567205,107.92794789853842,18.056444452733587,-5.393436509474876,86.61365098948583,334.409913077525,-133.28969276839453,-91.91551786217438,-193.0904133551751,-53.317439332091176,-89.52965728176052,21.25515815462844,-39.27071937953177,7.053054747221798,-57.53607921214062,-11.489180413663885,27.239934900946288,-37.76036545539406,-66.919255192944
1,-21.724217516515065,-20.570135413929705,76.59265667301379,156.1251921655301,23.80141055885831,-71.19541985313444,-24.07152549258138,-90.50585908080045,-48.93092624710679,49.338738506445885,118.95287272036815,51.948486644743234,123.19742447572192,-91.03301736622294,15.033068578054541,-130.36014667840303,-15.193884181355093,-147.61380301802674,12.669529710439022,48.50649389322453,-11.49759435137548,263.0760864033514,-13.571903246802284,-117.30076444103214,92.92286597569755,0.4817526829078114,-53.457631011005134,324.1221938490463,39.44918513371381,26.128079135696492,81.27432459697388,-104.62181067957327
2,15.302368054940764,-47.29416846703524,193.99792439378646,-179.92267621326843,-183.5782597575879,81.32225437621754,118.77757247867926,-179.9958308863803,178.2772870134404,156.97108009493076,150.17067363815048,-205.154342734716,106.44503378944067,-143.97825672154337,-227.1365359897795,77.33247149899672,92.85973731939141,34.72240665267892,170.8910456616611,29.154022584250903,217.6652462888078,-24.35837270506856,115.93346624838131,27.68564923522963,-112.95182958321044,111.93878089439261,3.6270813781154807,5.202997617300553,-2.127748515223162,63.05034798374244,3.0799762168526,29.0265581044708
3,14.28338264746441,60.571858015091735,-163.61971713528698,177.5148561129613,48.57706549752517,-34.97837711131109,71.50250825302024,62.22638897349843,195.67558776305188,267.08130254481785,-206.52633924275796,244.170807549769,346.6351183662928,190.3190568636407,-161.0018189569581,-17.332406389534807,-77.04541769954557,-20.64531852479315,59.68814165060096,-2.634277287540418,-81.14626516869683,-23.69703620088189,82.16942340092527,90.78949414244495,-38.63916062591063,-52.45070532318302,-22.43621034359456,-8.163927835501857,-48.98640938085229,-38.50383542017733,-40.710693314186216,11.834479511957802
4,1372.5616289290847,13.70907243826457,29.94485726157342,-91.73160701538104,88.76431087817649,-170.5664365551875,-43.15075785738264,-13.543021638188195,-24.911818880060416,-4.439282696558317,-8.839265029851006,-12.210728085130054,-6.5273723778349755,0.025751934260436322,-0.14437469419800575,5.782773336189912,4.347804117572686,2.317644145529147,-3.677283216347386,6.814107669038996,-12.39833460675206,-8.506407440946035,-3.3744855445992896,3.931796306192231,3.3397335116238875,-1.1120919126894142,0.3018511027599352,-3.426350183391598,2.654722738000957,3.8836619648785677,6.635609561352371,0.8063698682125573
5,-52.24102883085458,-78.18990112648612,23.389795240987365,-83.44316935961686,-17.612908769392657,11.829602604398426,-46.3182073729249,1.2650116776225393,-73.33493351458583,-78.00404334514286,-48.24625136387453,47.72302775037458,-24.721472879602977,48.15288904798457,44.99761400834843,-10.281301161164144,-1.9998444820867824,-20.80833870642218,-4.4078375109452255,-12.115325059251285,43.826527520119875,-11.802548603641334,13.222737392234164,33.52233915524575,-1.2086557588460898,14.194144477268106,-8.86327826597948,-3.839872681925838,-38.9041513391499,-13.20220548395485,-20.107608579074984,50.928578453412804
6,-30.195256700756772,-54.696634094080956,44.74944682969917,150.3222116669721,33.6917268308027,-26.83984436516582,-57.98622349903318,-32.29352425909454,-68.8993262338844,-28.17800523710651,-114.89386459864413,-108.47713740264143,-4.225932391796116,-20.968977641826,-66.11835374631936,16.481848780417664,-127.96371934223572,-83.15909752666158,58.45406883325706,-73.98247916731319,57.82952553559995,49.24608339150513,115.06724173085138,-16.578815161803718,26.42902156798225,38.17542145641533,54.61537696976953,13.646232185587415,1.9819410788556056,-157.40741371250215,13.16050648612116,91.50473291093965
7,-50.50683855244427,-2.9912266409156416,93.1865695723209,142.35827820993427,-121.69652502839116,-223.58858284366838,-236.69747654440164,134.8608930811444,336.1866663552871,-343.3179811828271,163.1464749140994,301.36282114949205,-92.44284028232306,-109.43386994718865,-201.61923215572867,-37.305179995319335,-19.772602440611486,61.45609175846162,-25.669612422675474,34.72155439931699,38.79609974785428,-52.11481474482323,9.492316157876228,-0.10233884361533163,20.938386973436288,16.83856941137285,19.407005146003733,-23.20817523740773,4.225410820276381,-6.179825719113679,21.05950626275949,-7.932950701109455
8,-63.35766079738512,207.18727151149173,496.89741369028684,-106.43227462568841,427.9495672134462,274.36831495999684,-280.1365171457359,350.3862450598322,10.444135081899013,188.54351285929553,-37.5487313889915,11.130740905202028,7.086458769290553,-126.83724422891643,9.466193508089729,-2.690954745582612,32.284782168753026,-4.844073591596538,-21.878788491270267,-11.309710589959462,0.25322140776540536,-20.188260929607477,-12.65523227829672,12.188426248863514,-16.287083481996294,-7.411384384732524,10.263396233967931,-0.47820688659413746,20.585992248679243,21.24867575902912,8.295371590530594,-2.090552036310214
9,-21.392721407703185,-58.560346680336934,75.16789024832764,-110.51837108902899,-103.7267746330852,-1.5960109883902305,73.66487245347747,-31.815190987815043,121.80313270366652,80.13675313283457,15.250990538085345,-126.30935476664453,71.38999475376292,-48.714973500743945,-74.28283202120842,54.288781985038234,-137.85718576730213,30.429346714690812,-154.00021804900854,-23.642160383683226,39.486681620727786,-128.3508524941509,-166.87634525370942,-149.53696130645395,135.64846441422938,-241.58284580485642,-63.36464649053186,28.073689794517367,-12.09982309795138,15.424766055525698,-78.55908975508738,-57.30943640214862
