,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,14.004450839998201,49.09995561624981,-51.443693780752696,17.983271974310988,5.2308090753016705,40.256475236521155,-49.739953198305706,-20.66780525843604,-82.25756110102225,127.43836756743796,14.211412696568697,-17.839244986730947,59.33007552328121,-3.854280309958277,-10.786470052343788,53.753842760263666,7.979710319254059,-4.9626462839564605,67.1062947954195,2.3383209307388104,2.2625486186310346,-50.053853612458695,-7.541736248560291,2.490883354442069,-6.89933548601482,11.608629151906193,-6.197214107458954,11.865250638597642,-4.454156757169461,11.223947468217549
1,36.481382993067406,39.324184448791016,-48.925811929727786,-0.1646621832606563,11.088237104763941,8.887989725419516,-19.436357166921226,33.80840287163353,-9.84539565902381,32.438883088459725,9.28552042089358,19.18156831012131,21.8218655691617,-13.422998879973083,23.56624634467452,13.980718961176198,37.29660783555803,42.16527523997082,-47.453460981828485,20.366860688384488,-33.25306160177291,78.74173163033986,41.44873710363018,-39.0304487772116,-5.740236382911676,-18.739368901222594,-35.035405362109096,-17.47275872705434,2.428451152263153,41.9577792878589
2,-78.68698218746619,-26.52624421384419,60.18870578044798,-35.34750955839046,18.796333150233927,1.4181685543536888,-22.22456379741986,56.38944086066721,14.591652399773242,9.676967496429562,-20.7241431078897,4.344589048372769,32.71588630334605,86.65594238217491,28.773298916118076,-21.325531492125716,24.95678802338808,52.59920530439395,16.723212581254668,3.449291605471167,-2.440433389022595,6.0054545698453055,-6.048142605089229,67.60032612516456,-52.09220979879657,36.8631647811174,11.277391231384858,-2.8110390073949163,38.99903820295622,-1.3304419624273587
3,93.85155227997869,-24.59480814622282,-37.61823486505937,-17.243799686834677,11.071467767664267,5.736979475437833,-15.118706381431299,-35.92208897091928,47.25733239861092,-26.57682493102582,-33.58713038109034,-38.144489702170006,84.29603084338372,2.767713681905608,-79.60543350482203,-42.08492712726053,43.52923799991117,66.05431542935332,-12.704863575480402,18.299121411197746,52.304099242942776,2.85740833778095,-1.2266506980636043,-17.525042153710068,30.131745803306703,24.84476174116118,10.647659110073802,-2.4845189449804295,-14.16353198659206,-7.7269767929971165
4,46.60469577454606,-13.45494300819983,-32.828272217276954,-34.56561827394649,41.0706372280748,171.61785932196128,-90.71299156314774,-12.516912639081175,12.464543539284588,-55.933010599069846,-46.75052017953473,10.272142938459526,-28.3502084986298,-48.963284986325945,30.154174911494696,-45.941982205802915,-12.995549903251137,-0.9180137317837158,32.09617202735882,-12.349715776725027,-37.0573821567886,-12.026570278753523,-11.005757448482267,7.934608859397763,-3.885608463397929,-6.4095930901914295,4.827458186119621,-3.220308449350783,5.521683839354429,9.789253968250831
5,-47.23575339386241,14.432315954666867,1.7195744066508434,31.114188360823,-3.326549844173063,-3.8986109797915094,-2.440875948143633,-20.80075910231439,-23.90106260672395,-22.998186090584255,27.50530295790612,0.574210375811248,-4.695632134132833,8.610853509401037,-10.186503813541073,-10.943861845802989,-4.22832481391019,-16.716235039434633,-13.911664925354206,13.959950617831623,11.924381987272307,-12.92947872162337,12.560213941582017,8.77775109930971,1.8590305607482536,6.7898425846168085,9.76003086899247,-9.214316445136488,2.419110159917178,5.8438011736061455
6,6.897534218171694,39.34039704548425,-42.69682829003039,14.150315578094483,9.333538559857455,-14.659848950077686,-23.23792358931429,-0.310556209635519,-25.18177459470935,-29.1286267655336,12.545725461982384,10.091765352262339,-15.44861090621053,13.22172024010513,-12.023215510625674,5.096805890878235,-17.12296074457519,26.130568018877227,-10.146640722730837,18.268600667116928,-13.148071227058004,-7.138001851596118,29.656145663535582,-15.42382921460301,-3.107925237911962,5.948293624243747,12.53655755103363,9.92104527148133,15.604785979219471,-3.5097186295713905
7,-5.404841323497887,92.9188896051749,-43.26999488124067,-73.94759931948595,-161.70988249675096,102.64509737797171,126.8565288443548,35.67717953466188,5.0161313135335295,14.109874120146047,31.055090733430145,-17.70307635617879,-16.18723170643659,16.64457339117738,-23.447414802595848,-21.834171327335703,-2.2821714395628097,10.664581773071365,10.86664259800487,-15.4293315842721,7.009820445336752,1.9548233766668717,7.819031183266208,7.365091729423353,4.941061004150909,-0.03467874816334138,0.15098354850328194,-0.23365202158491116,8.347154452169143,4.716456449737381
8,-6.7223285792529985,112.10514506207123,74.95936057194136,215.15643385557826,-44.62749169151611,28.14723709990851,-24.412316091159433,-9.684859915221665,120.86332040371784,25.69115186141707,-13.766928734455284,-10.11546208638261,-2.465569145313656,-4.021573706057148,-3.0687321458747223,17.146514691880913,-2.719415918741894,8.335685562416307,0.613456004260053,-15.123610196196974,-6.804921581052049,-4.505954099716027,1.032002867347341,0.7021966496005705,-13.424132413776855,-5.9205290300736735,-0.6276648581624593,-1.1932979657568012,3.637562292674116,-5.315557309159706
9,-81.02516527929484,-32.55280038002805,53.83626642541562,-44.25277759565631,11.764797706341605,22.679980151600816,1.8534992228479787,3.8385021319912243,16.582114066403,25.16771086206861,-55.57980367747766,-33.108046354808174,28.255394570945427,52.251375622957745,-2.6960012757755054,6.728222648957437,17.32698662284901,-63.584430256068764,-2.704788189887879,-0.19776273306590553,-43.142868679235356,22.317493591562247,6.855046900677306,-28.191179995644255,31.772451664614962,-22.86563751998607,28.45206831228119,-33.82415757938169,16.69330760558689,-39.5511756862609
