,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,-67.31543808681616,-45.71452159180385,30.12838443132916,45.35514404753944,-148.51937305924113,46.385041922199896,-59.29087653913275,-73.23226933780558,-193.44971232253363,-47.04141144804031,2.1468107397490614,266.50984575254796,-63.208679485160715,125.81785364473916,123.91557048259409,-155.7540386810899,150.32694720753864,45.712349466242095,-86.55086901548383,-45.22273198196644,-192.55541908844293,7.870977877440182,300.1514766628583,-107.01098078067473,-11.791296094820542,-30.042550257450642,169.62239645531275,73.43195868631285
1,-45.20977889917525,-17.84993926766513,73.19388866229782,52.92038940536731,-205.77339119896638,-6.532135219058898,-7.027845708888397,91.6713334648284,-55.47154585635273,-120.03541742339394,-44.26572383247329,130.2870458502014,-112.03770380446576,85.24510254963745,49.59027626950915,89.41216460806207,120.45744298004664,-48.03466794216073,-74.90077605620505,66.70435717318801,42.491297951508166,-173.0221711575884,-122.5169514220033,-84.9206166051191,46.23937741596477,-65.36577181976836,26.515253813151325,7.168802036071072
2,29.19374152830247,-73.64960093372328,160.07344133181147,-442.28239237873,145.59309138456797,-2.003940407154882,-35.80870063271393,480.93876093661186,41.484747005035416,-154.46550217739593,324.869841142497,111.22563561378944,227.77559777764304,162.73266149429415,-99.02522231741573,-6.779021577725197,37.62154117785056,146.13641214883003,-123.91064100775029,80.82714073572363,-41.03654539987137,55.45568961153605,21.862566424208303,67.08092075506951,-0.8580345622140639,112.27480493324232,-92.84507301321375,40.77039399204496
3,-18.115768025455292,91.86980493431037,22.904347606670942,257.4827756855215,-64.28275262806277,-59.03368215246656,115.46185039085412,151.41697974253995,170.73992160896148,-161.13686636817343,-134.93161682776503,-346.84898540833865,-8.076111960356739,369.2488321169776,195.47696578409062,-81.19834317848286,79.040920410643,-43.390060423860675,50.491988992604064,-87.07822579538504,61.70896029596574,-57.05677291587598,53.380610491096114,174.17631363580836,5.576549141452172,56.81241474836089,44.29351248581089,-61.06767237908913
4,2237.664044708422,22.820468923507757,-203.07145610239164,-26.28523082313845,-102.82557481681572,-12.731934125926813,-15.127044415700212,-10.213199652563649,-14.147132002852686,1.3946148436027217,2.373599838105968,0.6150205678964723,-7.339042036469383,-6.504900497097941,-3.2765538151862597,-0.3941579231088768,-6.842985657060208,-1.6607248358486983,2.3697520365790217,-2.373443499483011,4.971744728523379,1.294793832766634,8.882680041550312,-0.43154200872947357,-0.5959833546704312,2.391848992365266,-0.5359727611581455,2.1344302549669374
5,-73.47900908290379,-111.36694953273819,-63.265423545765735,-77.9105620398689,40.996539252984434,12.092348765008479,-48.28997100691716,-143.43392626509285,-77.013660636131,65.06487341088491,-75.82306561773233,-3.7637879435136945,-18.25309966242255,-25.39978004111632,14.867897682918096,2.290183821436359,26.37613045155647,49.01230467135635,-22.280292984181703,45.42705069110453,-49.445325215023665,49.95957740081762,-23.077614922074336,40.09093675735962,-31.51655518791864,35.38036734055208,-58.22253960603855,-23.1527931065143
6,-41.987686302304375,-69.05384190212361,115.06708106444601,83.18815961961124,-187.6829176201033,33.99691411531303,-88.82062028543776,-33.515837658068286,-106.03695348369187,23.680587907370377,168.73408794903173,-123.65472989573152,79.48273568234406,27.64822472860756,-47.87034855509971,-16.139249805596446,199.21651477821652,-51.30099341362294,60.86234820257017,87.61311076267144,-90.49426256217264,-108.84965799558032,-37.17083046330582,-8.962381790661992,-162.05726816945074,2.6092492909320346,7.243615166279359,-52.001680504453645
7,-70.73319419210463,9.092189707827567,42.57076282160979,-8.982688250216931,-237.01975975170322,-283.73513695482285,-258.62244659093784,-97.55488153058607,386.7947938158217,280.8339265504608,-252.8348243879245,273.2647404250912,199.18590747668344,232.70030336094916,-185.30462059739995,100.50307638865993,-0.34371280620148426,-86.1415999802066,-34.011686194256605,-74.4862869544643,10.314834911757153,51.78911823830159,1.8559340666273463,19.2326405733534,-30.920546717571675,18.495143877310237,-9.487882674628828,15.539481168501132
8,-61.18475938762223,328.66241878686424,126.97797382468418,-362.1061349844406,-238.68407330346767,594.625370223851,-0.5661275628592017,-383.94647252584406,316.1911515765165,-273.0902828166325,77.33377466296932,-65.52648115006114,-105.94249391737206,50.47266723021405,-155.74201346573392,30.940200610879266,-38.33643270706047,41.1209439241208,18.554623497573083,-7.4833714380211065,-27.313420394026647,11.907960688089728,20.15245291333901,-10.327704471826952,24.81137690128221,4.350295477146444,0.9270000883071008,4.035544682484889
9,-37.2923422508556,-72.73155307228089,11.188091580111712,-200.10285559021105,54.798729904447,-58.49375265046938,25.18852578581545,169.35130251790946,64.17826399723002,-9.215042597182906,112.51939809513905,-48.21864621326637,-62.796250122805766,31.85839941584323,-42.27081955180064,-87.6574344189682,-78.4996160867876,-199.74347863846023,127.00846652661485,-49.707003006027705,58.72280144666509,226.6412012638259,-98.94794061884541,-188.73573412859568,-9.54066341196488,-31.94131759634461,235.29487449671012,-0.009456311773834991
