,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,30.629772669794885,-182.16600211705642,44.375366249810924,40.30891117034114,-32.74380187743581,47.78974075423531,-10.244407481498417,-30.242835915223157,-17.34176290181154,-99.70441916445996,6.111254989236666,10.547126248890365,-101.62044373914404,15.008395281899412,-4.280491461469714,8.570493281485343,45.45917720364769,26.07616773730254,11.279915062489062,-44.52210647474901
1,6.488856519268886,-45.04901575091885,31.38331340135272,54.710963584402975,-53.30505402433096,-40.616926537448265,-36.48286614174276,14.27723064057896,16.783650394402155,-73.65061226883178,-32.35247742163403,43.27448745111037,-13.665496865889349,10.657543229930205,4.233738882065665,20.236082355533924,-26.43805785342263,41.21392779579699,-11.664576579070832,10.011575343354052
2,-61.349349999337896,275.404304242622,-158.05733531049168,9.409178438379659,41.2094282962673,-60.285986715616914,-12.241051330753468,112.41931216436525,7.6276968528930364,-54.820073573791554,-80.65025012718334,-39.120390440658326,-102.08594478819163,12.375978496447082,95.40398275917914,-37.18598402504382,54.33736382409075,21.275846113800245,-59.4207493604003,-24.529921367312856
3,26.535201754310194,-37.81850776906238,68.13468488058271,20.878630881496054,-41.406178632036465,-133.3092389265352,-51.423524794272986,-10.685824422420708,70.3576176587238,49.26167627022054,-12.230632273660477,29.530219590556047,14.03812314531201,148.8356631433409,47.317168794267026,-44.31274368600565,-29.756251057022762,60.23646626325155,-3.26240719880594,-1.8893127012657742
4,864.8265186036897,235.92811932855952,-26.174072248717412,7.079304878862445,-0.8562490126050935,27.061747812552966,-26.10415427560684,-48.909664273679674,-20.470550249876432,-2.6816895345501033,10.795458335066483,-1.0879890869844342,4.886916247283247,-3.610324060263723,-3.1611716647206474,3.8508305970708645,1.6735882066745695,-0.6302972690375501,3.2873282630608385,-0.6852801608636152
5,-2.5503272879684076,-118.30968913744437,-26.735072365351638,1.8440694208391868,4.922404952907932,95.52513152897873,30.157006762546047,-51.71091952557284,-1.7193152210476144,23.894313288779845,-12.287294970412319,28.387981110909692,-20.914745610141498,11.759515521286474,16.133409103844475,-23.063359823950233,7.137694476110434,16.71451832007102,15.828494251721187,9.917276630836753
6,-29.06259657624855,-1.230166175427812,37.87156015688915,50.164600303146415,-85.88576658778153,37.93571440134643,-26.809673912758143,-28.908189660458245,-10.071011872739035,24.615586530193962,5.473305132502534,5.226181365412518,-42.39996523025034,24.066224359479225,34.511284230929455,31.019358548077523,-39.34197430767411,-44.01856064818922,-49.64536089896307,2.878916009953025
7,39.816698009301824,-184.59754828153277,-16.21142657902576,85.98343895751474,-26.0030273476044,-39.606009197425465,-10.746524949804716,-24.437719503722995,-57.20483120361455,-42.26855814421389,-85.78357360405069,62.219335197936815,9.347341687140467,-62.02235464857546,18.68551596154906,-62.679202425078664,-60.259845278985686,-45.60693095941053,-9.843044547840178,11.197444483097874
8,-29.97530391161867,-0.9897530441602378,59.618061067852345,197.2047340860437,124.17681673737057,162.99862400143107,-125.20438796638581,-0.7221605234601993,164.92301934484772,54.36715124681051,-119.5314908550267,-24.826416564030655,7.623412245769692,-12.101099805175412,-61.595317291522456,45.30695161121326,17.707544764200765,-15.93763501273317,-4.740154561945573,-27.995031192224225
9,-9.329853947162482,20.19788271334073,-189.89234001065392,29.33897379322202,71.02994550660723,-109.57323211679292,-32.15353866943006,77.90085688580294,-10.874036377475544,-16.45138460264735,20.056758241713318,-87.68029336217694,-32.906963711355246,32.73539443403745,-41.84641355836438,16.074664836047837,-23.199295038101926,-26.52162818735968,26.081183652102872,27.125699542430162
10,-59.36728760833558,104.32514080797843,119.74683885539801,-27.123834936826395,-76.55461854490949,71.17560784293305,-41.15018835451303,37.73566588619949,-46.141993258830304,-27.629124881066268,0.5769687333886193,-72.47761205331594,-18.095894385493516,30.688240139612084,-42.002777726441835,-37.91858878745211,-68.29470122781117,-18.39551309825616,19.943876832704266,4.204475260819597
11,10.834593704340332,-81.14713080940751,-88.89947509529617,29.806153920771354,53.37857866471837,114.34659804959297,15.375919061543978,-5.9336432064032785,-43.245897728806746,50.16063230934996,-53.73017889785302,-33.05409772803908,11.626787837619304,28.9135033805229,32.73330916372682,-6.373319873429958,-3.838783699185204,6.002984511938368,-1.7632151364797914,31.92026718546427
12,-89.13106911073407,205.07727141013748,39.92586846070722,-65.16351458036961,-20.343065452016123,35.127671917694876,2.922043102864263,16.67154613091077,10.02474043943784,-2.833519562587849,39.27215440797912,85.92391258186159,4.162521581755686,37.68370203776527,-76.694836961703,-46.339560294994975,23.72391212280123,32.95533906954058,-42.5546734464586,-28.52941211642031
13,-37.70327997955185,-7.225782205002589,-22.96006332042016,-15.665245245232974,15.615744558412157,83.87788238051435,8.011992924588021,-20.148141282865467,-5.450442854312964,-24.744269013812918,18.01473371823707,-48.97194510962201,-30.686009515162024,25.82553932824434,28.21733273919077,-7.218585124788488,-5.909258767144146,-36.54684052369374,47.09757755077334,114.1644059813997
14,-12.490472611409896,-66.31273400964564,-71.07231148683525,35.384434937472165,0.36747843725620466,0.3789981341741987,-10.084594689185826,-33.46445641776671,20.042843304973406,20.59353713558915,38.45292191882043,57.29524393760052,-41.573031726161595,32.772809403302205,12.054122743722214,-15.331964526868127,41.1532541109819,-24.361034001136183,36.9709857491023,33.32100601882887
15,-73.36610923424135,93.61310268170624,9.38432762432456,-3.9206465450369676,-80.32208645174843,107.03802450293183,31.83093442031196,-48.45275789681392,-31.298483502475612,108.15189850945161,33.69037652357802,1.2098186035590701,-25.08639169458214,-8.868471143186461,13.806931190908013,-17.425379991597797,-22.423065880305916,43.310941810244984,-33.40475165464533,13.548987020737474
16,171.0718189329053,-150.42540945273097,79.58522391483336,47.06710424773091,-104.35035307339798,28.661190003029393,229.44041528865117,238.32138402744155,87.61263434328421,47.2011530005958,-12.398776542541707,12.987108055994383,11.77376093360774,-2.9024281840714905,-7.774604793272297,11.420237474503468,1.750678321563733,-10.861460422706498,2.254700951873952,9.363938398748816
17,0.879570856103217,-68.62215509358744,-28.040447133875677,-51.24679160724648,27.975175719753093,-25.928170909354026,28.000770806266083,-32.66659125414836,21.463744171870626,-20.97713581255278,12.735788522764556,19.847448818334453,43.84777993236361,-18.794663889740534,9.94746755592976,30.13559550173157,48.59590997641777,31.017036726581654,-7.045274454843522,30.82673790521706
18,-50.4586448902933,23.050977420908904,-82.43086473281502,-19.025247105794723,10.94085423574635,38.883390937892315,33.65747091230783,-6.238693933804097,-27.591500717657585,-14.611116925795193,21.56093860625411,-0.37862779422464277,42.71138113107361,-33.9440819046858,13.780375360318741,41.849990438066094,27.422541591733083,19.248694302971654,21.01855260169037,-0.38449125471380363
19,-32.830263921375646,-11.112646963247965,21.353899549653512,30.487123244923943,-49.56610805112658,53.71144187853477,6.153117691210448,-8.382529289609204,-30.86867221729896,13.936043216967153,50.82306586490567,-5.457880742525068,-0.5759242289370172,69.36322006907272,-19.1042294883442,10.807912177200897,31.798903647265377,-63.83376222133974,-34.604155405985196,-2.2649395662592378
20,-20.38911365887262,18.19791134194339,13.504136315209287,119.74876351435807,-89.10815679847376,-130.33608560056214,-50.54082808981863,26.748779170400137,-27.74175606492572,-1.8242897847498514,-10.281229610227813,0.16207595980849065,23.989632589076898,-6.397706278636365,-65.66599626309933,-20.040442632708864,14.651155338136192,51.689140455737906,90.91013222483859,-6.128151684752824
21,22.387362772296488,-114.10085339741887,22.37724744633619,-16.840643143935708,-47.773905069767686,-30.024075843642333,9.13179464548042,-40.21984389999986,44.310383098558404,-23.747498138199052,10.80096119243817,-39.52571354399341,-59.40083346934476,-5.192193979612003,4.90252619532874,-0.8693666002766066,-10.674991761652196,-0.22473425611791778,9.699615824711174,23.624033593584816
22,-83.83655011227403,146.4832044269746,96.33996603886072,65.68877707706768,-99.2087239758761,3.077048162498193,-7.296327241144843,12.73629655897058,-77.78528173981968,-51.26631801885478,-25.10166811125559,-43.043482118205475,79.21786675602496,21.492212584424635,-68.54774393828991,30.026340731636555,47.040262052191274,24.838297703171968,-23.292233270981377,36.87875570065537
23,-80.38282432403615,151.35342499558283,-84.1938828198619,9.967296430553086,0.8315941738847639,-1.9735014796347454,-13.180254320979538,12.9521467017474,13.075006280313154,-24.430767738149783,7.243596790101569,72.6908112656362,9.301850032270583,-42.73484919402166,-19.318993983911138,31.0257610015838,17.176946826333296,-23.08749297682547,31.140212693907426,8.632024311345193
24,-71.38251409269238,166.81551920997055,-0.349590974766652,-101.39167332136944,-36.11961670710222,-65.04623348328901,37.03148968042066,-58.199539236108045,82.78978567128087,76.68530987110145,3.322533567139698,-30.6848292848121,-32.723047500783395,-35.96651179716264,-14.309406123577201,-23.04437340014184,39.51847806960734,-8.479964769875055,13.195898653554375,-13.089078693519294
25,-13.365247840636624,-44.27368369200545,53.08854989038519,83.20294404904118,-101.88829314061849,-108.70566638993006,16.52995758629863,-59.19098447127668,-71.91470286777094,40.968450299032256,-86.72080417619921,-41.92506174110695,89.46131726429859,-16.97919509572499,34.573920216900866,-58.56704174950273,86.91570980255193,-65.55412658166637,-21.196957894744873,-0.37927129774914015
26,-3.110463130040223,-100.16390874193529,-30.951635301609837,-27.066502986365062,3.103276512470432,20.849486333292422,33.94167807864108,-30.20312371760554,10.222930731829356,-4.721283023638369,41.37128934359172,-15.798646489501339,-3.346733281263234,-15.998905217816286,2.657076121306845,16.470057556681727,41.89880770990963,31.87418092425746,39.42987037517428,-21.726948445874566
27,-38.83885589282033,43.17865077385241,-43.17850054964673,-58.81325202508202,50.678018345621,-17.5201009962764,14.862537046695323,-5.090650134190045,-4.761701595585608,-45.2134179018149,-20.030449166829374,37.12676373420954,21.281821700257517,75.3505570386745,2.911210978018869,90.3903534361824,33.88886699320141,-32.26815951439542,4.462367573707591,-13.566444199897484
28,-8.458849487946646,-33.33745788443749,-38.498524924309926,-81.49445930899473,73.67201149418193,-22.79501446011262,33.90220816050029,-18.42763803968358,1.5389816337245508,5.618301844330524,-24.46638804929453,-40.95487567616101,66.46233061947537,38.75168281254009,27.6543810765933,42.94270365777632,17.843144560555963,36.3069710259899,-16.496402344876046,15.891976440223196
29,-50.6639343829933,79.9944580758567,46.91715509650354,99.43372304062127,7.478985946562906,8.30701507198484,-70.80043390227814,25.516750234258904,127.78256084874249,-51.19371687936835,162.14761347282257,-33.8797160227121,112.95289446749881,-25.51674214024728,88.3060952533509,-31.046505100012485,-22.2239642822075,-29.688762583396898,-6.946336265165378,-12.043845758776376
30,15.078551178206352,-138.03529355748006,-35.12210794890169,48.1790092927756,-48.34170472219441,-28.57493494953148,-17.659817091351258,-35.28704725361964,-1.675569289784494,43.04044116674867,37.6397261365912,9.475960078596712,-16.87569793007544,-4.181445833623689,-0.6924273735583508,4.264851100674781,0.3905603102074524,39.271472206951245,13.422197077263187,-32.159911630917826
31,-0.13567425097702118,-27.340266354707914,21.101202574401604,-122.11606870048676,35.61679826408686,-45.09203650183452,1.5898651112240008,-30.85106749200849,37.38606759234942,4.406867012400013,-16.58910806373961,-4.560689331995368,4.333678406964936,-27.465461909543524,-65.69169217583882,-4.82837666810304,-20.228228379262763,-51.67448788579753,-32.585888472725244,9.688108266067092
32,-9.494829199647292,-64.32520577779394,-93.59156501244537,-17.903342675721703,2.2821146961557277,-42.15126336219532,27.39914687528106,-40.3061671501611,-6.677304298858534,69.23730818118261,-5.289744858082376,-60.83954318014182,6.261295948331736,-48.16349021929089,7.632292181899932,22.326769019720206,-46.17675878777518,25.113727574394645,-6.6108102963818896,-88.13117175312135
33,5.344228544831821,-95.02345669597129,5.950011968462974,33.9371847435963,-61.4011525046965,-32.732801105411625,-10.566326150266288,-16.782830594190628,-13.316982445648845,11.438298556483273,30.82987491191087,-21.247223190464414,-14.044757574513591,8.146719121108436,-2.933144130048591,40.38873983496309,-11.26986694563615,0.8951948851717556,-17.384234777215656,-48.29270350883435
34,-38.6297832704999,6.661506891076579,-56.58519114291563,-18.924441050813098,-20.439715828001244,6.579174672688839,32.104514703610725,-44.89191480046128,17.104542295643213,23.184889690501848,39.290712960088136,-33.317248917103676,-39.42428561762923,-2.166095359117716,-4.787917757370779,-5.310947224325496,45.418528622477794,-51.46935675321252,-1.6594110667718687,-16.741123229935717
35,-0.10198808803233378,0.6533320130547671,-48.866268303249136,-39.84412928484173,29.60264905155309,-63.660285405117364,12.884389045288463,-7.394612479236526,71.54238327597247,-21.692033578953403,4.959976014342267,26.339354521069573,-22.66873329671263,-46.54932300196138,-39.052739227205514,-72.11440538935922,32.19086180597987,-32.65171933540679,45.845341418769664,-6.021254742411681
36,10.093216688972307,-80.86590126798582,-79.26901615167061,-27.608716458878344,53.9227873289544,-55.101346744681244,6.108193930061052,-3.9850348000896068,-14.265149122741851,-26.522341988889426,2.0936446870464738,29.021695684997606,49.53020089647334,-12.644545974224872,-0.5942940186699842,56.586746664671914,-18.939333380095995,17.953713049421083,-53.89984118588335,8.665246048482535
37,-1.3723922466131904,-78.71715123785035,-234.43800851269552,80.77805089173857,91.85869623520213,-64.478550299858,-42.47014483675922,69.56983704687542,-71.52712506706398,68.3804186556188,67.53274564660065,-10.300182848941539,-4.985769548259199,7.005296587866019,-72.76323529400007,-14.110800954757972,-47.0965719676455,-8.705594926923373,-36.73581594725211,14.83792254811431
38,-71.49097131712799,76.99455968860416,-98.67221961668949,-9.566526376123324,44.60904318353186,114.24951525155258,48.77261075848173,3.9293499284994597,-73.20919120875764,44.72504301137194,7.821155342688949,23.69743061515104,26.07183795421496,-9.139914107393754,-8.643964069105916,-40.20256002896752,4.536868935253998,16.274544035001703,-12.597458151960923,-31.239759720674535
39,-47.098846292472004,137.97295215158434,329.1770309646904,182.679218996544,283.90713840813345,-97.50458761925984,132.26522237365907,-43.645666706714486,-70.02711866121848,5.912188402445125,38.3611186016645,5.465414229660144,-47.26618471968564,-13.63969679840643,12.342652945825732,5.283554410190702,-14.76062616145309,2.6301124407216947,3.2964012030420413,-0.14494231988029282
40,2.6474050285575226,0.22115069931252224,28.54866172945977,-125.09430048639904,40.91789077930377,-84.81522795476167,0.383381351682093,-33.64301504658116,63.003514224237925,36.448201863288894,-56.82607281758824,-1.4830695505320648,23.816548268473973,2.93187041793157,27.42951283780042,-1.0257365704575003,-53.935790442466974,-2.3385417943890845,-4.404335642826801,20.359301645951795
41,-83.61734204452142,182.39172635468984,57.4522370508233,-17.604047743982054,-129.91986115570236,-36.30883579920733,8.309246004745088,-12.535647832810719,-3.1179490845961326,25.418836148361745,-32.15393541882269,-12.180784228430603,-30.1890073978635,-72.27328233017849,15.90004471160574,72.93647820363222,-57.36606984993834,31.48571125083739,27.053195984940757,24.202408612109537
42,-21.2068252905529,35.31574254723075,86.3501758546558,-157.00276968855007,55.17647047798667,1.2268407961727132,10.720462352710335,-18.720283719810876,15.170046634498295,16.128350883167737,-31.4880077556717,15.574684677378153,4.8239392759640465,56.100930317646124,-25.67181077036558,5.807871851288526,-25.175788593563766,3.156532199445209,46.845661089612754,19.50808852549731
43,13.496978888245573,-106.04202384063852,-60.0622303904439,10.342683462843414,26.53470726279503,9.666285468123096,8.94207480282328,3.332635007381148,-14.676270414015072,-70.6065033114171,-2.6475489739820897,-0.8617618688759598,5.766978105715055,-29.809676302777817,14.928893045884983,23.899793463949475,-11.403423551631576,25.82423756093441,10.593484014049496,-19.78486280872361
44,-54.268933956400296,80.29223297231717,-2.9605980664810674,-88.35226091395064,36.936221929034744,111.56715108357979,34.84576696875894,25.21443451730483,-33.99586576851909,-79.10946231550297,-34.563124753867704,-66.39885151730508,51.66001715534555,4.98602382482682,24.95260425679549,-47.37048750624878,-43.92213838564085,2.1884052061229373,64.21367429050892,-66.57474586123486
45,-83.6378677287978,178.08952626487047,23.29779713714301,-2.2919289741227944,-104.37863430931547,-5.375338298858154,-11.756489650914979,4.188933008506186,7.833177606216815,-35.282338351432294,11.288055166961941,50.00166327904988,-26.67449877561992,-40.36385335776583,6.489927501857063,38.64658819534923,-30.72558392898478,-34.20455828049431,-37.188005470079254,2.465040985688277
46,17.60393467579592,-115.98387158781482,8.155993577804287,-38.8625506286356,-4.931326711296165,2.2352279056540367,22.812969126460548,-31.125006418849093,20.408327500022864,-63.55548570729251,1.952770105553478,9.342171960635364,-12.601530575879178,-29.70338313631348,-5.293050871343887,5.125688343992699,-18.467104356101267,-32.69931124094261,-33.48022278473448,15.303979037879651
47,42.84961133299942,-142.8544585044709,153.8340571631117,-105.55865604678802,54.58890300031018,30.097357863714162,-102.06591221311265,60.733751382545385,-0.7807084396567812,-2.882017835937507,26.033480710815713,-50.573853006510426,-16.156208580018593,-85.99332778151496,-14.237463971631085,-45.464311909004124,47.849713293216276,85.5263826027672,-62.0101888891372,63.45172326479803
48,-10.654420439775288,-74.29256859655591,39.98451385576921,54.43624535763764,-52.085039978783655,66.17749981872281,-13.18562894104169,-16.241977263702598,-20.357301137684,-20.935787355242528,22.935815926616417,-10.989361521759525,-8.005672110302573,28.74393924047619,19.17682940280272,1.3997941398429046,-0.1937600900534573,15.539791632915122,12.567320146218277,-10.097053268685084
