,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,-5.3933087706496545,-0.1420287273198177,-6.71196145549235,6.296810848808776,-10.269030010543315,-1.5372084260280565,-2.022178401353395,-15.808637405493664,-4.284718061436902,4.810700347497871,-5.863480475917746,19.135589716524308,9.350157670263103,-14.470969026710273,-19.127464481468227,2.8025253786429496,-21.297172165242184,-1.5591714726341368,14.34499860825068,-6.981110769093319,-6.342985839181341,-0.2695809383892157,-14.424374865699072,10.05724956064297,10.0073157433087,-0.19772041756619102,-1.9013624805266953,-1.5176086805146558,-10.088135290323098,16.35092099968411,18.116483726316016,-8.169933228047173,-7.999770069266626,-20.62099563282877
1,-0.14904082537059468,3.0806669928616097,19.821950556625037,-1.9223137901867573,-9.30501614652055,-1.1443301646934227,-0.810800043726895,5.169141448204044,-3.38508206807266,-21.49824560671248,-13.129801122506832,37.02706127970017,22.30606070724348,-9.524361947038026,18.933239273336447,66.6437141769528,11.380310300300229,-2.401602857794154,-6.964535589967102,-20.032146909269457,8.45096828258906,-6.000264208093601,27.858153016036606,-16.34476435665724,2.149324764769967,15.71857820150759,-20.063486511823218,-6.525651131664743,6.7233000714178965,-7.625485331176183,1.6919823695550786,-14.501945060897626,0.17375252642902894,-13.890075439203976
2,-5.33798043387529,-0.45561442277045383,10.238427118791984,-3.648671283961959,-14.83360429449912,5.924658932503833,2.070446307996139,-4.630965591625508,-10.238934672860841,-6.6846337454658835,13.400131099193176,-0.7369609155447056,2.8614290334814805,-11.924654853596419,-15.37386613447237,20.449372617661375,-7.158641933343815,-4.3122259892891295,10.11253926228403,4.964815512282774,-1.3017590931544174,3.537917915427628,-23.129364154921426,1.5658380795249205,-12.860898350537,-14.395405141646687,16.768834984440936,28.73763485736649,-9.091185872547953,-24.56979121003927,3.787357438277704,-23.91531788492739,-15.229573078536768,15.458775365163262
3,-2.0316969463808707,-0.8130973786373938,5.610936905232732,-1.9155568302870716,0.4795046080382084,-13.057944681578677,-0.1085169409759042,17.001702686411306,12.59970462625735,-14.479584165121722,-10.946296565831698,3.161380634179747,-0.9854590181142548,-1.5761183338695828,-4.645536797426992,-1.1909338987850322,-2.4103488200711607,-0.6638257746243061,2.5898437901827185,3.656883742660415,6.28988574444991,1.6688999877517714,-2.1320348437388796,-6.469088086660168,-12.881401958946151,-2.4818863554473363,8.877285432584387,-13.664276887755461,0.8424987330424214,-16.85171532737552,-5.662340241099732,-0.4696675896645671,-1.7679255669960081,7.301928445817305
4,-4.991406786570527,-2.0188680286564757,-10.553005490915401,2.379509444120764,1.304840966199539,25.626561860035007,-12.05594835521601,-27.218718715728112,-13.35846232775251,7.023231577795159,-24.26166495194679,23.133289795792777,-22.326336059259862,-9.40841245409681,-12.376205603398951,0.005821064868548109,24.157212322593956,-32.94974766993052,-6.5151487074513685,63.798881388785304,5.762301313975559,2.7744852556953172,25.56698065702171,16.96953992969228,-11.1657287616661,-5.049885483714593,2.8586552979778936,-9.0811769226581,-10.802623139613607,-2.908544288514676,2.6742982945892004,-4.446835576236618,2.559697962119187,-6.373906229847875
5,-5.000383619691354,-1.2839166821904229,8.718768420863967,-9.413077812051608,-3.8626771430459965,15.028855423541158,-2.2793585837317907,-11.261323681949145,-9.612620639706552,-7.689014601110019,17.70681615471458,-7.623332498453525,10.218940224695789,-2.346268324681947,-17.33558584996618,4.932546418664796,9.455618783971246,2.4289335889197092,-4.518357453948906,-11.598602166688877,-14.899322553262639,-1.4602762628394554,0.9429108375019042,12.589460593136835,-13.119582173671562,-12.118681858931215,-0.8697620614285972,-4.311178628929976,4.448261154981802,1.681305040905798,-3.89737177574469,19.966244685204636,21.9183456118524,-16.48821499126409
6,58.76429920747746,142.1261355880895,-14.573848076881664,4.413069121255809,14.863501981992746,5.633729937810805,-11.145029460560469,3.365372084785275,2.3132068829087884,-3.424203920624024,5.111247763854923,-3.9736675527773593,-2.3656436454173435,-3.6720331523746603,0.6077647217939752,-0.5443751972952875,-1.2725124485942891,-0.5417900607502317,1.0449259824834383,-0.2268344053987657,-1.891670028122859,0.06522790601672676,-0.14869539696122885,-0.8206234757965077,-1.87116537113777,-1.0733402199644753,-0.49241323028647577,-0.412011230920102,-0.6029471680669685,0.2754013155413282,0.9879865285810052,-0.3256283830290749,0.32726815320404384,-0.2117823576573897
7,-1.0682979889049653,19.168650249389554,12.01569519468926,-1.3592493078255485,-55.26591026653607,-34.68692864789796,43.301800394731096,-28.035263345509165,-13.734348429640825,10.78401956696596,-31.57152278032704,0.6408629926390664,0.5048029762217082,77.88908393865654,9.45862060706673,-5.274421069269824,-1.4441598528260684,-3.6094666579317933,-0.2980293274871785,-0.2172678830088185,1.1582519540870222,2.622168233724925,0.7575275388909832,1.202927083282471,-4.829876621547794,-7.021860709023748,-6.944863517964061,-1.7315195259959988,-1.4339973707563773,2.065874169963144,3.9574569316998875,-1.5924533715246274,-2.5090618858439724,-0.6654111630117511
8,-2.775421582419089,2.7734466630657053,12.640914220067513,-3.087733878544644,-24.234399937563087,1.790461257306629,5.375707940014021,-4.75485746067972,-7.2280461841800925,3.228327941958384,11.023969521245748,-6.921505829508451,0.9604040012165529,-4.259920903363774,5.8808691932609,13.758847279293633,-16.193423336936966,-7.972521483691429,-7.986693503680328,-1.6731106626255938,-3.129763310620222,-1.6376800577552149,-3.0922936693555942,3.8423585779292098,-7.2667038900803185,5.993557055135276,11.314573632705308,1.7206825582358078,-18.617060339551962,-29.330039805942583,-2.260751601753728,-1.820451536388518,12.753229533355453,18.345696796833472
9,-5.0626454109402985,6.799001384765098,8.016098184462564,1.9954225769074934,-40.64658748789729,-16.20827033186615,27.226705662009515,-14.747850562423768,-14.386816056406177,9.927051337335346,27.6841707224508,-30.43306376903283,-0.03518579128094321,-29.370967523980976,-49.46045315338356,-1.1993624326628878,-5.541942921393046,-2.372602770615547,-31.554707491324795,3.3587707145572385,3.5757234918617957,-1.4331338251200725,23.58827232405936,-16.386512783712863,15.339343148049124,-11.900538688974727,-12.35787010697176,-9.649551187118856,21.004350253079565,-4.063552099246687,-10.537750342394059,5.1584330404517305,-14.713586076683004,-2.4168871122057713
