,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,-5.741581443260939,-0.8133584804857231,2.3942367394924,-16.08613108007989,4.295806878781671,6.591058721024679,-1.0638927593565328,2.5521939274601064,-11.37333935254109,1.6429785361546438,16.555740111519615,1.721335670514501,-17.712977762377815,-2.4027147055567464,2.8869689716689573,-6.006136114134713,12.809896046574563,2.5270602131930984,22.60633437278634,9.260596637388689,-4.986927863958878,4.385214150859082,2.120094018628509,-5.5559766297030935,39.63666844657551,-24.873177937336017,1.785155397746513,4.378905299402525,-16.796149237756577,1.571845797990543,7.495938107818566,16.080095322193355,-13.92867374329365
1,-7.602197001098907,0.13508144938436076,-15.093847341546464,-4.8801015058370085,9.728066876361373,-6.701751418133987,-10.357622222722176,11.647374399222857,8.838373526770638,-3.485814046449979,-5.525213911994555,-15.600973919904549,9.496035686551728,-31.915697547937313,-10.488417769263341,14.039417465166633,-13.744888492603451,3.910614083732385,9.722365278298371,-5.703021383863,-0.9082059521725669,-6.937232686040149,-11.69721119826,-21.07203275473638,4.3310456007636535,-14.556606695714922,0.9118040594544291,7.469204792281283,-11.87835005736838,4.093098496846871,-28.172210106011775,-17.611608805608302,7.32613129674565
2,3.1101069310934863,4.736354006921353,22.412455829604273,2.3258479667281473,4.87258631527667,-7.715926847743911,-1.1996914065934223,-8.761039158082125,3.0227336307360986,17.21138213816876,-0.5488454140732117,-20.688440131482437,19.969689113346806,20.83802870710282,-16.46187748332359,57.274843897020965,-1.8365798160972466,39.02400591825296,-5.782446695567837,17.775747377215843,20.072837225051963,20.196353872795722,5.447261490469361,24.633312206587917,-2.1831242532865085,-7.04847444598629,2.8048718717481096,10.165769080709257,-0.3200675206098023,-4.662150450723452,-10.179932117855952,-7.052226991514757,-17.388513836735328
3,-5.1012609340267465,-0.5926921632200132,7.056669254421738,-1.6393934144717264,-3.5283540253283463,-21.27910970850397,0.6858721058565125,9.418433909805216,-7.1207933270631845,6.639614292060534,12.78074544327013,-4.355518575419009,-8.069450154466109,-12.903952097517305,-11.144949700281058,12.143571566269806,1.970742550178787,0.9663479619492273,-8.576903355002214,1.8182210798256209,4.227727673041751,-18.278254226882954,3.985558044100417,-13.42755186788679,11.768044126250246,19.799365767222522,16.480096187543005,-16.588234191395763,-29.89763979717221,0.6680030969726394,-0.9036827120652284,11.081788390009866,-2.1729835398372566
4,0.7207413631653954,1.7456613292427177,20.41641753536509,-11.8162359961821,11.537923256529549,14.17779330712535,6.101941154574648,-11.41723121578752,0.4917186727156744,7.31792913216241,-13.041136990456431,2.7091860617023826,0.40972055369697047,1.4355776119846468,3.2270928213950736,-3.339690059952606,0.46607289349497366,3.943438872869237,-7.017391102251889,-4.267439721704586,3.851845823128849,-7.905933229183311,14.58351129747042,-0.7217670245734759,11.381285244034077,20.046811764263857,-7.90754656032862,-4.573441396361983,11.13729130528936,-23.755061670178574,-1.873107664574489,-2.286742871894932,-7.444773776170314
5,-7.951043455992042,-2.1003945424915504,-22.52940994496113,15.785167705390961,-17.799828281419884,-11.945628940511796,-12.431874542243099,2.264508675473749,-3.505097442928353,5.639394623976181,-32.44073696321567,20.284337095054397,23.282176949594277,-4.835411953067075,-23.215300904132974,11.012530126105794,46.02917621095716,-10.315950407199399,-6.211868873783205,-24.5520992822859,-33.556299950410626,7.179981604489127,-3.7025525889693727,20.98807009485498,31.87480891280787,15.472822194396855,-10.33663328747823,-2.4440660193834938,3.79820583697268,6.984445449658142,-6.062098336203365,-6.309004865360896,-1.9050750244713621
6,-5.349628922587351,-1.2008091265146192,2.7523706246268804,4.466113848056099,-16.726651584690277,-20.895803915372706,-6.937951585677147,8.060271952428497,-2.634864031732943,5.537055350746114,17.95716608240984,-2.845604097073044,-10.769167686742033,-5.941531608725874,-8.50302594317058,-0.5192475680373051,0.2787313242487027,3.436675800797618,-13.282012780747595,14.748499339422867,6.730329076996775,-9.341580159762538,-8.781839547393357,0.4074826884188535,-3.9179881833964423,34.43689042637779,-2.413774676218087,-6.6531144337702806,29.496759474906508,6.114036158971762,-6.2860998674687805,14.973011391708566,8.684286173948726
7,65.8710993379285,134.74296078741668,-26.560809431098978,7.516285039821681,-4.164956101163175,11.343150022168906,-6.732790171251765,-9.270132564223044,-7.5417848350516525,3.576787549682147,5.705131641765625,3.286796609538898,-5.3873198332311425,-1.145424683358398,-2.328030768155323,-1.3144495353408394,-3.721131003052037,-2.8508651291073828,-0.9672585567876785,0.06615318763457195,0.6528033474877196,-1.4363508640355906,-1.032691868421129,-0.6930847802007473,0.5854685668014644,1.1902542256267827,-0.37567393218884604,-1.2660070493819218,-0.5396105982388065,1.8875354791391055,0.6016547034906259,-2.4743123889623995,-1.395278087585604
8,0.1642213300590461,19.20175108741514,10.151381067272784,-26.03450415035208,22.787312909784884,-27.153636077687715,10.824136927433791,52.134303982863436,12.60990931977802,-5.846659408264722,-26.25549119140266,-5.6297004684818415,6.1351281274691525,11.772299556753966,58.760282971496274,2.900489149948924,25.841110999530002,11.363674974006695,32.290326296136385,4.446085950505376,-6.670433898747608,12.914489822918783,-7.992458851763047,-1.460879480214306,-13.248549812799846,13.261459540509264,0.5399281096945141,-9.67186053470024,-2.397394532137474,0.7096103108399201,0.11109942273869997,-8.162330946716896,4.834921709732665
9,-2.5511480273330154,3.236701485364886,6.940299979828867,-8.427333399669207,2.452421558861548,-24.513531533766933,3.062632309330822,13.088119962451005,-4.394457330061923,-4.946829711317879,9.48013703051728,-2.4164918431364155,-9.040662045445236,-1.1891138393601868,1.4931964905210924,8.673654240129393,-8.821056304507678,-6.493782123036919,-3.5072867565623427,4.551694327398655,-9.48324916628892,-0.5682953837579842,-1.1041963021845138,5.113616842721378,9.078755227442553,11.350033087269832,-0.4918698345579694,16.63726562196342,-0.727879921082045,-3.0530106921927507,9.896247574687509,7.125878388722251,-13.716656257008363
