,0,1,2,3,4,5,6,7,8,9
0,-0.23258487989842613,-0.36366533825720976,-0.31581630659681315,-0.6616889033118919,-0.6294145572788903,1.4542499575414507,-0.9931365054346798,-0.8329383269306014,-1.4337776235186601,1.69299403651228
1,-0.24267930194089618,0.1343675321760333,-2.038741149308716,0.06954070634812122,-1.3162490815067205,-0.6360612325408155,2.240620239066791,0.7795571488158253,1.0120363765172817,2.399222416483744
2,-0.26520731562339844,-0.27493310582092717,1.276076347531143,-1.3263115801951417,0.43703923047445464,-1.9113880092034106,-0.9835065081430877,-0.5395371067839869,0.7245268142776756,-0.19504326883397102
3,-0.1716816930029669,-0.6696567685445052,-0.23617787502912038,-0.9027568133614988,0.30014674201750036,-1.3958354146515664,-1.7595890461205965,2.026150113392785,-2.014454578078877,0.43766984816462834
4,-0.33180486442922713,-0.3170267653865122,1.4390489580026067,-1.9449648207450696,-0.8172878782508449,-0.038274178186410636,1.1810819927759955,-1.3376829178682152,0.06091917589646293,0.9490146551194663
5,-0.2669187858957031,0.1029691168083221,-2.5821027984900855,1.4147730593944585,1.0933145237090272,-2.382758461532869,2.5420550355152733,2.298027323798636,4.695063654783736,-0.058089872682903554
6,-0.15542428657342497,-0.3821865151977789,-0.9833228840005501,-0.006282092158371349,1.6912786879638204,-1.367679258962708,-2.270649351899735,3.419586509669125,-2.1232609134421407,0.11471361916841076
7,-0.4392611962535285,12.40890754387643,1.8756887466034664,1.8807386603059348,-1.2655879832530423,0.5807729996446074,-0.9883762601897489,0.3290825379042786,-0.15738482919424246,-0.16154822779668337
8,-0.25437242944928157,0.9944039048021842,0.578105509375064,-2.8861054610800605,-3.8689109181946106,-2.3746045453584905,2.1466717106648945,3.1858497411966042,0.9777059339812457,-1.0400090764018604
9,-0.20492264851679176,-0.1112354085961013,-0.11262177108641865,-1.7627321317942406,-0.9321561673555427,-2.125139978583247,-0.949611606367905,0.9592678248982142,-0.41445344903172826,-1.3127968446681009
10,-0.14546500345931931,-0.3611940825222209,-0.6338732270784976,-1.36776549243286,-2.602119773394932,-0.1609495563919413,-0.8729653304891473,4.14747582517258,-1.2291378081738078,-2.204851971360321
11,-0.26015499179843876,-0.243186356083031,1.5661648123280791,-1.8998038382626181,-1.5433537971307343,-1.757388266093792,-0.07476590005891387,0.5133243235669355,0.3046793480557033,1.2600099424529916
12,-0.2454182311917707,0.23689467555613372,1.7615137649523687,-1.0255346139090515,1.5323492289845628,-2.515485235438165,0.24182216039995655,-0.20310327189758925,0.16704100147292317,-3.7360812482028543
13,0.5725532272804847,0.5179867273169667,2.7116893888582094,-0.15010658460630152,7.284835361313864,3.8505965526738106,7.1052328247646255,3.6531392681965436,-3.204512704642669,0.6464974194545586
14,-0.282201348142768,-0.5100665284633005,1.46178079938611,-1.3009180121572386,-0.24155392708218792,-0.01708649451966108,-0.40912077710276606,-0.16540676631325577,-0.8735966998400321,1.9506331154184202
15,-0.3080228171233535,-0.5854135604170343,1.1487377137434072,-1.442166298021664,-0.8482847759289216,2.964938076420987,0.2663291634747425,0.21330282937545872,0.4629790650861896,0.14987300776154133
16,-0.1542709122444247,-0.48314474915157457,-1.1232467271069908,0.1436525124303448,-0.3455599492307062,0.07765080737276517,-1.1984498397346643,1.331135823315479,-1.9197703488717872,0.4542830152495892
17,-0.32501555975132623,-0.39139102748499355,1.3958645692476865,-1.250169200047624,0.09456544044646802,-1.2145321675852823,1.1366266713277828,-3.1753138357951602,0.4764860720145818,0.7846670701296437
18,-0.25942204876835423,-0.22276689773725514,1.2892626419671798,-0.7656001338124097,0.047330835473902114,-0.18851760158106057,-0.556316038397665,-1.1488437530382092,1.3842040823490218,-0.18108522447308728
19,-0.2855428610364818,0.47693701188431553,-2.1097139484748237,0.9747820922537815,1.6779347108827813,-2.0520399522492982,0.5329443857962584,-2.3986989842919084,3.4166767114865326,-0.08348216266364193
20,-0.1728513385732087,-0.43248013505968325,-0.08040481540319767,-0.8983797030821056,-1.170875954206449,-0.6184071257173035,-1.0486803320266394,2.613785649634954,-1.46671092383613,-2.2773618959652326
21,-0.28824290526486906,-0.39729423926554264,0.8539647237171482,-1.8768030102540074,-1.7731742038288836,1.513113421241845,0.3130107098070129,0.7613027366029674,0.5084125290871818,-1.8068106153672097
22,-0.34845495090967754,-0.18348222982077253,1.4728077627818572,-1.604143623888854,-0.43196831316412715,0.3047238610714457,0.9016363758246327,-2.2644435718369995,0.3920679299625538,1.1835109078727906
23,-0.19543609792924488,-0.2907363065747434,-1.6755227981103558,1.1664060230051754,-0.3680863405066783,3.9398747764824757,-0.8571583463864613,0.021239291998765925,0.6097579542400222,-1.1154005842186678
