,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-2.7268974332993103,-1.1524008583024046,2.6168952433542665,-2.4811560040594847,3.246299405852066,4.905732723599707,2.5844912588430184,5.591555170270972,2.3530630683712657,3.2837613634379776,-7.43154354048837,-8.701404804902186,-21.22980102191308,-11.435766256223063,15.204897527921878,-25.517276053428244,3.6891659479620134,-7.871030952742447,-31.16906328200014,19.429768646384346,-13.50230776945142,14.39467396452229,1.4280734175433178,4.105489185296794,-0.18936789592399114,5.574021644134859,-2.3305959681029065,6.038757262368414,0.35363586573821015,3.724923408241643,-1.1470776818490251,-0.4938111365671979
1,-3.358865720655009,1.122304297953135,4.080741337077441,0.44055512450320833,1.2225153408930676,-5.883510790806343,1.0548076615578803,2.4900988549855594,2.567313944083155,-9.866564987440553,-5.292304744927652,4.800502822730794,2.347663734879454,-3.130744646330137,1.3749323283070376,4.464236226647666,9.279849651087273,3.0090408127621044,4.0798679286396755,3.4911155532178006,-5.486856496845063,7.780261950278818,2.4237080832567965,-9.98149378009866,36.83028575311392,-6.453681281555821,-1.5137912512185394,-0.6710446740949425,-7.505592115106787,6.012503161202438,3.0017793985010033,-3.864549592842419
2,-0.7180640595009251,-3.3201405928920127,-10.202509012394854,-3.173552695726715,1.3257220304497013,2.649358008859294,0.7184389335275243,3.3003974218607492,-0.9246216512423234,-1.8992105698154218,-2.427177737336311,-1.3109827050386933,8.083388759531044,5.01992468840801,-2.049953035403203,-3.3364950237638027,-0.5624536130766707,13.934452951064538,3.504022046526926,-17.636086630910576,-21.25024757547918,8.174768265145683,-20.31420301958002,28.861989998936615,9.650454996029767,18.591442533862853,7.437171820527651,-2.9159549023375977,1.0974994327468504,-3.1327801412760015,4.740775334246176,1.7007531417957156
3,-1.4364648826966633,-2.8762525752568955,-3.7510899082111013,-2.7240936988773274,0.26958669814570585,0.5874563052766381,1.1575463700955713,1.128484005853294,1.5779109358108239,-1.6869307274928413,-2.65771163962621,1.5597077177604262,-0.46888014173991105,-0.31914999449655757,0.04252939967972101,-0.3740030357345998,0.4286358673952455,0.9700443057288108,1.2966563600437022,-2.309489665464008,-0.12590298143318746,2.86143964577066,0.5276281360900011,-1.3549673045273027,0.7678123839835501,-1.6940773966794436,-1.0214623272007606,0.06606813524801292,-1.9531655522127054,-0.3159455358253337,-1.5499217345446887,1.178523462343245
4,0.46257853213659716,-2.96973629518059,-6.509378697292291,-3.540587911204054,2.327650180148755,2.509087607031324,0.260905336914523,2.410903960576696,-0.5998190021594212,1.3657374325225227,1.1198592802875464,-3.4078732277724657,0.773411554383125,0.4362232163739797,-0.2992517510132272,-0.5398157005679848,0.5103573428820571,5.890129288494685,0.8714783327536986,-3.2482567427509776,-2.422141288024934,-2.0545205937819033,-3.9472492727356414,-6.0397432938214894,-4.5600398880403805,-0.6718291782217625,-1.3706536944265877,1.624469254801235,2.4566592197823236,3.248313389792871,-3.471207814609766,-1.1068738517762635
5,-4.2815683645563585,2.6162229505692225,4.692389492485699,-2.1000916677941377,-8.236561874866316,-10.063139330345246,-3.4854473970663973,-5.930224955792723,19.52579527028899,2.9244848297693142,1.8898372786440711,11.83951925978823,7.743803299773044,-18.50992411416334,31.807596580808006,28.782877572137394,-10.824040015022515,-11.35158317992116,-15.27219208645049,-17.04311700027104,-6.393362852224321,-3.8277900091948203,-0.8040094566638104,-1.4991499906557597,-4.662120260089322,4.287409703744899,0.5891782000299904,2.9240115322991342,-1.4725863667282961,0.982805649546288,1.706311809187716,1.2507936899531762
6,-2.0899400369299186,-3.2208533867931832,-3.422033565073026,-5.299903526475093,-1.0546002310522595,1.595534842465043,0.7956332158873525,3.460054918335213,2.260701092114036,-3.4860550559387837,-5.8946909044738796,5.817098488022419,-8.322548940229536,-2.481547802962903,-9.336640223042176,5.018368073282659,-4.058095213798835,-11.439618682658647,1.8579923397974616,-12.882889617368106,27.4549724655433,37.05197182486014,-10.090813017333094,1.2366762583639328,-3.775847871392637,-4.378226035120801,5.399957914298971,6.120024994681681,9.91048405418737,2.537923364366165,-2.9240826397457766,-3.6241359322587687
7,0.07236290839613396,-8.469425285704423,-36.59256768185495,63.22944498020234,-19.980375783747398,-15.650966873768258,-3.2775284424250333,-1.4475043437787427,-0.18085422014887917,-1.575613669143648,1.1916449476346824,-8.380678789109561,-1.752972667291597,-0.763608858177351,3.492852438668963,-3.0512475502891485,0.46387915000108104,-3.3575806951002387,0.8871664440292939,1.1651010083416364,4.08753815143226,0.1988839485341857,-0.3725955876719158,-0.5770209457688982,0.42132379332168823,2.1681169102802635,-0.20885006916494406,-3.008885111182516,1.317057997482232,1.1340968024473408,-0.40023262603330856,0.5100851548834846
8,-1.4428245566846423,-3.8085286788798483,-7.105233570719856,2.581764377159614,0.19280370413581513,0.08286444643853114,0.06868807586488038,-0.04485429311998468,1.873641436658491,-2.244558641936358,-6.383627602938055,5.645878847238884,-1.0681258842362404,1.303910770602968,-6.630684438023874,1.890170162342276,-0.6941343283346013,6.251165439045873,-0.7142849364526765,-0.7296923399495646,-9.620164869175763,-1.0929798207318735,4.038949878306551,-2.415505513491549,-0.7787264522209526,-6.749081041597248,-2.8999600316787006,27.026992779749257,-6.008672859470154,-18.825006804948746,-0.9353630044508672,4.057313767792234
9,-1.5914070883611973,-4.276271942009359,-4.918604103940956,-1.0708563812449663,0.2948180760278903,1.2476750033243105,1.455142024299216,0.1877007130508217,0.25268911275047284,-2.8119865014069103,-4.251463854768233,4.893338252191302,-1.862430750529966,0.9339724399899092,-6.03819767270926,-1.634775410184315,0.44202019720287644,-0.5063013776311119,-0.18222908007955796,-3.4799910678072665,3.3179639247075086,-1.4447698521799217,7.526053695066723,-0.5219879103985541,-0.35777057671207224,-0.9533855722857213,2.7006796942923668,10.048280667967838,-3.206948932627926,-6.020723999773936,-0.9676350428982362,17.80730368548764
