,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,-87.0874438395915,-44.429781059729414,88.58602844857799,-123.13325410029739,-90.86065188758411,7.932553162915604,-214.42065120662872,36.473525344381535,48.85437138652351,243.2558770121067,106.30916392361608,32.6578384739261,40.021862010978104,-44.181567680986,-25.61960468368375,-10.429094283840103,-36.23348723057571,206.57477294618485,-31.685942662011815,-40.63478776835344,43.917650186771596,-104.3340554321909,-14.028416946696646,20.45758193263784,-101.60427189042494,-74.50593302330877,9.804135817626014,25.09668058319955,-161.6173568836803,-129.22856870617204,73.67089061769347,-8.507578656213973,46.60427110201949,-6.479980461760598,-21.872407820433324,56.027687086838384,56.80480285850517,2.4705394380981662,-145.7566749222577,118.53124639051845,26.544766192491988,-45.22764889787861,133.36386041286858,83.79222807275288,-126.81012581574633,36.061541505866124,-142.56351133970722,-119.47707626178098
1,-108.96149197791723,-81.75104124366453,559.4548093522742,26.31174868805047,-229.38365878703937,97.51800970588467,-141.1927361421593,-63.25059969967249,144.28901046701418,-52.58840224160405,21.775180082607296,-119.40982203537573,-30.029275553097836,-25.620554405135756,139.5772140819126,-12.283344192094523,-188.290487079733,179.07958124632103,-170.6854394052837,166.7956004628887,21.159773891532073,-105.57974632692728,-203.27865789899852,-211.73940882269528,507.94314858593816,-275.72799294661195,-117.3062651894968,-108.6963379864954,296.2390161792252,175.63064591026293,445.1289730945424,-93.04145297538489,11.238097176748454,-123.86165267727466,47.45862429425492,-111.74203695372552,-348.0768418531449,-223.11044480921657,90.58413285508313,86.0121748030396,7.053027398031311,166.68383320588677,-407.4656735083757,224.0106604219908,22.00623434082653,49.38777276736445,104.14794076025824,-35.642719743587925
2,-82.80410005716378,-27.435490327041375,-141.52959004705318,-6.105287955641172,-21.312039123942302,-69.02261751636243,-3.046915044902256,-155.3641213292618,104.61448030124438,-58.9463259983213,-168.31403274738787,20.13553377270314,38.05159607826952,69.59984817581982,-87.59934736097797,-84.87530202358816,-130.06007716464887,-214.35777942083698,-27.012552569245454,-19.736442321157092,-37.48039523691478,-42.6712064626177,5.857178467466081,0.9287518147257636,-14.46830481364758,10.101614433889948,-210.79532931426775,10.56771313546816,42.06926165612714,176.69149504285983,-156.30234940637663,-115.97410806680287,71.74070782183072,-49.95810678697038,142.84735201524077,-22.347117016515487,301.48718756699293,-227.2129031920091,-188.73841717894058,-211.67761954532003,106.4511069598547,-168.06044547186926,-96.09387612756886,75.31691940298113,-22.752874579515257,141.60858474427022,0.11162782935252316,195.4879302298401
3,-92.44650207186525,-40.33528831507228,138.74540566100362,-17.028573799604295,-69.77674716345027,93.90043393561814,-78.54522683811028,-177.42570391904917,87.29618024740059,146.9472466800462,92.00974144239679,163.5577210892731,144.85157891577862,-150.60493543444062,-225.18709135452727,-214.68205549798284,-15.671527097693856,-1.422625551712603,-25.331812707937857,3.8002680445620967,249.12968088744427,-109.7148355222598,-81.58459762323314,-73.91800638889745,-73.50753637247276,11.434954395132298,-123.85703664111968,9.818947572435887,28.693944011851563,15.858242450104099,-40.67015660609867,-341.2889305448331,237.48253216073346,-233.4693510393073,95.45969775353626,-64.23743927151955,-111.80223512071566,29.13673241248139,85.82290957051168,-196.5776224095122,323.51311554468424,-59.31289109730671,137.41031678147965,-100.91454324071762,425.56215392611404,94.32594397394608,225.20177686728096,-191.48557890009704
4,-76.47896530223841,19.629350411272974,-197.7573445404407,-103.61548415495683,18.656260017949634,36.5497004704232,-172.7815354022729,-183.88357736369483,80.90872130130758,55.92575729785004,21.145875510419437,34.63051042072465,-157.98810592782203,91.89752218466009,29.274597593366508,-8.649047575516683,-185.3244722025359,35.4816231731357,11.179400227550397,57.913340087054536,-112.9572186530849,-1.4614687354264,54.329809395579076,20.023588164975322,21.86157730697295,-65.3672203318069,-29.195491951806005,53.30980233053957,-43.683064441694945,3.5822847780389426,59.045823004256285,25.970496300726218,-41.06648893158218,2.3390762394493296,-41.79100399220395,-20.464339422065635,64.5009468232907,-32.93766677268674,-9.537532314624478,12.444446951953383,-58.44664076217353,-6.957380531192557,-20.624927608449305,-75.55101846446509,37.20023487223075,2.7367110903734746,64.70902279083879,-65.67708876975269
5,-105.80194354399296,-99.65099283246518,914.596417569779,159.53512055353062,-342.9478145133836,82.73042763479343,416.6465927581336,-299.7886404995307,98.4737603227544,-308.3308269998725,-185.5101137198158,-349.71978517687313,-329.34475423226735,24.447072388040052,331.949323081282,185.88776132849898,-17.351341037937768,-130.89192326719518,680.3993735572755,462.864691988927,388.6184516805851,15.781102799988364,419.53876501915835,71.24136135522532,-539.4166782168245,-21.736512199687247,-120.27960022104587,2.726278092644098,-29.272116894134967,167.73689437478632,124.75492559775552,64.5356832044669,197.68158817405623,-113.3298197362068,14.701745168673844,60.52664302025709,-117.0185731942943,0.6846693736341063,-60.10718849557244,228.89712762613718,-9.68088857967212,-43.70527881048172,-17.5233677702362,-22.437970889547433,73.85279893014393,7.730510664160191,34.219140373017744,10.004870039966484
6,-87.72234304939367,-2.018830893829096,311.7098489542864,58.26251104767746,-106.74404017279942,191.38810526526365,-0.20346902013509705,-423.92721559621873,148.4072677627168,117.23259235685138,135.7294291079795,237.68684772532288,168.53142220859857,-102.99048220971936,-225.88763690686375,-113.8333694699995,4.892752665324398,11.81815313934879,-6.386805890641245,-32.30058866467956,253.67643465169135,91.35471941860217,-10.036542040341395,124.34310811352972,13.373184188576628,187.8037864990318,-72.2630652333637,-134.99116204335314,148.53855687064308,91.56046752964404,-203.7890441190808,-23.454179319161717,-186.76156030164825,-148.9883932878238,-80.96431846092838,-70.05343136207881,59.06050871819043,33.9670872084362,79.75934347024402,75.32729370116681,-1.9257063179572738,-132.39957966550912,-66.5792911434735,62.92975219089639,131.68322624374778,71.32398896222857,-169.8253970814562,189.04721325061016
7,98.86601851845496,-39.15171338659178,-540.8234812295043,2728.2153048554374,-257.2756182807196,-333.57379247004127,-290.4114507644506,107.88702329655158,13.681045298723538,220.77935042146171,161.75184716497057,-66.20761055985547,-220.79622131406393,-42.89072533213906,-124.56056106258596,9.061092486279682,-38.99657718793641,5.57272060661061,31.896904705428565,7.685617942976188,-42.44400154562735,5.8218999861638485,-9.439276020152864,27.176601522616043,-17.751680357125302,-11.117773319482108,-2.296172110348723,-3.641612310297595,-8.648515040292667,-10.983345391430086,22.59605437386097,-5.97433437717878,3.089526108637606,8.486859563285899,-8.746675023334312,2.1995456923954144,-11.763428688600305,7.65481764193735,-11.795253916681022,-13.86196330613999,5.1264389906776735,-2.972780086769072,-1.8993041078343826,6.219874207043072,8.75717123206258,-5.747375892237787,0.9791648170113394,5.807106527942857
8,-95.1685938323597,-47.66753047590941,-108.12744223360397,310.151881141945,61.38410775227627,481.9224873259882,-313.82237175999313,146.4805453895909,221.87223996535155,-483.8133903908126,-456.77783721863676,-230.6725731412353,843.4484217488565,244.56850747392937,504.90094009277595,-545.5977018223468,-329.16881548281407,690.8967981997657,199.4127636038336,-120.27696214249373,-104.34152313355278,196.34448620681192,-75.60145211867405,252.80890713856377,-186.12472388156039,179.69475275854361,180.1349940843494,-54.69717552074044,-21.816391152422312,-61.93148805522312,21.06169797794993,-34.178528164900364,5.620706827769039,2.1058635724705357,-30.043045376802333,-14.63898352984813,1.961258069033111,12.134461705277133,11.906185207117138,-89.51232855398476,-25.403144161123485,14.653520812074857,-42.86639176988733,33.34854699175763,73.43091289142585,0.7005168132412455,31.17842867228561,45.46659593694212
9,-96.64451537885812,-64.9079293399773,45.084690072523074,67.30347920496787,-56.55290748214457,131.15689428784677,-45.349457569782246,-9.62973461117178,112.257747570941,-60.29778065393672,-191.84597150081447,-5.559071594647491,380.6696548885562,-37.685317274543166,-157.58715211117038,-96.21290211050902,-37.702225081696106,-180.14091908304076,-100.14534283998361,-114.84393498750329,-61.995937148932654,-118.59728843737543,155.57674344318536,-125.4277549425811,91.41893694254512,-270.568153292703,-344.11228528721045,89.24082274890404,-69.82058339421926,-0.5496642315536592,-0.6503091030882423,-213.09394293304499,705.3782623702982,29.632816235182347,-23.205198053857345,243.7863850700013,84.98729585911853,245.6439982909884,-163.13124468607913,5.748737525531912,-239.3795585392702,163.8438321991136,57.694335968658486,39.06640402327025,-238.82284579825733,-283.80611816906924,11.321793837783625,110.94426705419274
10,-110.39234792437308,-75.0053183428373,162.00194604092547,142.07810869418861,44.662300901852205,583.1102010212318,-276.4258359901436,155.1436226444288,59.25756917304459,-85.7407010704699,112.93581930233893,30.3446912863917,345.19991110653854,-123.12051745001179,-58.51868443479364,-51.2981130033754,333.4896392272632,-217.14384180477234,-264.7530571282049,-36.97379889176332,654.3464220154277,241.86837418449747,345.1288986616174,127.08818655415142,121.07977173876853,-183.87945321215878,-365.6262341914712,62.82823409680439,-0.2709027980476446,-67.85039760143465,8.56687723175203,158.70097627822065,-375.2614872637663,178.8459898692581,-430.26539890514096,28.292018591957294,-42.57921921858246,75.73654725497575,15.003516187273542,-170.36529682588932,-89.41403434455925,37.67931939634711,-55.047862080099016,-76.71816260882926,39.61292573206635,-139.2956346234365,156.7377254697916,-20.81273317241793
11,-87.48055366272048,-2.2460712438877954,-149.2847265876959,80.58852539019126,4.350612358644692,159.19180554848893,-219.1816585425946,-207.03560481307048,270.81193869151093,-71.17046801159269,-224.55910569607653,62.035523330734875,92.82115545471738,10.204683828065173,115.9362778614651,-5.276147086061363,-57.71613182276262,26.782501206508066,40.093270228671955,79.01089285665546,178.59453701236944,-304.7019972727853,-130.46622334904112,-113.31421990712009,416.67290217586293,-42.035693763365316,127.50971618443376,46.32143716238207,-269.094414491345,627.6602428134565,-197.81989702101293,428.576602406885,-33.99157807483203,98.84810632967655,-70.39139646561881,161.70844666882792,-98.7591547780827,25.357419211722863,150.1660306746267,239.20292583183937,116.7544786848492,-124.96436234377387,275.3958175675716,-14.915280076905585,-198.1905279878526,127.4577409632887,21.353425114261473,5.610659421404673
12,-35.69296059170479,30.18035755779284,-150.3449087214573,136.72581599317948,-7.288606876100445,-61.0578380786105,211.77971931930762,-518.6540255797044,192.4490854999461,49.71149042614632,-249.540165084531,265.974389100252,330.69198441792884,191.793972621438,196.7055941910103,45.64259711648369,816.9232650859343,-19.494543806481158,-424.58889918914343,650.4833438605702,-545.3667523258869,-270.3679906216443,159.2910295627047,232.70553873725436,-96.99406860006162,-12.445786515260957,-41.01258447214063,-320.08323569447043,-104.18086582450839,-103.39137705003807,194.93709723761685,-62.09593333781493,-135.46581521478456,10.382741474587133,7.182698491953593,33.8773357612479,-153.71391219019606,18.309894171482163,-37.81635093533276,-10.957102643418363,2.732571773517532,-56.23425152421421,33.07382593211756,-26.231257654960718,44.568265698817385,19.70390890335629,-28.681657342238942,63.27085712269898
13,669.0376609764462,4599.042047469035,260.86314065662503,18.76928004025237,-4.948584738841279,-32.62323448815779,-27.655560750657276,106.31447990847951,-34.36912168942729,-34.64563672549363,-6.226465324735419,-22.645412248158078,18.64229905543414,-14.316050623652703,-6.150450651968306,0.13538620542449722,5.78601546243738,-17.417623265927276,-2.437147083727874,-2.177848555498538,2.1763038962033265,-5.649844275597803,-2.417794070802657,-5.6452785393288885,-3.9001507554128296,0.2068809127440733,0.08246910853029926,2.538627703741532,0.6743985100980714,-0.3995025946355049,4.215617186110029,-0.6637594529807812,3.2782953153504804,0.9451972166991056,3.7840428385016196,-1.9138779616839638,-4.188032718987617,1.1587189140443084,-6.887327259546521,-4.333049844562703,3.7549279460308904,-4.53085034191045,0.36741511445343555,-0.8288238917244937,-0.611404923816855,1.9334285011757109,0.35538360334489827,2.6240660887008134
14,-71.45442748144251,41.374031309953736,-114.99970567123079,-75.4262734657452,8.8736727708411,126.44819216357365,-136.7418370225764,-334.3725029082674,171.84170227601084,141.43762258297863,79.73123984264788,174.16565897222583,-101.28028037271551,21.85086520636115,-58.92993154490547,29.61992868237619,-97.06722491047547,179.30803162316,142.59177306972637,-47.07246205445899,-69.29803385198723,-157.89033013787082,-27.35000377200647,-68.73114925111516,31.72170418829712,48.015663914041134,25.190286872413793,31.30379809593922,-95.9736991191561,28.382684566937463,-35.113953010677186,206.31160428005998,-24.324811578427713,-40.43723559025473,-119.09356507189256,21.88285789094577,10.6335274057399,72.82464372576659,-6.877904607490478,205.7507158191771,-18.41752759950811,109.31028301799203,123.67794669763333,27.102847215529827,54.38323212802466,-356.4788192141716,-39.05625328247347,4.084065610685414
15,-76.90493564045121,26.501758810440172,-190.37249070901217,-152.5473258500418,50.1719757454408,182.52931087617438,-228.9896947095977,-102.04454834353614,41.92565518443315,140.77212797989085,203.4251031482311,25.68940573230118,-219.6716590963873,12.754246868380475,38.22744804424288,30.362694844444093,12.35179102651107,145.07378849414087,65.01817154575694,39.31525126519514,-27.318157075828115,50.436673875598395,57.68903666010088,88.67284266759616,-2.289346980204828,36.27518354413209,1.689822623199701,28.017494830650936,-36.57379050771482,-87.67601879941532,19.465150792632745,25.006709252184105,16.524555787785836,81.3178261521115,-80.38858355025275,1.2011787806122964,18.33392189225002,-26.686062727441584,-31.158634056887983,-24.1158912243423,6.1506885395641655,10.102777397407735,48.32811802804249,-43.86162682126494,10.14617281898333,-30.786747847507485,15.430665077011687,-113.54170366996166
16,-98.97367767625714,-67.41815028081812,344.82760003624185,-24.194334768571004,-65.22378180716673,138.83658303787286,-113.42571834737905,-32.614805229327544,-34.803588604296905,65.49224432772493,185.5341442719501,64.29999325549714,50.32999190441163,-69.46527500249128,-120.59892536607644,-114.6619056920376,-79.003644550793,0.9234077998226352,-166.23646363667083,-5.18970432410143,55.717134805872234,68.59351733208402,10.191568225837273,75.43352235371715,-42.267219594985285,60.16800042474315,-2.4276814364809485,-25.19811555919631,-17.817666347739248,11.18176265574644,-52.4869776816989,55.30257298537458,-32.2546274815699,-128.43347873451046,26.177433671801506,-63.49698150283114,-87.02897960320459,46.53088558542387,-12.274454714005469,57.32086298020265,-31.025260778220492,-107.87041229271055,7.0733243448666405,71.49113412317817,84.4482301776907,-13.915953547168073,-202.64092954890032,175.5476240603083
17,-66.69000796637124,32.15316323665092,-96.67880877703676,-85.57694781928369,-35.37939513185277,4.729699341987733,-121.89814956068815,-337.8148635437043,234.53064925366493,107.94998595598561,-71.36313840765884,97.2915733897356,-89.19515834637892,102.38467826341028,25.782784955781935,16.207152456027693,-160.07262396808034,29.336407294078374,16.813507770633525,-30.3278135022598,-144.6079783649846,-25.49994002259798,74.81275745441218,11.726570133621012,45.094646088680605,-83.40238307105484,-60.836568357198836,66.28274918752788,-22.034944555068325,1.0412705957605206,16.99063407330306,-27.670577519326297,-93.24255351388172,-148.29909675634627,28.02976800323054,-2.285090764857997,111.72769104972542,-17.102966113224113,-56.85002437166462,-7.955309555712274,-1.2323930954147124,-71.66489776126787,-4.08836868835635,-55.8253363311984,130.45333034832356,-82.25403341784614,158.7448271232672,-56.6986856097634
