,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,34.49013990818347,-26.721752928585314,32.09118925043347,-24.95647313884472,-17.641692006831892,-6.977230737502092,-1.626940081724716,-27.757594396174046,11.741973149851736,24.774740757563244,-46.81966226862967,-8.152487665503326,37.67551397981831,21.90040723037965,-46.19892502624234,-5.443034742051342,-9.749026432923996,-13.273850819425153,-6.6780197718898275,24.90836100207888,-23.329352592451215,-7.624580521607098,21.667949906806385,22.24119423717124,-8.899812467880269,30.281899482379167,-7.722853113780498,2.496377223136613,-50.959266893960084,-0.8821135355099432,20.417598542752376,-14.246185237224111,-20.9837544249803,-25.815945795496944,60.94148669350448,-12.242182297818704,-43.438268199699046,-19.786225805570467,-17.999395935476368,-4.604170494949382,-32.795871037673706,-31.535683147006726,67.05827733093037,-9.877619688101168,-3.0236361996599066,-57.27923410964662,-3.587082790989851,-1.5828235218519615,3.020495198938097,-38.747016975220475,27.459102153005258,42.62005192924703,-3.5277101615476294,15.780209831434068,47.64524470630266,49.05258074543841,-15.644066985623317
1,116.25891479174133,-11.27567024906719,36.172518156677334,-4.0892939131323365,-2.8846080909423235,3.0515366310775485,-26.526493341572557,7.504297001724334,-17.85083608438187,-12.87259889029143,28.78644856665871,4.441590000226654,-20.583648844508385,47.39800729177856,-4.0338687478899375,21.15481291299942,8.845903613785351,49.11523875155692,68.0721458909401,-50.59754337845605,2.6719724171479893,12.787579892813596,-49.689228116174135,41.871894874668435,32.23189935998264,-5.638534655877737,5.277762178126857,-24.613906736880242,-2.1437536686046146,-27.042362379230966,17.341045156521535,-11.707822566788064,25.731552982631257,0.02526255173606777,9.091909895727806,-12.961843295630999,-50.32359623121564,-33.53297104625943,26.62489330304377,-5.504322755903325,-26.508006094259898,-57.84177806916058,22.705605943812404,72.70215506401401,1.8099066848632577,58.37622528611652,9.007547170325685,4.872781891859603,-3.564514191543269,-3.690699918624692,35.66821511202639,-19.722675015344855,-13.221624951048007,-15.953510594099233,2.2593731114597397,-0.5556538664760085,-19.134415812678828
2,-24.195625274319873,-4.8210580544869135,17.63350852228814,17.372922362255377,32.62591130532785,-19.082325634194202,-5.318647254414872,12.078316707505847,-2.523209770971297,-40.20996411695541,-18.683875757098434,20.77920405010246,-2.147979627146752,30.623655923209306,3.847884949377582,23.137376707833656,-7.973021472669314,40.99820770830538,15.797942610530551,-26.017662279317236,28.180082673205767,-0.17020276863105688,13.35031954253789,-13.27485227988798,-7.304992578258411,8.326597909757114,-57.9029480713835,14.329763752091726,12.073656953312739,-37.316889370261144,-34.2971498223633,-21.17845911360888,79.2895635214768,-38.65363566381516,72.71161187472602,41.36564827244934,50.94822150826721,-26.772382668281818,-65.79176934393942,-18.501333205407214,57.24935029729048,50.49386722170413,-2.1278189664496523,53.4887337302656,25.07909640514002,-12.720112659662215,24.958402908135305,20.493750406573923,-23.29555224918111,-20.76046313765419,31.598038211360013,11.74740111371551,-7.107964537652138,13.074634941387124,-23.238389852138482,34.43077786208114,14.394120510665847
3,45.36572166334261,-8.969332732292358,17.719752105124886,11.54212370401809,18.907009675660884,-55.94841172323844,17.88307754755464,-1.3672536404817945,1.317594882175404,-19.654595877220135,-19.374240031122472,2.6394343290744033,14.677702272226284,32.8846490109059,-31.515303482847788,13.252414627323544,-7.38601806932833,4.793602028883266,16.612930678997262,2.3125069869654094,-17.937646692115024,-1.4745081108624682,-24.15982407529706,5.482458701636328,25.584260429111172,-5.237965399234142,-18.680196603461482,-8.293923264513921,15.399939102642886,-9.285807962293056,-6.350757824956418,26.46598737840391,10.139879042266976,7.702228072916172,2.428782002693126,-19.469927340747414,11.110056109175758,-17.962111312987535,-7.090563929742167,28.992256344462454,-14.63818396189579,10.86856394199773,18.964590941874253,-36.75585072461998,-9.556201071112053,3.0596934814062906,39.768256681310596,-28.97417759048941,32.63717098109553,-57.956815269893866,-22.48489794724972,-8.444348482780477,2.5661209175865483,-16.278140038394394,13.775155187737703,9.714908110157984,0.09682163923464725
4,-44.86082654611021,-28.110809393830536,31.489216315255955,-24.516903746984408,-0.9624672900942212,15.50751554055694,-6.679777102309807,14.464878076158133,9.968829957206623,13.484417794533142,-24.29862562261235,15.64837364572025,0.06435866070232743,-16.994362411959656,4.937706090374935,15.123680296788187,-29.32319190418782,-7.389800275013135,1.413626965961591,-16.64308149658128,4.262478668824813,-3.5662708543228465,-0.9288929118872243,14.181674955413648,-10.111025883052156,23.062209617351115,1.4022180976675365,-7.6048672482231305,9.102602332451964,3.2190173491044134,15.811013716314122,7.069417790679089,10.109897634333297,8.37971645371594,-10.183545327354713,9.864567913493124,11.24914920629387,-5.765851493358358,-19.621220566421467,-18.12715683188936,2.5402542096507856,7.34058783745699,1.0149845869086878,-1.8865445218631496,-7.64726342418349,-0.8410157129401423,0.4680334733932489,-21.213622153887314,-8.192116488544862,10.412691009551512,-14.045685524388492,-12.371000162627613,7.837019648504817,-17.091088178615177,-10.531473419142797,6.200461662428713,-15.896753151159144
5,143.18366966169359,29.72473052268573,-38.02198278282853,35.221129925508414,-11.765519688902314,-41.12437453433372,-14.320237142935552,11.550884914621976,2.902827285195416,-1.1676341798185839,59.78350812767286,-16.438218130956727,-105.43159231248517,-32.327159429351276,9.978139784070043,37.24845914716805,-52.3042924615843,1.3980193166033632,65.22515197666573,92.91433940599373,-42.44562270527164,-10.076082353614012,-55.84417944903055,-30.990702979778064,-74.03309601585845,125.30087147510501,-13.380430470493913,69.39024949449315,-14.588937424241694,37.780012082425216,-8.028403096494705,12.452958817418011,-0.49349049103078924,-42.104100350770715,-30.268085548502558,-32.429763672472426,17.471354840671204,-19.219568610673118,-14.476156302488864,-13.793082150556053,-5.419068167670575,-7.953403413806876,-9.57131033916419,-0.587794126544283,-4.524211374770012,9.015905871689222,0.24128707230745802,8.54516124382382,-10.531067119625552,-6.3532493449336105,-2.045432222292987,-12.338177891087541,-15.131335982877946,-3.609016777201833,-0.2096432340146449,1.2201239840241072,-1.0023280104838583
6,70.87893848891983,0.2838822461016513,4.211642733214312,12.960424402693741,13.84271468345239,-75.89736655326567,-0.18855482341773966,6.5041055889492565,15.775635132410605,0.17519943171756697,-29.180652001656096,-8.617794984394145,27.706358729905595,24.954514877387997,-22.683719868561237,9.634361149575058,4.035740676722179,-11.576729493435238,-3.2933511607171204,-6.738120260381585,-34.330258939736524,4.256248026355618,-23.44191314096289,-10.384360244613019,29.55969214208144,-26.20809303755231,-39.173552231478915,12.206416980406123,23.623608683453142,14.874669870049113,-27.598808333317322,33.062414438136216,10.56238475099353,-13.95888038578787,-18.426896052545196,-1.1249230739863596,17.802192838845833,-2.268157034418948,6.69232210512151,-28.56366359265164,-28.106089467971653,42.07764748614898,-58.22256972339809,-34.54417371204508,35.08117464417861,-14.052892573405893,-8.975656770649346,-53.07258242899836,33.87097873470156,9.278642113176133,9.826855195895506,-25.282158109704437,9.81851505058981,-17.752206265489963,-2.9979830626478883,7.651383836074979,21.26949439785366
7,-55.17698033308741,158.7470708399029,248.30476649916645,364.77123520581455,-104.3755308465406,97.2076182288211,-64.72562101292044,-2.8779184255595074,73.2551652226896,-14.454400554229483,-48.66418703009023,-13.144748733165935,2.055007018817181,-27.25381310431298,-7.176607335465117,-10.15834748253358,10.344928343383854,5.746944792377737,8.593513150716465,17.216226252860466,2.2516631872552297,6.665021055028807,2.1056691871018947,-5.758171942869887,13.724386540517049,-5.023793440047558,2.529333107574938,-3.5376689689503995,1.7108030255481697,2.2240542070959153,1.4132354712519133,4.846284759724748,-1.208302927558351,-1.9723349296200898,-6.175484058549307,-5.463750507173092,2.7722892992797696,3.9573520169708334,3.490579400988597,1.2434099396605598,-1.9177390789326634,-5.997517933021126,-2.7935892757203846,0.15609334765495608,-1.8835553758997199,0.8182189536907999,1.4652755742182435,-1.655385632093396,-0.9731843271602602,-0.7843680128025698,0.7582694881424802,2.60823631736659,-2.993422365646898,3.722528455618873,-4.079612133827616,-0.8733827298699511,-1.1661579275007823
8,15.436270651069732,-23.84657483410871,116.85646191003278,44.498804581355735,17.27902515242355,-32.224816303970556,40.31975741651881,-7.987316413468834,-46.23199045349929,-17.86871287921293,49.27657122601249,-19.175083622596457,-47.66168382567399,122.54674363056388,5.784714884966649,7.396519503669703,-16.25457214069299,-59.92940267328289,-81.68859202529836,-13.20960044107317,75.2364369812746,-35.00909229929118,25.77559439642079,104.9692462176823,-84.6985853593966,25.131959081200115,12.913719976025748,15.41542434050613,-60.37097693261424,-41.53813468054636,0.37075905518260277,-10.284784330101717,4.532465679656824,1.2221318444425464,-10.987431729517438,-15.941532275146608,-14.51997654797672,36.09045680268247,3.868056835096935,1.0326153402305698,5.726960093531546,14.989071094361307,-26.426442006726514,-11.656856209186323,-8.818934611195523,28.7475282716186,14.82853681709562,-18.389099240008296,27.821835237261798,12.051959276869132,9.19477088132423,7.678886734848488,-4.630008475977205,16.420033259493945,-17.035924142351828,-8.080319093916932,14.456608905411853
9,40.80543280831212,-9.37681287053307,42.020456396210285,12.724315610062447,18.05224832701331,-52.8823878093732,27.464042714276584,-23.221454005355252,-5.61043147818522,-26.119983529684742,-6.428084524318718,-3.7488189145520865,14.922769734604882,27.915811483502,-3.8391051087704864,-4.774985786170912,15.02724585668432,8.503085643295984,-30.203281660960208,10.75051205266803,-12.005207217652279,12.97884024465423,-3.159715831926131,8.09259667121486,8.395143032427965,-2.336345958813674,11.194506375891804,-8.367921612664826,-1.7590473971137335,15.08857745234064,-8.942853192701206,19.488412168075957,17.876191950559125,-15.504848681125363,-24.648105183293335,-23.29023921087494,-14.191551558251442,-29.852611883117124,-47.42422555432943,-12.705936662093114,-10.67510535972265,3.5357363674122966,-6.188617402427401,-8.86584536332599,-18.877520905053043,-38.26310414246341,-12.240325178873471,1.9205421569959866,-20.38181530489172,-31.39200796612428,-5.216171729774392,1.4877255674134389,10.649982973014943,-12.954109256278308,15.094661134416146,2.995836480196917,-9.908720493285026
