,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,-38.90139826156062,48.12003977729617,-15.988303216267337,-31.381195964699966,-107.7376345717236,6.717021448313618,-41.402479647461846,25.910195579133763,-3.513903250911441,-62.4268696226863,-97.56848690338838,-6.387063061211881,-7.178577445322493,-66.70501913098842,1.6520178245797956,-17.59560123857494,24.57214648469586,-77.34327743798165,-6.199606921452002,-26.850052296564193,-2.1407188960580936,-61.64222591188851,-94.77610940011621,-9.235327732809472,40.09431475904186,-9.877247548767693,-35.485119090963295,44.44751613187614,-17.727229911696977,24.592434624892245,21.899760615513337,8.772531480908103,-12.428415069717227,-106.68851670554128,107.17742487561121,71.95332463110941,-55.67411157405634,116.8688699414086,-30.86363279389629,-89.71854560776218,43.645553523349605,35.98689198972561,-28.432618563299574,26.20622036201338,1.837781079544378,-35.14502778933642,5.986314595178309,-32.269690515344095,26.299246481484495,-72.87453753503695,-14.334522835685714,-2.9975718083841354,-12.017857561664762,-12.115969215789582,-32.64480364960855,142.56044103822978,-7.622596903542606,50.63295272934556,-65.20839951142838,40.807643765003064
1,-40.51895776988881,197.11866451673816,35.51681391776039,4.542030377692654,-137.81539892625347,-20.16330310458333,37.5316904939653,41.2055785628398,16.485704259765825,-18.45970611747515,-29.80422168785061,47.4865294802857,-130.22917027821484,-43.66996419291276,-21.950810257698592,-12.251307790053882,51.268435627971606,-89.42758803634746,82.73138352207398,134.264765763103,1.9386770632416532,-22.64200395848781,164.37563251776402,32.050495236243435,-80.23658946937209,35.5925502482,167.661647128468,68.58212272692448,-72.39342294949651,-108.77305249308098,83.9129182825551,-156.27859853871414,-3.3932369875049226,79.85918399280924,94.12452571002981,-104.24505361582322,48.53504515636873,110.2841627096369,-82.43586221765095,39.24968755668452,10.569970172091876,26.834951164461643,-14.079416978650023,-60.23212216527634,-165.91842537537937,182.94216633793835,84.76857551197939,-25.126735673524152,-67.9673081072837,-112.86872103872726,-104.90497190051785,124.49751795593534,-78.38957903839368,108.43312830139446,48.28059244249835,13.704848501795164,-11.247384856340616,38.38683110818144,67.05797912815925,-9.89431730757073
2,-26.396294994017317,-35.839037498803364,6.764056750826395,-40.93959383827433,4.773044529893603,-8.169382574617185,73.79736188209836,-33.03724640364162,-59.20172117989546,-8.923366434224523,36.35405157155657,-15.585565996010919,-24.106454923422536,-70.548985880772,77.02660059835853,63.92825452328436,-18.69731339765991,28.764807970520938,78.0038389814705,-73.63616559755076,-79.50569211249308,80.63176590956812,46.548630960466134,-17.49494256096947,-46.30212138774912,-59.48794619902237,51.69604784917917,-11.302319931806137,4.187709670267188,62.714437012314285,29.262599707838223,-89.94253919733136,91.22118775839427,0.266849389045923,14.33551181523477,283.3762566892369,-39.556031187267166,-179.38363617864542,-77.43161556873204,-3.9671844614088627,-189.7227888051634,-128.3909037468814,29.911581856012063,63.67190353200725,60.30086283664268,177.23563392949976,83.0466594304361,-143.41293233748496,157.57186494655264,26.655581019841303,-2.002733493355192,-0.5846113511612914,63.22266289662855,-16.213328980419632,20.990014187233623,-45.096754273808436,100.9604912072316,4.707369459903364,33.94437853747278,-50.89773125748514
3,-37.62464538907603,96.73906665483678,14.93543607759833,-13.707127336404154,-72.69938246463883,-69.59068062121445,93.28616370119042,-97.97895531037541,-33.189037973160126,-54.00560979228557,-11.114928541512233,-45.73564756760862,-59.22604806464395,-109.37968643587558,59.067698779378404,-59.686768259420894,-52.009399252369235,-99.86095495603303,125.13904651720298,69.24968184944491,-92.62222398876922,88.70820101804233,25.11845504831829,-73.55722071028549,4.131791348707976,-53.82109583567614,23.743457180807127,-72.68875594819762,-57.259728272946965,-27.021767754474993,6.946839793643971,-36.91213219894576,-111.45360124141847,64.62209866442444,167.90909906781758,69.73689923220026,130.28636588289078,-93.3535092929161,69.2133057246932,-61.94186278954105,253.70014129080374,76.0408470696949,179.67401941694294,205.51669184653412,43.72858670863762,61.481444785626145,20.64411207890902,73.05669677600366,-111.1038864962347,137.19200755691347,7.621452375391136,-87.47737094317081,31.74307310146629,-5.68900735249042,59.799735946454355,118.24169575284486,-35.28706094479919,-4.506741397540307,44.69153466562826,-37.23242856403349
4,-31.737109993075965,-63.5087613434445,-32.362147021670154,-47.961191183098755,-49.789732051206,58.18368548910152,-36.942120821099095,36.19504048958407,-27.839363553297645,11.354684385321542,-79.98218660224065,-0.4117693707274662,16.352980056438625,-8.153963963650188,5.795626997181666,20.618478227362445,53.85199477358052,-0.12529457584872736,38.42155483707214,-23.95839506218387,18.578832678103975,-3.0883337697725817,-31.873787059919124,7.82876296578901,-18.329654885832415,29.168875752215385,30.756203439273637,39.20821248253596,-24.470059557727478,-32.21433007519515,3.878956686625004,-17.940414820709393,69.90811425439547,18.69669523224118,5.6559074197970585,-12.482944378418516,-6.0057353611262,-16.316110393379688,-44.04176168766527,26.603739631886885,-13.509515607692203,0.6188374085607554,20.533628279831422,4.990404194224204,6.513409021435765,-19.745978269418263,-46.37137230527783,15.006150020369148,-39.824111648094025,-3.11930401499332,61.13177013124996,2.8063366835460584,10.00679957232126,9.272398511403022,13.127951406599035,-3.154054790748403,-15.209719160609275,-19.793649695412004,21.06506082790451,-39.42975421446077
5,-32.280256778457336,314.0314088925839,39.34880645301923,89.46076585285067,57.258528442688295,-196.59901840471633,56.2893068716125,-51.004562074261194,-37.984942238169815,19.424059528539317,148.9412562288056,-35.60793433615837,-41.54105104549844,117.52539384416352,-169.93628530494956,-27.522666769940987,137.6311123626653,324.7333112854376,112.165973073966,25.41019311780615,263.94736567938963,388.74498151166097,-193.56522148384212,-162.45970789926292,51.96599690333531,-51.76144566010687,-22.864082549832045,190.5681788607991,-121.69173157923983,62.28369497235943,88.8753653860354,-64.71638112447276,-3.7675908755319605,26.522860416131675,10.301748524318013,-6.789732470561139,-3.1349781609116514,52.110999334488184,-10.431132928423576,-28.4262700893964,-14.925611429386251,53.258989275196164,43.072182056415166,4.475509986012644,-38.76968487199752,-38.24267640191417,-14.290906432656213,-39.16345335550289,-0.726596731046092,14.594087780383347,34.39676130155669,23.78527042365886,14.427460519603303,-18.15097024312036,9.761843394722833,2.5845083711832872,14.97160463987903,7.060081419192893,-7.911525365187407,39.18124254769733
6,-33.70828177728404,117.22937750525983,11.815935561743977,30.262688614655865,-33.924541791361385,-135.03115349475084,108.90691278744933,-95.28344796998839,-50.2511507603139,-57.13447666381385,-14.324277013142892,-37.83755163156602,-67.89121525433934,-47.42866926338904,9.647103865559478,-90.55928552771098,-48.0860189487069,-66.86267638740374,81.37896602779237,107.95360348202863,-66.5737296187539,-38.30397098241773,-42.52372183703584,-108.9784304500508,44.53078613680169,-88.0463335873792,-61.122001729649405,-113.87700734107321,-1.4792415029523571,62.35043261749328,-46.69592489925651,13.967176871249173,42.59628760590709,-0.7793060740570279,-91.94870248828165,-32.63055819232231,-30.946753170221204,-102.0117904038291,2.927945554026067,-44.750458927458354,-104.00321994371501,30.00691760524002,74.358665448553,-79.99673976843688,-98.00515279736513,-42.73080385373863,-2.3023865866601643,226.10680839830908,62.5529363359852,87.2911923746915,-14.825591211043559,70.7804291272081,-112.82560974949796,-135.1353982435947,5.868905839657308,-21.52436905404507,65.70304643882574,-30.598536622880868,127.66846425882879,46.45303165536797
7,125.05145174850205,-321.6811165951021,1327.8998278440574,283.0146086822188,56.96261461201808,-45.671666221522855,-59.916810523261894,174.31063909430426,-166.01531325535925,-15.238373304289428,-82.1162727131646,-43.375504602969315,80.92625881876565,-9.08984959055756,-6.312138417069246,-41.81249071329758,-13.600644946265023,-0.4033321496278817,16.408993639341762,6.902225881534688,-12.587557688032453,7.0048658928244505,-3.045639023555764,-8.542898068958918,10.605491399151132,8.25943581738656,6.115559693738276,-1.209373289738485,-11.780716528921124,-1.0411449185061168,0.08735403698320646,-1.57864230857834,-18.002761217661906,-8.79400882312956,3.9592214329315074,-3.6687637056619775,-1.9224673051594985,3.13542841877459,7.0073109591835685,4.934371176292053,6.866576331378165,-2.076381786752261,-2.447524373150121,-7.037114346067856,0.5353316028695407,5.6351565604752905,-0.9732342465958767,-4.056937541562335,1.3853886729461253,-0.9799397626811733,-1.4244268523495842,2.477830245543484,1.504013249394823,-2.4323983411281205,-0.8811775883209205,-3.27558095870254,2.5510967501030306,4.541480521788476,0.9284739498916887,1.1055846854563909
8,-33.3137439398772,-16.840983312688824,228.6406859323644,-39.59524174586948,-298.9410912696578,137.76588951558875,41.78732017092746,-74.49829585344966,146.3281208817635,-20.307462358602184,319.251725592827,110.51573901127006,-442.820746516245,-49.59282585932721,165.15602367460363,157.19412323318656,347.183973960873,-62.26712684136668,-197.3325493069537,-191.88395222939477,105.44309318668135,-100.1050088345768,45.41443467506129,-103.60834190803207,102.01249650901921,-50.26357664298075,-107.57443848722355,36.29216003509259,-22.131929352459856,26.80742065716079,-104.15992705335564,54.16910220544415,0.23512493719055985,20.423026708831934,16.864792914523314,-49.437927202413285,32.0818811080294,-55.77832769378962,26.83940481067794,-2.4420168210529454,18.21898021172956,22.004478257211026,-1.6009713538010724,0.7214916972458267,1.007057992443485,13.805662857335975,-2.5944933068066827,-5.949625163676114,23.433304263861828,22.102873999659813,-27.076015332753794,6.313965629737086,13.044310696705498,-0.8097628923384532,19.1429610298279,-12.59781064235241,6.269652278336588,3.7535720281118183,4.418804359080571,-2.6384935266226774
9,-34.64127117544921,36.041698637204284,47.699541195750115,-42.45008318816911,-110.17864835921571,-23.757615304188295,93.81113818771952,-98.20847338198061,15.648782473361619,-58.67058286758322,69.45400361503772,15.481052489334239,-13.290608816360955,-92.35782695763139,78.43515440250768,48.129451227890925,-31.16801914524997,-5.9086013140760585,-16.412338875016356,-83.5048670203597,-83.30299940708856,39.86597558458365,-44.34905659433655,64.71989120268081,-84.4311752973352,-112.6870136770068,97.36869937217284,-50.55338357236724,-5.037408576201956,-61.506752970469066,104.75006881638403,-26.9652601637759,-84.98753498838892,-126.15508291792209,-5.5680514000537435,118.96833072920904,119.87050846192047,79.35618476928524,-33.603964202613454,-148.01031927572407,-28.898539668487473,13.889804197057533,-23.916061067860387,-33.69874337553255,-21.647155104163893,-86.14231713234209,12.294700305148963,-93.85402947536157,-45.816165140741376,-88.27587739295294,152.7444446462417,-58.12888486161778,-40.080991345054926,-13.633582870620574,-140.19616175484887,-50.61307161267121,10.259902400076065,86.23213994708202,36.126084934031155,-9.656253977307285
