,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,-51.79947261588762,-22.81018055030257,54.01735887996977,-67.05976490598916,-86.63776511031371,0.46093547007919616,-125.32178318455234,65.82367606481014,-61.553718979353384,51.95539349116311,98.97287455597667,56.488272329021,-19.988821890629023,-17.04966472165248,-5.89499985571794,25.41988085304444,-6.623903028968642,138.77729129756852,25.38422686761751,-58.93833540020565,9.427827118687533,27.65614699429,-84.14775447380174,-17.229374015129785,-66.15665847320031,19.869101603136958,31.261806901018332,58.918859176852365,112.18057932986365,-28.617315243026987,-40.674939898438474,-7.574839880704344,-42.494403161288105,21.120353834139905,-14.602519786074136,46.69942883583556,37.293380483099966,-24.348961164675718,24.395032611032363,15.86249719845909,-24.918565404030865,44.202314077616215,-112.297819983411
1,-60.94625188105168,-33.12329924582333,284.9665610883876,25.858864862553745,-165.01072770420933,-10.271861022624512,-54.70072991741902,86.4997659422483,28.24088403411435,26.861991024233003,-70.92612622759792,4.626166060582445,-87.62910893560435,38.46287136021369,-8.04932448269926,148.29648520407412,-2.707988166687964,96.85117039056017,-67.74993684529568,131.71194059195892,14.253731899120893,17.387904920550113,-129.27049364460427,56.683969000056514,197.15630788234517,-84.9934680347456,-148.28310084736313,-207.92729262016763,-98.91510941502293,-146.22641070814055,5.1421963866420795,106.0516158398251,42.75166279326743,-55.84756752845085,71.32765542144264,-89.91356827899776,-15.624317889175444,-71.41299559540299,-115.25439510606488,2.5978907457061347,-70.56376389421163,47.08525094086508,-22.979989323786004
2,-49.48851488899314,-17.042231728182042,-67.31605094354356,4.272990356495026,3.886251556885464,-3.8886129216815037,58.133854008712106,110.36086786270236,5.205649764992351,-95.92421823722621,-43.80409104456075,23.93849441389729,-2.9281841977561833,-103.17658309899257,76.9049554132725,-43.91802344167737,-40.99290886047218,-124.47094708299056,-21.52049010300349,0.7843724351417727,-22.819048996749157,6.578603530241829,-12.084444164887424,-85.0881528049739,-32.57108713200532,-83.2353739811395,-35.40829952489041,-87.45318149267571,-25.42318773769761,-18.188728694481142,-11.033841612343771,-77.85670958041223,-6.488669812535428,72.49741159461568,-163.46835950010157,219.52647447451574,40.49002743638702,-112.00258828473648,-19.98415928920606,44.65092710089301,-35.8701522327804,-65.18822538871464,99.22043721699544
3,-55.981720044746694,-21.916330178628332,82.26377786697667,-0.5403683756088998,-88.7001867271375,14.637328461795546,16.649747543354724,96.4093506400439,-39.052497143627846,-11.049869946577696,85.78497335635974,156.95165277150105,28.650371202242347,-181.43984057613616,-62.11726325708444,4.493780375636545,96.62217964325889,4.219751801613663,-82.73760242304694,37.467297991329986,-92.03231868256158,90.49698158072803,-28.437382506148424,-28.094821238221563,32.02180455293941,-85.28861192072202,23.453801796836448,-49.72759869446133,25.921841665480166,-70.55570666160881,34.921741904156555,-143.02988859958734,96.54139518879177,79.35796764144348,54.07014654118118,-26.039857770843966,16.350406300937365,53.37281523054041,-133.44003407159303,119.46485134544277,9.722125853332821,-82.62861253308782,171.06731029530073
4,-45.65196098962371,14.103611886037886,-96.41924990815289,-52.149112097093024,-48.628132528125725,95.59990704722259,-12.088548383909183,116.93597828248843,-87.80112791366204,70.58403082400957,-42.27219050409106,-64.46523328452102,21.007420293087115,1.4893780618098988,86.36628203035565,46.08997068804139,-71.73822972534175,17.426575838584846,34.74455505659293,2.5874339655637195,25.893851558048777,-33.33658735910819,-34.62244609413165,-17.99746713900057,-33.80292754338906,-27.106744495385673,-24.587414261695937,12.969586076391476,-17.262393696944564,-40.09923427935806,25.14786851516308,32.707431646639044,-24.19728544796561,-11.164851750763908,-2.1333826431089182,3.5263069987310316,-0.4482960637480585,37.624171019415606,6.940120299949244,-50.533939777026475,-16.488646898192084,5.563842104801654,28.96134745284345
5,-57.78138202000267,-38.60745402656148,453.64192501155077,73.27046263826938,-104.92061548881868,-128.1603285144335,243.46463823360637,2.105772829302992,51.4392039188472,-75.7943225564086,-111.88688289482299,-227.04377594339283,-74.80877339149497,128.66739434332348,-44.588006417569325,57.69975289987252,82.6730488733925,-116.00225519846954,29.17707431930293,220.11533555576938,-116.73853359016115,-216.05790353763263,14.563642017400353,-82.19743437952245,-197.9167488634557,-83.49157228313356,286.57693803535733,66.60517557343378,-51.144971226893155,-85.20358536920756,62.6785833552087,33.0053009548538,16.90060964625628,155.2829849197327,-19.599204153545223,-47.7211974674107,-103.06870731792988,2.01493366543129,7.697794610381794,-39.7012905007201,-141.7693328759239,-26.77802779430597,-25.744685373181337
6,-51.11844535606804,3.2059298555606848,182.6192940188062,35.32526805703269,-143.43263908308745,43.92457118808487,169.6918516133748,154.80466696285777,-66.1511136216492,53.5918245772135,91.29424801942524,128.42036084329447,25.76949450283175,-116.20932348646316,-58.76109899218143,-46.083057768877836,85.47086627170675,19.282039609163494,-77.98039644984543,-33.456672716232006,-156.95261205619545,-11.704243982131025,118.52116876739059,34.76087561975439,5.326364656163924,-39.41133441285456,21.380316108033934,-50.09265766924,-125.8100183237547,51.47045688208734,-38.71161840751205,-43.758679543113075,-74.22895654024782,-79.20338654441056,-40.8617435973015,-1.5395143249413747,-22.12131500202364,78.99023417830212,100.08615674657791,82.80202684156897,-40.14044475698213,-32.173136882005224,36.01191595246723
7,56.44374429631021,-40.808873986076364,-298.84743984608474,1429.478836658633,27.50320355622793,-315.03214211952854,-213.18828968745117,97.96371798567156,-141.8339733021289,151.2035376138179,16.543707005269823,-119.21954239589701,57.0528958796298,-71.06032705991332,-48.750212948675056,-30.814940657159397,-14.923140787014237,9.528084279874118,10.746963433961643,-2.4954259469869906,5.963853372353065,-1.4403981263905414,-13.720340191940442,-10.506767750975415,-12.994982895683576,2.18921815938583,-5.414089272278536,-0.12289990204420706,5.699167056412918,-7.436624684610613,-4.508288872819823,3.7000642067431855,5.307452459129708,6.025811163450121,5.8087271697508305,-7.053606129062709,-4.142028493502299,-7.845720270570305,4.203726898765751,7.2559527126125145,1.6772701745055838,-1.869237247366147,0.7843390134892222
8,-54.770913306262656,-22.093542461256472,-62.66159200549428,269.4524699788796,-187.38658077820205,249.109903347291,-115.06291949193191,-49.85585725839897,227.65751328079844,-249.44702287369404,-141.10860512565407,213.47860565452535,-434.11102965811125,37.39377690690277,256.22428547502676,278.07050730466653,75.7969039660341,206.775535298865,245.51211923288875,-99.77616732421552,-136.08054300142922,79.65771301780619,227.59105550249345,-17.934501850483894,-105.91642126594458,99.74276198308796,15.864703114601786,19.8043883294963,-10.093644537019532,-14.563659891180755,-23.25059261703546,35.839853108981345,25.16008090472261,29.6677286128599,27.53189546071221,8.952935571547457,-2.194305999361329,24.797277471959312,-0.6707085070473043,23.819766025618794,36.49863277099071,19.080744712082225,53.039809710216424
9,-54.87869350304425,-35.30941182566068,27.42896733244131,60.10590292478916,-102.52374163276608,58.74242178552738,3.242736936540187,32.27628709282482,96.13923761430351,-168.97373762732082,45.42918414275916,149.8542791479925,-81.59539199014357,-108.83082536977852,33.18585073678687,-43.121061274556666,-57.285839640697525,-82.7933843494494,-29.754037130845575,-100.03167246313159,110.3586146485508,-34.0770580706669,-142.84616735190082,-32.589070214745995,5.528357157533926,-134.97625567564774,-31.12381312999148,-111.2541712442841,196.006662907537,-44.071988223201664,-33.70494415040871,-81.35979501464878,158.0389773292586,210.56643340860487,15.698037781070775,-47.58060910924941,-46.53912873566157,-49.38907395380469,116.18903882106216,-80.22723494249064,47.62401172219853,85.73785471856625,-104.0939939502516
