,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,-28.3990360504682,29.090349824566747,-116.27227870224881,-50.43003662481101,39.33317893051864,21.591535418393764,-23.389477653751786,14.51278640555398,-28.619922827432358,-5.833410569169602,-0.3343563431444911,-40.598390897578874,-13.817150049556371,14.699805936336114,32.024665379288265,-49.83619748786189,-17.334286906229035
1,-34.28728555746701,237.73490280450213,-52.323227392400234,-20.752340240930266,35.691530019655985,-33.95149529584419,-38.347995863249736,-20.573650092212304,105.07879872201119,-30.24688245231533,29.42404768382461,-20.603996337644837,-28.040009632276714,-17.379887679022332,33.60596994789228,-0.368054706862656,-73.98314343276697
2,-21.620195572150394,-47.8017258421957,-29.349133292589347,33.39839989127761,-6.317985683059212,-22.841347978316705,16.207322381573974,-47.88304667613303,-16.35932440450516,-52.70881682498027,-2.4615744935086368,11.92806962860018,16.58438801127869,-29.53094111580505,-36.209457897357694,-5.389290186351794,-8.48714531466852
3,-26.845740017545833,36.550790680627976,-109.66187159148204,9.41658215473009,45.28599269822134,96.22946790068535,-41.45907476661562,-60.38860786582197,-46.56629809156659,-46.34770426091184,-1.235217513974001,-36.81538715540857,-1.1368926162033588,-18.824405460435223,-1.2037136522001683,1.0038451860115831,-6.717794586912256
4,-20.556572400881652,-82.46538894399411,-128.83149959337265,-19.74712687293617,16.82803186556156,-11.690211347356966,5.834117533746153,-0.03978241760358007,46.18680684649419,-21.10686525159733,-22.575899116076616,11.54898531049032,-9.250399191675783,-11.881659140886827,25.98077508585253,-6.179124957481185,-19.741649884349435
5,-35.313561769033164,335.2794658137735,85.79801369338286,75.31156971950627,-74.96805478254365,-87.2958419858738,-53.628694420630964,-39.59220796036743,143.5590324912628,-10.425296153623107,46.55740306135165,54.58257538136512,-50.449432812720204,-47.00998727023248,2.182952652006546,71.6339182479964,58.032242452128536
6,-22.856886276420646,108.43744982038065,-140.56528989423674,58.185130033590205,49.25923745552686,115.80286305553156,-66.17582882303999,-98.32430338056089,-46.38132489492364,-17.921159847359714,24.068606766435575,-50.60984728999984,-7.57117818749398,-23.72497268020375,-3.3107563007899143,4.115592984587578,14.68106080683979
7,58.34066111747786,-111.60049024227709,253.8075859834092,332.55249533509993,526.4790032236683,-74.59898619917962,-72.0759480940661,169.7232189299111,32.54230823288241,-10.381844633864466,2.8718178941739505,-46.9096292043936,8.505412132703283,-36.29092185745261,-33.31123568045349,-5.655072093989649,21.2420743998976
8,-31.516696217169258,-22.71505802532609,188.23091692807026,-63.16021146656027,156.44842967026875,-22.90738191525063,-9.160726072561546,-107.50647360872026,52.48837467783329,-61.234421652691005,-21.595423751058192,70.25634792250685,81.44933815953188,73.49828358746356,125.57126850705717,-0.6394567585689563,4.115654993286685
9,-33.933342268941324,8.799489468936354,107.49802905605581,-25.890923178123103,33.17793301771933,-9.522279969408578,-16.244061739315246,-82.90591878447684,-52.590947528431705,-44.40340955530781,-17.684754618642557,10.424583875076523,50.420566097193316,4.823118831264287,24.598513484694088,5.629638503649091,-16.65102725383538
10,-42.688705825809635,66.84008140396372,142.56962458119438,-119.89231528404235,117.05873662823423,60.575498556813606,-27.660212563432236,-89.54150275573086,-38.084726809559335,8.6311545139364,2.0908976115739617,-4.585611221891023,36.773413392874296,24.524372810426755,11.551489244685378,-0.878437675070476,-23.883776320544516
11,-25.54566363034484,-50.92632631304374,-10.194268465025301,-21.534524099201157,78.52803481281637,-13.825497241548412,30.504442341778923,-94.71108483709666,23.202380300163885,-51.291982057752186,14.918862170539668,-15.530803290479165,-27.835877722595576,4.145752467786272,22.75632295054061,-16.423505873255724,-30.350322237110237
