,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.18414750787184106,0.1316621071884203,0.11024848441914915,0.06550122103949126,0.03835676270741426,0.035358558197456216,0.0224349775009313,0.02101704099912653,0.018950457958641597,0.01756831986131607,0.013943959047476721,0.013067313145289155,0.011654038595702933,0.009486837545062963,0.00825032462603542,0.007297734381887275,0.006804524696249764,0.006588476925072103,0.006225199084941394,0.006067631495982074,0.005636208195448885,0.005501822513338944,0.005161890941622754,0.005032405390101526,0.004978103635757582,0.004691158839044356,0.00442618559133716,0.004207823642177853,0.003978534392856709,0.0037220448668378652,0.003440617793323618,0.0033484847866593194,0.0032305404621043917,0.0030981044962722134,0.002992674596747634,0.002856053575077033
