,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,18.414750787184104,31.580961506026128,42.60580994794104,49.15593205189016,52.99160832263159,56.52746414237721,58.77096189247034,60.87266599238299,62.76771178824715,64.52454377437876,65.91893967912642,67.22567099365536,68.39107485322565,69.33975860773194,70.16479107033548,70.89456450852421,71.5750169781492,72.2338646706564,72.85638457915053,73.46314772874875,74.02676854829363,74.57695079962753,75.09313989378981,75.59638043279996,76.09419079637571,76.56330668028015,77.00592523941387,77.42670760363166,77.82456104291732,78.19676552960111,78.54082730893347,78.87567578759939,79.19872983380984,79.50854028343706,79.80780774311182,80.09341310061953
