,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
0,10.100000000000001,14.8,19.0,22.8,25.6,28.0,30.2,32.1,33.800000000000004,35.300000000000004,36.7,38.0,39.2,40.300000000000004,41.300000000000004,42.300000000000004,43.300000000000004,44.2,45.1,45.9,46.699999999999996,47.4,48.1,48.800000000000004,49.50000000000001,50.20000000000001,50.90000000000001,51.500000000000014,52.100000000000016,52.70000000000002,53.30000000000002,53.80000000000002,54.30000000000002,54.80000000000002,55.30000000000002,55.80000000000002,56.30000000000002,56.80000000000002,57.20000000000002,57.600000000000016,58.000000000000014,58.40000000000001,58.80000000000001,59.20000000000001,59.60000000000001,60.00000000000001,60.400000000000006,60.800000000000004,61.2,61.6,62.0,62.3,62.599999999999994,62.89999999999999,63.19999999999999,63.499999999999986,63.79999999999998,64.09999999999998,64.39999999999998,64.69999999999997,64.99999999999997,65.29999999999997,65.59999999999997,65.89999999999996,66.19999999999996,66.49999999999996,66.79999999999995,67.09999999999995,67.39999999999995,67.69999999999995,67.99999999999994,68.19999999999995,68.39999999999995,68.59999999999995,68.79999999999995,68.99999999999996,69.19999999999996,69.39999999999996,69.59999999999997,69.79999999999997,69.99999999999997,70.19999999999997,70.39999999999998,70.59999999999998,70.79999999999998,70.99999999999999,71.19999999999999,71.39999999999999,71.6,71.8,72.0,72.2,72.4,72.60000000000001,72.80000000000001,73.00000000000001,73.20000000000002,73.40000000000002,73.60000000000002,73.80000000000003,74.00000000000003,74.20000000000003,74.40000000000003,74.60000000000004,74.80000000000004,75.00000000000004,75.20000000000005,75.40000000000005,75.60000000000005,75.80000000000005,76.00000000000006,76.20000000000006,76.40000000000006,76.60000000000007,76.80000000000007,77.00000000000007,77.20000000000007,77.30000000000007,77.40000000000006,77.50000000000006,77.60000000000005,77.70000000000005,77.80000000000004,77.90000000000003,78.00000000000003,78.10000000000002,78.20000000000002,78.30000000000001,78.4,78.5,78.6,78.69999999999999,78.79999999999998,78.89999999999998,78.99999999999997,79.09999999999997,79.19999999999996,79.29999999999995,79.39999999999995,79.49999999999994,79.59999999999994,79.69999999999993,79.79999999999993,79.89999999999992,79.99999999999991
