,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,8.9,15.600000000000001,20.0,23.5,26.7,28.3,29.6,30.700000000000003,31.700000000000003,32.7,33.7,34.7,35.6,36.5,37.4,38.199999999999996,38.9,39.6,40.300000000000004,41.00000000000001,41.70000000000001,42.30000000000001,42.90000000000001,43.500000000000014,44.100000000000016,44.70000000000002,45.30000000000002,45.90000000000002,46.50000000000002,47.00000000000002,47.50000000000002,48.00000000000002,48.50000000000002,49.00000000000002,49.50000000000002,50.00000000000002,50.50000000000002,50.90000000000002,51.30000000000002,51.70000000000002,52.100000000000016,52.500000000000014,52.90000000000001,53.30000000000001,53.70000000000001,54.10000000000001,54.50000000000001,54.900000000000006,55.300000000000004,55.7,56.1,56.5,56.9,57.3,57.699999999999996,58.099999999999994,58.49999999999999,58.89999999999999,59.29999999999999,59.59999999999999,59.899999999999984,60.19999999999998,60.49999999999998,60.799999999999976,61.09999999999997,61.39999999999997,61.69999999999997,61.999999999999964,62.29999999999996,62.59999999999996,62.899999999999956,63.19999999999995,63.49999999999995,63.79999999999995,64.09999999999995,64.39999999999995,64.69999999999995,64.99999999999994,65.29999999999994,65.59999999999994,65.89999999999993,66.19999999999993,66.49999999999993,66.79999999999993,67.09999999999992,67.39999999999992,67.69999999999992,67.99999999999991,68.29999999999991,68.59999999999991,68.8999999999999,69.1999999999999,69.4999999999999,69.6999999999999,69.8999999999999,70.09999999999991,70.29999999999991,70.49999999999991,70.69999999999992,70.89999999999992,71.09999999999992,71.29999999999993,71.49999999999993,71.69999999999993,71.89999999999993,72.09999999999994,72.29999999999994,72.49999999999994,72.69999999999995,72.89999999999995,73.09999999999995,73.29999999999995,73.49999999999996,73.69999999999996,73.89999999999996,74.09999999999997,74.29999999999997,74.49999999999997,74.69999999999997,74.89999999999998,75.09999999999998,75.29999999999998,75.49999999999999,75.69999999999999,75.89999999999999,76.1,76.3,76.5,76.7,76.9,77.10000000000001,77.30000000000001,77.50000000000001,77.70000000000002,77.90000000000002,78.10000000000002,78.30000000000003,78.50000000000003,78.70000000000003,78.90000000000003,79.10000000000004,79.30000000000004,79.50000000000004,79.70000000000005,79.90000000000005,80.10000000000005,80.30000000000005,80.50000000000006,80.70000000000006,80.90000000000006
