,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0,4.5,8.2,11.299999999999999,13.799999999999999,16.099999999999998,18.299999999999997,20.199999999999996,21.999999999999996,23.699999999999996,25.399999999999995,26.899999999999995,28.399999999999995,29.799999999999994,31.099999999999994,32.39999999999999,33.599999999999994,34.699999999999996,35.8,36.8,37.8,38.8,39.699999999999996,40.599999999999994,41.49999999999999,42.29999999999999,43.09999999999999,43.899999999999984,44.59999999999999,45.29999999999999,45.99999999999999,46.699999999999996,47.4,48.1,48.800000000000004,49.400000000000006,50.00000000000001,50.60000000000001,51.20000000000001,51.80000000000001,52.40000000000001,53.000000000000014,53.500000000000014,54.000000000000014,54.500000000000014,55.000000000000014,55.500000000000014,56.000000000000014,56.500000000000014,57.000000000000014,57.500000000000014,57.90000000000001,58.30000000000001,58.70000000000001,59.10000000000001,59.50000000000001,59.900000000000006,60.300000000000004,60.7,61.1,61.5,61.9,62.3,62.699999999999996,63.099999999999994,63.49999999999999,63.89999999999999,64.19999999999999,64.49999999999999,64.79999999999998,65.09999999999998,65.39999999999998,65.69999999999997,65.99999999999997,66.29999999999997,66.59999999999997,66.89999999999996,67.19999999999996,67.49999999999996,67.79999999999995,68.09999999999995,68.39999999999995,68.69999999999995,68.99999999999994,69.29999999999994,69.59999999999994,69.89999999999993,70.19999999999993,70.49999999999993,70.79999999999993,71.09999999999992,71.39999999999992,71.59999999999992,71.79999999999993,71.99999999999993,72.19999999999993,72.39999999999993,72.59999999999994,72.79999999999994,72.99999999999994,73.19999999999995,73.39999999999995,73.59999999999995,73.79999999999995,73.99999999999996,74.19999999999996,74.39999999999996,74.59999999999997,74.79999999999997,74.99999999999997,75.19999999999997,75.39999999999998,75.59999999999998,75.79999999999998,75.99999999999999,76.19999999999999,76.39999999999999,76.6,76.8,77.0,77.2,77.4,77.60000000000001,77.80000000000001,78.00000000000001,78.20000000000002,78.40000000000002,78.60000000000002,78.80000000000003,79.00000000000003,79.20000000000003,79.40000000000003,79.60000000000004,79.80000000000004,80.00000000000004
