<<<<<<< HEAD
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0,0.044669374036935335,0.03746619840740588,0.03068901695858186,0.025167067104850005,0.023481179509763996,0.02169052147602506,0.019446592176691747,0.01810698523615969,0.01744998201486837,0.016673610375748035,0.015488709260940606,0.01491221184373051,0.014132759231068921,0.012958185811053187,0.012548448356511083,0.01198347640375318,0.011206264621950197,0.010665641893938522,0.01043718066670473,0.009981548008283842,0.009647974671092324,0.00941009153757028,0.008987252708372567,0.008622457491669,0.008156100024661864,0.008078479117658568,0.0076416526609320405,0.0074426742350163794,0.007260162693032751,0.007253579895577948,0.006951396101082666,0.006830201544866072,0.006625846134862182,0.006538158631675046,0.006371668838269533,0.006207401681942626,0.006187511807196355,0.0060465202313348156,0.005865762204325459,0.0058135462275418085,0.005758194568298245,0.005442172244312615,0.005394713059765065,0.005375332582472983,0.005217557926321008,0.00510957217981761,0.004990639922161938,0.004883256915606083,0.0047826310945566055,0.004624728039895736,0.0044798070223442754,0.00442285281319116,0.00436700647752341,0.004347611185574401,0.004276556359152031,0.004174318813558543,0.004111041484887317,0.00406066686171045,0.004004043304130778,0.003944049920846813,0.003876986465622494,0.003804391044181723,0.0037612598936939234,0.0036717230925493336,0.0036367318594515024,0.003525319198107446,0.003495233226029829,0.0034404553229713773,0.003382912204052796,0.003264624823705398,0.003240261334175369,0.003211417079067968,0.0031616604597766744,0.0031140531902988404,0.003051978102663824,0.003015964967125182,0.0029957654299520866,0.0029498759798044743,0.0029002428503801716,0.0028808429294992295,0.0028684096325744474,0.0028145763241765784,0.002804144035590273,0.002752513679644141,0.0027123524394656842,0.0026571983421067842,0.002637288644856829,0.0025878744515924917,0.0025677823739389378,0.002527761055518319,0.002506951122315315,0.00248957126252977,0.0024367731551613054,0.002428674262966298,0.0023921184219493005,0.002380708478052275,0.002366426929066592,0.0023104098337097343,0.002304405211226075,0.002252817828687874,0.0022365076001016984,0.002228915976605192,0.0022087861434760625,0.002191871123750618,0.0021673324977417017,0.0021526491906545065,0.0021061060123607617,0.002079305803423252,0.0020604082179337155,0.0020460040470268717,0.0020093310420785148,0.0019782759443216684,0.001967062743866653,0.0019490870075500903,0.0019324822845362948,0.001916947490399123,0.0019126631631615951,0.0018867885437580572,0.0018746937551476625,0.001849658753949609,0.0018417769298270368,0.0018061986267079392,0.0017771163907844508,0.0017574658910409567,0.0017489213922557147,0.0017211840052793344,0.0017150484571442322,0.0017046086431304547,0.0016973542760075461,0.0016795166273372002,0.0016671382187916036,0.0016541162775389287,0.0016442169464903611,0.0016339977700736425
=======
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0,0.044669374036935335,0.03746619840740588,0.03068901695858186,0.025167067104850005,0.023481179509763996,0.02169052147602506,0.019446592176691747,0.01810698523615969,0.01744998201486837,0.016673610375748035,0.015488709260940606,0.01491221184373051,0.014132759231068921,0.012958185811053187,0.012548448356511083,0.01198347640375318,0.011206264621950197,0.010665641893938522,0.01043718066670473,0.009981548008283842,0.009647974671092324,0.00941009153757028,0.008987252708372567,0.008622457491669,0.008156100024661864,0.008078479117658568,0.0076416526609320405,0.0074426742350163794,0.007260162693032751,0.007253579895577948,0.006951396101082666,0.006830201544866072,0.006625846134862182,0.006538158631675046,0.006371668838269533,0.006207401681942626,0.006187511807196355,0.0060465202313348156,0.005865762204325459,0.0058135462275418085,0.005758194568298245,0.005442172244312615,0.005394713059765065,0.005375332582472983,0.005217557926321008,0.00510957217981761,0.004990639922161938,0.004883256915606083,0.0047826310945566055,0.004624728039895736,0.0044798070223442754,0.00442285281319116,0.00436700647752341,0.004347611185574401,0.004276556359152031,0.004174318813558543,0.004111041484887317,0.00406066686171045,0.004004043304130778,0.003944049920846813,0.003876986465622494,0.003804391044181723,0.0037612598936939234,0.0036717230925493336,0.0036367318594515024,0.003525319198107446,0.003495233226029829,0.0034404553229713773,0.003382912204052796,0.003264624823705398,0.003240261334175369,0.003211417079067968,0.0031616604597766744,0.0031140531902988404,0.003051978102663824,0.003015964967125182,0.0029957654299520866,0.0029498759798044743,0.0029002428503801716,0.0028808429294992295,0.0028684096325744474,0.0028145763241765784,0.002804144035590273,0.002752513679644141,0.0027123524394656842,0.0026571983421067842,0.002637288644856829,0.0025878744515924917,0.0025677823739389378,0.002527761055518319,0.002506951122315315,0.00248957126252977,0.0024367731551613054,0.002428674262966298,0.0023921184219493005,0.002380708478052275,0.002366426929066592,0.0023104098337097343,0.002304405211226075,0.002252817828687874,0.0022365076001016984,0.002228915976605192,0.0022087861434760625,0.002191871123750618,0.0021673324977417017,0.0021526491906545065,0.0021061060123607617,0.002079305803423252,0.0020604082179337155,0.0020460040470268717,0.0020093310420785148,0.0019782759443216684,0.001967062743866653,0.0019490870075500903,0.0019324822845362948,0.001916947490399123,0.0019126631631615951,0.0018867885437580572,0.0018746937551476625,0.001849658753949609,0.0018417769298270368,0.0018061986267079392,0.0017771163907844508,0.0017574658910409567,0.0017489213922557147,0.0017211840052793344,0.0017150484571442322,0.0017046086431304547,0.0016973542760075461,0.0016795166273372002,0.0016671382187916036,0.0016541162775389287,0.0016442169464903611,0.0016339977700736425
>>>>>>> NicolasDS-BB-master
