,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,8.290540516486859,15.539285777955369,20.941720939040852,25.83850811923717,29.84659874880762,33.32009884232674,36.293682760148435,38.81231244742918,40.96466497286173,42.92653868203852,44.673565549767815,46.272098770811475,47.7734003036409,49.19727791956524,50.525572016518375,51.79933544594542,53.060974295309094,54.28696950013414,55.41429013675201,56.50782793966822,57.57343863231669,58.61451143115913,59.61563384252733,60.58972496902728,61.52156754160934,62.43688198130029,63.32082481700477,64.18591166556244,65.03847774849254,65.8817216927292,66.70945476168582,67.50689092482341,68.2754268124627,69.03943830011842,69.79628628683685,70.53678419669616,71.27236146855726,71.97642280578854,72.66681437087908,73.34977737848426,74.02122812195215,74.67919425188462,75.32402958296342,75.96196322543676,76.57104022019213,77.17156919432416,77.7703456260436,78.3594579613025,78.94348450967681,79.5126704872841,80.07558995732667
