,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.08968052466226518,0.08313689058244275,0.05410027131188216,0.051370234426359254,0.03779519955751152,0.03388466880467638,0.029156786016888658,0.023144866766261558,0.02221937184196794,0.021081893847121974,0.0179391982633139,0.016541053951132628,0.01527531617397354,0.014651332691496896,0.012982174991172954,0.01239786207241286,0.01188473932825316,0.011551387016431998,0.011240136028592789,0.010957993731944959,0.010532058315592036,0.009788488447930399,0.00968712569249839,0.009464550822013654,0.009261314194325939,0.009019734985907588,0.008766231828578802,0.008359248317722669,0.008221440015753688,0.008114079683722821,0.007928578549100155,0.007795607548146762,0.00757868860762427,0.007452159914708221,0.007286454302459609,0.006965387569337777,0.006918908699848262,0.006822199568571941,0.006681314873053536,0.006489918670329399,0.0064299131297632,0.0063839753357419066,0.006152143613649443,0.005976154123392165,0.005868436471823751,0.005833393129551974,0.005712759876983177,0.005579536284895153,0.005521985682163737,0.0054232841513808215
