,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.17432329152608245,0.11678490819476237,0.22987807847364328,0.16391435832450146,0.1542374185200601,0.10936530295868585,0.15093321418360883,0.17451115133000455,0.12578723980872938,0.18806354547759824,0.14611228909620105,0.12435032761009786,0.14043662446417549,0.11459356282911788,0.19001980732246118,0.14645284303922085,0.15332894820175644,0.20409740165177734,0.1983027150783514,0.12497232185966228,0.14564019880604132,0.1397438352480717,0.25032715834954583,0.151383398120645,0.0988378463775995,0.09820978554271537,0.36573964217802163,0.15342694978182853,0.18420107092366686,0.15965222541414084,0.172889787026663,0.1938490480956335,0.16776429081330702,0.09748821650116728,0.0997258354536296,0.16287815265101147,0.19529719722733904,0.1835705577054141,0.19883910359546297,0.12573192487185722,0.24948253148228522,0.10721701860794519,0.09873093354297209,0.12010294945583577,0.16669591209475335,0.16668575448830708,0.09945790934337861,0.14619767247607834,0.20630411784561462,0.16388924727575027,0.08882614731913617,0.18436451834063394,0.11201007373677199,0.1416524661848891,0.12219477771570196,0.09936253583761823,0.1544071436777601,0.13828972719838553,0.1415172262044597,0.1742382112915189,0.16022322457654226,0.23618773736038354,0.12005075822105905,0.1961919889437136,0.13079525816697518,0.09624027209869629,0.15715752447887057,0.24074803193748667,0.11295425615652077,0.09830762411660694,0.154111781538019,0.17744958057306615,0.14498520429565773,0.15430277807025056,0.1847995934383373,0.13933597736589254,0.10944582666472992,0.11725123351117142,0.09989911730122321,0.16719944284579225,0.20944156668441277,0.17167756833291226,0.16484761823293462,0.13474852974446808,0.15662764004670193,0.15468710793862986,0.16258599134509108,0.18221499202481614,0.1536906084832717,0.14637280638296055,0.12462139285764788,0.09992952323616638,0.10672250714860047,0.14622087860701397,0.15699319782577545,0.18359441928402975,0.19175013541723362,0.09610658511984467,0.24605529102313056,0.15500337531337563,0.18479042445968955
1,0.029211993445842428,0.011521207705540841,0.10712367484172859,0.03810711770205213,0.02956618758836528,0.0037033654103810483,0.022468511121321564,0.028892263897046543,0.009699514037727982,0.04098355231040734,0.019162620670392927,0.009208185718642589,0.017887212710260527,0.00721962229949025,0.04274010950892775,0.01802916842007291,0.024096961622842895,0.021008328650604834,0.04440234367301024,0.00886228110384602,0.016901057953804713,0.01759586844326012,0.07086594482961105,0.057891174131123775,-0.0018658736528555406,-0.002229973279140345,0.11307755320845239,0.0240267650251881,0.036495782535487534,-0.04178507765836439,0.028007757063615968,0.030618031503135225,0.02746424659716981,-0.0030080145544558387,-0.0009437655823950274,0.019241525623242297,0.03759881863770546,0.035933124252092205,0.03189758785254121,0.009676205385168541,0.0690706419115256,-1.3976371014822419e-05,-0.001970174710313756,0.0104333796588503,0.012046911269682846,0.02794841445837066,0.00129845520848631,0.017562838465215645,0.04070105796557472,-0.0067986561421693875,-0.011486719595708577,0.036606577195862244,0.001863048468598903,0.005959256096742433,-0.00233737808445583,-0.001266803837700527,0.024947644196914528,0.016043673506147816,0.015614857229345863,-0.0033645279140333364,0.023104711195043672,0.07992414673367286,0.010294284772828477,0.043328856522284964,0.010671207172272455,-0.003453820972252922,0.024471398855236658,0.062287364311151144,0.0026867145004268226,-0.0024182326694416863,0.024797376462420664,0.03049164770182011,0.016144294225125193,0.02487905285490227,0.033099670753035985,0.011908572987771093,0.001142662319812305,0.008525133994985168,-0.01349013887632911,0.02310634375652081,0.08982727805813243,0.03883877818096115,0.02103892185043705,0.011807855263750649,0.030931374518338824,0.025074653739918285,0.019982601915271476,0.02984346917981882,0.024157649791233735,0.01790745147361704,0.008463041585288017,0.0003542373934284753,-0.0009772224246561094,0.017483828416878705,0.024406814230604836,0.03581882549101972,0.04292303634932133,-0.0021385312556951967,0.061785190735600806,0.026108781070939863,-0.03256051453792703
2,0.256372903578876,0.17784121764136374,0.35541964573604723,0.27599944241205765,0.2895381148731481,0.20611118381183816,0.22730891712944007,0.26434528805883634,0.1934442371505517,0.27496252804949706,0.22804117440831947,0.1930519258762826,0.2363436981661137,0.23392246665138966,0.27669229621346625,0.2163124669282852,0.2286283024982526,0.2536251865864937,0.27728731940299545,0.19265858500162777,0.21501221836866194,0.23671646755643705,0.3564846405066686,0.2342548622159946,0.17966128753018495,0.17973004506285445,0.482819206926728,0.22882928674035144,0.26423036800601707,0.2018273927311386,0.21895649422878022,0.24651305533431359,0.22588018900178214,0.17905142483455977,0.17995480498178937,0.2150791868381592,0.2703557083302813,0.26676858132765935,0.24585845632331926,0.1933629763735754,0.35435728633515196,0.20074221776522355,0.17938816592914128,0.20920987754974096,0.20919421353025536,0.22388324594249662,0.20535633641998213,0.21889090686041726,0.26562373006234535,0.25168849049475095,0.21721220930740107,0.26255674864403195,0.19853185298123785,0.17211810053035237,0.22357749841733576,0.18011093532643935,0.22985628956485518,0.2338823319159279,0.19049982332650495,0.21604078131584234,0.22689790877124627,0.3428032282262479,0.20895324388619588,0.2761262123997824,0.23154431926021007,0.17999992336636098,0.22689613073408477,0.34155790787610135,0.19903726818014705,0.17915396357808494,0.22946998867291132,0.3030321586663148,0.21265671637740047,0.2297248576555536,0.26653042226079154,0.18791319964258757,0.19720864334224752,0.20853756865215267,0.19328813747933624,0.26847918119708414,0.3422619797607906,0.24143316042065338,0.2161779104921122,0.19331766080863472,0.2917922990542996,0.2302168537438483,0.2168262924915959,0.3005258328539339,0.22919199924850073,0.21904109277619743,0.19230982004347763,0.1830421116244906,0.22294585588191299,0.21500855775586245,0.2266948621549715,0.2654934225224503,0.27849657189027527,0.2026220245829565,0.34111837651242644,0.2257398808253438,0.23024701374504158
3,-0.0310186737998289,-0.032132801410803546,0.01564772737689133,-0.03157392784007374,-0.02115128758874958,-0.0366447546016823,-0.029924186223311645,-0.0334655084292231,-0.038393974923408666,-0.020816151165715897,-0.03423013786309845,-0.03827759788400664,-0.029618638775678722,-0.03594597013232808,-0.019066645595401548,-0.035330913083834875,-0.02946272019813396,-0.03719291648986283,-0.01902522897065144,-0.03922646951448225,-0.03659867250718465,-0.03043155656723239,-0.004635520372522727,-0.006543220787326399,-0.041013779828987344,-0.041450791802573134,0.0073437208631339556,-0.02959697110440349,-0.026169364373004544,-0.06735414605113162,-0.031674591591160886,-0.039155123788263635,-0.033458479559464994,-0.042250870801557254,-0.04039045365653795,-0.04111802120741382,-0.026608051618877835,-0.0253474827843988,-0.03825542030555884,-0.03841684885333622,-0.006685394941027829,-0.04217569144169826,-0.04124021559619266,-0.03241166699625874,-0.04188728837501818,-0.03309013992054555,-0.038449422898210545,-0.035827099369416825,-0.028401600967413856,-0.06761103433121637,-0.05148359872696342,-0.02478475546011987,-0.04121671292199883,-0.046386800922326846,-0.0456663988311288,-0.04049749485419258,-0.028688808465346913,-0.03131547873908379,-0.0388485370545082,-0.041769030450322396,-0.030467822128675368,-0.0447006999509915,-0.03252994356517822,-0.020261976445484792,-0.03713307764167901,-0.04318010178024898,-0.030607796099866885,-0.011784167821677337,-0.039980781376692136,-0.041570637638190605,-0.028783965358867826,-0.03682849164074852,-0.03734245640168051,-0.028747188880174558,-0.028356206323544044,-0.04250791702380545,-0.04112162138398804,-0.03476748883129126,-0.053132674784659585,-0.03343614637760137,-0.014785492539645726,-0.014450843201323404,-0.03892426893216858,-0.03824696738074827,-0.01969385995421614,-0.028632755478326628,-0.04068147407871164,-0.03746475591272832,-0.02949896874295641,-0.03541068320314075,-0.039673186728030045,-0.039322372323256215,-0.04464060292946851,-0.036042411868912876,-0.03060473574728457,-0.025648447045437502,-0.018725095210709312,-0.042083264636040466,-0.014456844939480499,-0.031080368974177503,-0.06000201682030576
4,0.7337479811863127,0.5056177396850124,0.9454206266187972,0.7444965998775919,0.7441351744845915,0.5698689880934313,0.6298723822850668,0.74916143924768,0.5540651576077045,0.738041992624027,0.6246243349426291,0.5526994504054062,0.6493860937885495,0.6281766690484525,0.7399896317409513,0.640426126074496,0.6300922608835557,0.7543325443144683,0.7440230569351926,0.5533479719645292,0.6405768711913052,0.6488694859768347,0.9215404691387387,0.6566564165856306,0.5004672838319675,0.500195934314826,1.3035832418394058,0.6308114703592159,0.7512559844381186,0.4005105188715772,0.6438044339496667,0.7538295388764394,0.6380286017400164,0.49968818989988883,0.5006751526596072,0.6353450721773972,0.7364330019022037,0.7523293063785713,0.7589025668277921,0.5538887365531385,0.919202765489904,0.5676827509073473,0.5001989416962532,0.5591554857427552,0.6377270932324041,0.6346780132627119,0.563082939383779,0.6420819685350068,0.7500962128682405,0.6658818391641981,0.5543069821498513,0.7522411954700085,0.5696846255509871,0.5728107594437866,0.5411556695500653,0.5006979159818523,0.632014519652079,0.6459064622743551,0.5631333484352956,0.6511228652833548,0.6315041167143948,0.9507018608261619,0.5589483098172897,0.7438873218421461,0.6168200125584036,0.4997521644172127,0.6308322473421952,0.9286605719893194,0.5706407505023092,0.500018708631899,0.6311824922375617,0.7764566883836925,0.6408437264117373,0.6317786799996425,0.7550876550832362,0.5623686941349956,0.5427419462567993,0.5572599345730187,0.48464157713211387,0.7469162417241554,0.9572447367850793,0.6421626557329995,0.6369741969788973,0.5565648685239575,0.7489068234107059,0.6328603052457512,0.6355641894870285,0.7761319686519427,0.6315817707155835,0.6416901320433603,0.5531553617097523,0.5023934113467503,0.6154205101327792,0.641009211816739,0.6302856694885184,0.7518434579001723,0.7408176710496268,0.5608054265196111,0.9356084176436176,0.6311970049648951,0.44450106612321777
5,-0.4528281251524908,-0.342119314801262,-0.45869091371397,-0.34891716446981086,-0.36909246836544946,-0.32334886464541684,-0.4063247265407093,-0.44978981118210315,-0.379682459217643,-0.4549932554004766,-0.3941764967746188,-0.3762066570170315,-0.35735815393962234,-0.3375156812134936,-0.4536481935881499,-0.4079870281793597,-0.4094607086448711,-0.39011603684924,-0.4656158683314682,-0.38053667917541206,-0.4099702294872911,-0.3569243012581125,-0.5345576657938744,-0.35194104058232667,-0.3180094660445518,-0.3173412928642057,-0.7144141092513785,-0.41007066214894483,-0.45720474092930297,-0.31857444611738683,-0.38295980314699435,-0.45234591487750864,-0.39012175320808457,-0.31832041269088684,-0.31904609494474984,-0.38128726527745976,-0.45295086396905687,-0.4544594016949897,-0.4262768896568364,-0.379649094206074,-0.5388363993378992,-0.3321894400475309,-0.31885839831514073,-0.3336383732749455,-0.37753870303807124,-0.39356114917815316,-0.3122890559861559,-0.40974504615135793,-0.4184638910450978,-0.3319479366869784,-0.30152287746765233,-0.4530722936211682,-0.33497751812268495,-0.3583997979954432,-0.29425227337089654,-0.3177638207554751,-0.40929617965882675,-0.35823581544027616,-0.36389427434941446,-0.3199475247753255,-0.417690768506053,-0.37125337735109193,-0.33417723030559227,-0.46606035009243785,-0.36526555902089597,-0.31558704110136376,-0.41608544659898755,-0.5305269140471576,-0.33484900205497514,-0.3185990064231677,-0.40898389419071196,-0.38174424869618445,-0.4105226321478111,-0.4092685481622071,-0.46077850652503766,-0.36148246720995336,-0.3385983355416461,-0.3317772562322133,-0.2819262768793755,-0.4268839924881582,-0.406279276048571,-0.40220639504588057,-0.37534126632088566,-0.3709250871390968,-0.37048984002759555,-0.4097194585551984,-0.3874321659059353,-0.36891553245718256,-0.410294445143129,-0.40885481911786675,-0.3812105492568852,-0.3118614883241287,-0.3451245254841956,-0.4093720355949209,-0.41571411246506407,-0.45485463687231714,-0.4562365666180676,-0.31627118094708206,-0.5415797901092484,-0.4197707204296285,-0.3304776705030141
6,-0.10405698224730285,-0.08863664713910778,-0.033983263385155,-0.07029531343306153,-0.0865565367008769,-0.08880474078930448,-0.10275095525842134,-0.10799729510149665,-0.10095764381143857,-0.1034986726004685,-0.10035003953851425,-0.10100611870943438,-0.08939190156372671,-0.0924139682333288,-0.10175812702365085,-0.09969502983889632,-0.09908620331047745,-0.11604020581357308,-0.10213159819937763,-0.10182361259997845,-0.10100804352899308,-0.08984307294130156,-0.1055653687001882,-0.04412541874851144,-0.09327393720728615,-0.0936686922345192,-0.11924097758714168,-0.09931723772252767,-0.10186742289193806,-0.16453206230948678,-0.097771497309254,-0.11272371019114169,-0.10102278465110501,-0.09449254722545133,-0.09264929958852194,-0.10996262317413985,-0.11071226009646128,-0.09964078150342838,-0.11220103228641001,-0.10094697326427093,-0.10688887639900722,-0.09467498622955382,-0.09349565142908867,-0.08942812278490136,-0.10937142011709194,-0.10110108259567131,-0.09002276137234178,-0.1005781441069584,-0.10829601469412205,-0.10320474006288276,-0.0948850465867172,-0.09856971593822636,-0.0946010695392502,-0.11078495047234727,-0.0891839922693157,-0.0926943695661839,-0.09845297071250116,-0.09095337891259105,-0.1005145824069704,-0.1303468027693521,-0.10367744191601977,-0.07452152003482139,-0.0895300796217742,-0.10116102233605907,-0.09873732979923869,-0.0942935555155149,-0.10205575722014153,-0.10161082295716281,-0.0937948208771103,-0.09383638772164914,-0.09846613731122444,-0.08464462056406938,-0.1014933955246576,-0.0984898926758802,-0.10331320538946011,-0.10459367212178435,-0.09744528205214935,-0.09051705365733165,-0.09316395651059556,-0.10313391307266627,-0.050117805520705834,-0.0862861507977098,-0.10838245768652081,-0.10383852194154956,-0.08545561454871627,-0.09847459106662651,-0.1086211475126801,-0.08349114563452019,-0.09932171801059815,-0.10008629337309745,-0.10225854942451862,-0.09044251660214861,-0.10112389362527377,-0.10044716136304574,-0.1020244733719623,-0.10261200600383967,-0.09894394082354041,-0.09362395233549202,-0.1070736248546037,-0.10237836282496045,-0.16490361509632348
7,-1.2722846178104492,-1.1443910841376408,-1.5352156669399741,-1.2742561268129062,-1.304478355092927,-1.11305230142731,-1.2970854048194371,-1.4500463327601576,-1.1277317774431745,-1.4532750411400597,-1.1838018540073725,-1.1767052916440122,-1.21289338961927,-1.1504112015523507,-1.4891318484655753,-1.2897307278849102,-1.2451950017199394,-1.2505463509753347,-1.3318072076617617,-1.1288751091269418,-1.2455376888159266,-1.1982135464824852,-1.6727959629950657,-1.0729046645587659,-1.044239310628719,-1.0252973063314779,-2.1887835569194243,-1.2339559777081954,-1.5098290267689,-1.1068551779709082,-1.096735455554189,-1.2469942228419877,-1.077061455820863,-1.0283293418891446,-1.0532857568127085,-1.1548483607893831,-1.2278888683068625,-1.3825563369846916,-1.289644103773808,-1.1435636619643332,-1.6813770745947765,-1.0641380682602672,-1.0528186069402343,-1.1038604171254482,-1.1083360192880505,-1.0729882743188397,-1.0640525573720263,-1.1905470825580715,-1.3075826315124552,-1.3526825049909008,-1.0327009047999562,-1.4222086931902327,-1.0701010678603255,-0.9801818178488428,-1.0267219084767572,-1.0514495674638704,-1.2427599442944166,-1.2114962937449334,-0.9959559777129741,-1.1979487399829194,-1.280177944640554,-1.5841935090262105,-1.1221254769546327,-1.4047036963022443,-1.1743160505630121,-0.9895505786942044,-1.275326415136636,-1.7031977935961518,-1.1042212639591034,-1.0450950177442313,-1.256753596795415,-1.4376639816839025,-1.2587384863161524,-1.238740969005128,-1.575561867463398,-0.9812635929277898,-1.101560009172787,-1.0643057859193652,-0.9533808474716328,-1.5001293755633698,-1.5757914390896388,-1.0968622319684491,-1.1691365652736785,-0.9796351482915504,-1.3115006285643769,-1.1988154368487078,-1.1300576038559225,-1.29615538755303,-1.2190287293919986,-1.2451566001498402,-1.132070150699055,-1.0515936000991233,-1.1515865384200803,-1.2541268794980889,-1.2850003423772498,-1.5057105910828281,-1.3802937427840947,-1.0531279938399694,-1.683569654406925,-1.2860086045203019,-1.1844138978075547
8,-0.4687774154794292,-0.3525874290664816,-0.5342192981862949,-0.4165168894612723,-0.4018762037048356,-0.3435421395929931,-0.4223655573309836,-0.45997136789203497,-0.392318496779878,-0.47402863149808644,-0.41284945980942844,-0.3891329991559099,-0.37802659942896055,-0.3669730912404321,-0.4724020091240368,-0.4221380963448327,-0.4234088817574137,-0.41855524144267375,-0.4811937038993485,-0.39326958950969604,-0.42419037781458363,-0.377005616635401,-0.5578384394240098,-0.4063798587492618,-0.3336475703198676,-0.3332529057797764,-0.7447585356119392,-0.4240688929888698,-0.4760374851451107,-0.33136424804254355,-0.3953583464930721,-0.47099873117310564,-0.40437418227085736,-0.33423874387264185,-0.33359466589538356,-0.40109926334356655,-0.4700387541084177,-0.4707072376127061,-0.4493923978145192,-0.39220230388185967,-0.5626311978131162,-0.351782493165495,-0.33413933622901054,-0.3510716925019642,-0.3924250192031369,-0.41077740340718627,-0.3378734766793744,-0.4238980112280971,-0.44091817867373323,-0.3796052282312907,-0.32928390280711345,-0.4695191926789781,-0.3529515690292539,-0.3691689434367303,-0.3196776858922631,-0.33320912038209194,-0.42336107641249726,-0.37885125012484644,-0.3784956647783231,-0.36266111036131704,-0.43285575903103896,-0.5158234328473797,-0.35155975054342115,-0.48104793952872904,-0.38499100055018104,-0.3320460613226407,-0.431163357638048,-0.5501633493919754,-0.35344137816159094,-0.3342559556098741,-0.42301251135936674,-0.43433183682941334,-0.42501006205548914,-0.42331496476582486,-0.4754439645284108,-0.374128024602587,-0.35565795542682876,-0.34968442196578164,-0.30518090565674233,-0.44155753230534006,-0.5212725524712296,-0.4109605520475371,-0.3964064061668829,-0.3841170184912504,-0.40295808010106837,-0.42377173038260946,-0.4047177926992094,-0.42743570470900727,-0.42444919556087185,-0.42298569983443757,-0.393774547778294,-0.3279923882908316,-0.37321971501510576,-0.4235624185035302,-0.4309283477021515,-0.4746234182491621,-0.47248687304395715,-0.34205905868183506,-0.5624048769522711,-0.4180018539120964,-0.34548548010053076
9,0.08505087381777927,0.05047749401623031,0.12387851446879929,0.05340246206436444,0.06944366035677736,0.04150776431793253,0.06861452231550173,0.08546718369706537,0.05243308140262276,0.09263362947375173,0.06854402966247113,0.05049384180123865,0.06504602689515332,0.04168580682742939,0.09463120281600508,0.06757137971424064,0.07170101855640254,0.09654685865224202,0.102858780818104,0.05157719522092021,0.06662238854237502,0.06457297885263516,0.1338279879768464,0.07476026849608557,0.03515674020762988,0.03474233650192456,0.21374628213702557,0.07168441635541994,0.09311050109985491,0.04194134122358432,0.08116467892431925,0.09343696361975937,0.07822678389214699,0.03397731076368856,0.0361859691630323,0.07191160986105954,0.09727405179620878,0.09275297207821792,0.09649969143215405,0.05241809708856156,0.1334329366438366,0.039324810538522055,0.035084158015688365,0.050794286043188426,0.07244738389250284,0.07770412424721915,0.0326835810453264,0.06705955752924932,0.10171113758331143,0.03498912968513444,0.01645008941716289,0.09374853130038321,0.04437863428846747,0.05682106885177278,0.02268941512270746,0.035712393932948235,0.07260974128659822,0.0630931915678341,0.061363084825739066,0.07509597086096843,0.07724331815037695,0.1129755973568114,0.05062807053078168,0.10149903737601487,0.05486507855616518,0.0331922604566308,0.07454076872550182,0.13095857203667208,0.04514070753759171,0.0346092040269781,0.07241277048701764,0.05591816639272986,0.06608565526139965,0.07253302518844193,0.09299234503689945,0.057644532014226264,0.04104800629350727,0.04851217863950939,0.009269486644703803,0.07832911270129146,0.09140742211300279,0.09038596398320017,0.07408142286521904,0.05828784283947119,0.07132806654448133,0.07280168935283689,0.07196081713307523,0.04939648125861914,0.07182506666426763,0.06733435235536331,0.05124365142573184,0.03696148491159784,0.033498647955808675,0.06720156581888061,0.07439956906376691,0.09103780161065606,0.09769417704709196,0.02930017080864596,0.1344762342281941,0.07098261169254977,0.057826443946077645
