,0
0,1.1108765052163254
1,0.18962858395154433
2,-0.15125280070974015
3,0.8215555345594192
4,0.16030583500603945
5,-0.49084516968836167
6,0.9212513929398235
7,1.4567422499411016
8,-0.3366231368451015
9,1.0271418338188916
10,-0.261117516662994
11,0.6617373717602046
12,0.8873421921679329
13,-1.7166315394554004
14,-1.0805427941549364
15,0.9498024638437607
16,-0.18874285141772956
17,-0.5810442186907215
18,-0.35479399602737977
19,1.1968752594715575
20,1.4697985006107586
21,-1.9792051335376566
22,-0.279457323803358
23,1.197850860733923
24,2.0790458590125733
25,0.5963566975886048
26,-0.05922649606867631
27,-0.9360603252025668
28,0.7739209077710437
29,1.3639194751303412
30,-0.9664965095325898
31,-0.8268827092385959
32,-0.5178870396695402
33,-1.402279644663025
34,2.5863876739466267
35,2.720303164716093
36,0.7244920621453991
37,-0.6748478576818143
38,0.7009090612507785
39,-0.08867112793925397
40,0.18041062396272062
41,0.503485177197649
42,-0.05871105945573146
43,-0.6244591680940432
44,-0.04938786043509171
45,0.12393115952523158
46,-0.34520851353484816
47,-1.110954154375307
48,-2.209798341175235
49,0.28602928708727726
50,0.17619058655649597
51,-0.9095141742681216
52,0.233185697192565
53,0.2656159854480047
54,-0.3968712127786331
55,0.3082541784979096
56,-0.4293797615844597
57,-0.4510404588962276
58,-1.1865568862187363
59,-0.85815444812734
60,-1.6687497429905283
61,-1.0266889860036283
62,1.510421154869323
63,-0.4877552100660842
64,0.6498497708387533
65,0.12858057631859562
66,0.977821688084019
67,1.7825855655233065
68,0.1497474403027258
69,0.7445345548089082
70,0.16516367653787575
71,0.6753756687789667
72,-1.2147250927729105
73,-1.2473947128412757
74,-1.1939073524639554
75,-1.1694258421092005
76,-0.1409346078182619
77,-2.2431119479140995
78,-1.4273971500785774
79,-0.29756525376952697
80,1.0152245726674647
81,0.8873065787013076
82,0.437431539610386
83,-0.14677311273214966
84,0.35650177173614434
85,-1.1740487922368086
86,-0.4578781499662339
87,0.5372307656216444
88,1.2876169696151856
89,-0.760062064551897
90,-0.7143969726937484
91,0.5879727664731254
92,-0.6732520205965602
