,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-8.147241790241447,-6.534990000688047,3.9910113916330037,4.728164138801926,3.2940200164687705,-1.3771138060910242,-4.082436840779584,-1.6078592802726965,-6.335819263308659,-11.690699359036355,-6.3227947202949535,-3.1924559563345074,-2.8371647573506813,10.610118486114322,-3.7073498676611103,10.931684615319114,16.07471703086089,5.536752099997175,3.677335706199264,8.39392379036178,-2.5065334440495253,7.270728500958015,8.155905447829788,3.648697339587663,15.310257765311825,-12.745130806677178,1.160533714228794,-9.575536314699805,17.486070133029536,-8.497225200526572,-15.117145089171817,-14.324660910864047,-6.985891989915084,15.284001117745113,-4.356981174506746,-4.5791900196741615,11.247164432508459,-6.313152169374655,11.138223075947105,-2.9933961001799467,-2.130014615298873,-6.5634548584141585,12.636693770064996,-6.1625859044962885,29.967663122006133,9.132097874907892,-7.6276892554365014,7.506153946562214,11.833930869057177,1.0222157491208352
1,-9.97066210313362,-12.08357843771214,-8.61309060030023,-15.244959175303926,10.785690137222755,-9.01578457366178,20.40767075459693,-13.890654647868757,9.201468583806257,6.709243158671822,9.22699072533954,-4.332387090668461,-1.2136965903176045,7.107938204137941,-10.88642999017008,-0.43888414791537766,-7.489408150690403,-4.733743227669777,0.8932274080524508,-1.7341932338200585,-2.919389681012299,-1.7060832448543168,-14.402044006668039,0.22623453619440825,-6.338520566851288,0.22920931627369567,-4.8769125434204845,-2.458884921539697,-2.5611222408732575,-8.94947239870061,5.01029682791751,10.151678298852682,-0.9291992403243698,-21.085134707229585,0.38112819148379085,-10.798503908994395,6.189685354214466,2.9493374390786626,-6.689933978097037,1.1790129247188088,-3.4123236553181453,6.978934406539537,9.862917143780058,-1.2020872000244367,-6.070277019555298,8.411549274446468,-7.761068057088552,-2.749066619112587,0.33997493706481885,0.9406169732912972
2,-5.487707632853614,-3.9958265896843304,8.020724407223728,-1.5706265849450585,1.4680232027090463,-3.5513980564127006,-14.541371899405767,3.2159626549058196,11.808399196513749,-12.11540724101531,-6.70793661777385,-7.293878018503802,-10.043369949185312,8.126262007905181,-12.277070663894524,21.57259664324907,35.47492457510795,0.3649588553178831,9.629366081666415,-5.791601980278668,-3.7381387761695635,6.0279323390527635,1.4979286240243812,5.75719945555934,-0.659930789783403,-21.764482649624195,-18.269536478369158,5.224975050145488,-17.329767202666723,-6.140509763817799,-3.265995804638706,-4.40008682336364,3.172656424730798,13.934254892922683,10.698093459262914,6.654585546308205,12.702042839091934,3.022809555758269,-6.79918590318278,4.55495227200144,-14.481470019339413,3.176031696167763,5.700062892693856,15.178378378435282,10.444690160056737,15.684120600020739,34.83647164891692,-21.825650343585977,-9.425691849498495,2.2818128824803408
3,-6.313961210088898,-4.241733791899775,-3.1717988914470214,-1.326811362170045,3.7116484366903664,-5.408252264874163,-4.754586421547448,-0.09833046705301296,-5.748217998012435,-2.6528508373398485,-12.27962113149807,3.4044401168965797,10.029543851448336,-3.8962069912320136,1.3236199726053355,-1.0608561304799158,1.8776068941609276,5.749499238219262,-4.4078028323759915,-2.850551186747767,6.492314988884589,-2.8076241068804766,-3.153647703587289,1.8066872146249604,5.849703810408291,-3.1371064207789097,9.981210950867569,-16.30373901795437,16.30034730167354,6.078997458844842,0.8584340104722964,-11.850185784026518,-7.180059482397677,0.315464261878068,2.826834477771288,8.122955267074532,0.7415488152213163,5.563936595869574,2.1166628679857027,4.202040824188877,-6.206791265694911,7.551758699544295,-2.895150989547639,-9.07338473855901,-7.893156841343235,6.319885948181765,-5.233009811600915,2.076628888324801,-2.825571874829303,4.8170031024837305
4,-4.2164335650975735,-4.166551374688023,1.6136568819242785,0.13500985069084953,3.5204019709053096,-3.075031287640723,-8.935936839487779,7.5956194494048495,-7.651126604123698,-12.068981326350812,-6.934511204697165,0.7246781253133657,-0.004390636818669868,4.7132779120248856,-6.246149987371166,5.303635307482388,5.378593439369827,-7.44629961130202,4.169660670617741,2.3720634509389433,-4.477218855976507,1.0255179520968043,-3.467637612054991,8.277767662460827,-0.4375448005896601,-0.25879142033946817,-3.3543925662221565,-10.573268521108435,11.354725682866,3.9842684645038817,0.2867702069480768,-5.314500682914094,4.87765335813217,-0.055625416696162,1.6271420286529645,-0.17543657093376244,3.362064190325979,-3.8006515367470026,-1.922990580569356,-6.769098385275849,-1.5823537579038378,0.9337220628027147,5.6233534608650455,-5.5269328532869375,-4.581754889727329,-0.4016279733281244,-6.379821759207467,-1.5679865886792042,1.0992663297583405,9.301791123221907
5,-0.25184555469319,2.973669593706215,2.5574487503896552,8.433340058779804,-9.4709543026007,0.8601874115389191,-19.471711096715715,9.62942709698881,-7.163313894260254,-8.56590435237182,-9.1707964868456,3.9225318381699403,1.383231214312781,3.2556747186174144,-8.57842597131692,7.559493661601089,-5.355819229844111,-4.071932789654149,-1.2504731701469325,1.0846166550421141,15.313305693253005,8.464452079404982,-9.21605806112762,16.030413661429886,-12.551058591885424,6.822519383429202,-8.657903979501501,-17.835398032886875,2.003470729503034,-3.2220838734641277,5.209001499848652,-3.3909143349582638,-3.8250251740557832,-12.620457946053328,-17.41614807500131,11.163127908697055,-5.5291303971044,14.120990239913896,-0.3967989256820148,-8.582787810316331,11.247169621250636,15.726437112149972,-8.90490119629243,-12.200238318021562,-16.0053451397725,-6.33511644179039,14.340263785675582,-17.052409614593884,2.8900309872919725,10.750322199654835
6,-5.394092133373897,2.9542634556450285,6.270301449652186,6.418233972112404,-0.7720690142309241,2.4115788832131404,-11.012641396961676,9.061661269053138,-15.309334998052934,-7.809973984659588,-2.4127168240506904,1.680783735865397,1.2170809470542177,7.790910326854312,2.903723765516597,-5.831538295525488,-0.8665925872246688,2.9631425052044467,-1.7195803658601334,7.549478597308663,7.198383346007041,6.338521323746426,-1.706860793658885,13.313173276607934,-2.939610515754088,7.771022793685404,-3.3628325606011256,-22.015476156723906,4.666453621006739,-11.693236864831109,-3.9364516213328242,-0.5935534489397052,-5.816732925298787,-11.084806724896715,-8.692285467581168,4.648582862190414,7.0847121889599,6.163422780825611,-1.3712583590326917,-2.4476161138951276,-3.9914377400135037,10.618223479897132,5.642927190059172,2.8535150478878353,16.876123210804696,-7.678314178487945,-4.731366666392372,-9.616822531215064,-0.31704161819382193,11.66026342079242
7,-6.32632247162754,-5.171676342374803,0.6955704790266652,-0.9013898643648731,7.7395459810157625,-4.939753480313415,-4.035529025678349,-0.4901314435615951,-6.58738250534351,-6.2096697386499216,-3.477014131278788,-3.449155051572833,2.2706442697211933,10.272154582245602,1.9306453775466133,4.9175923530281205,-1.5913228788053166,-1.8842269801698843,-2.6693560434577455,-3.1893774989673833,1.210002955393,2.98521470142284,-7.345437039208692,-1.0798717181071742,-0.6026669212123494,6.7102129269528445,1.2386681078121062,-13.127340989403205,1.6836818084126768,-7.120916586465917,-1.7384883351652793,6.008445145974426,-3.027613088190933,-8.300695245082899,-2.653948165634855,6.503946620048282,0.4033793930538234,11.165217345693437,-4.002316252323807,6.35655367818862,-0.5017274465046557,4.7106863765676525,1.2917498222074701,9.793262495579024,-1.9030367836920508,-2.6746396322634087,-7.854610115213471,5.055948408372552,-3.538422123998049,2.0045441087889264
8,3.2324156156566994,-3.5185149994094793,61.89777214699631,14.872987561373893,-6.430746458646573,7.794178469781394,24.987367347961495,-11.246330747957057,39.501844220762536,0.721551785161886,18.935633645336345,3.2574905656670485,-2.9568236218720165,4.384311508502305,-10.061723919142171,-16.784427014508275,19.422107221642523,-33.20346027010535,49.26988895680286,53.48013603549704,49.845937347208015,-36.0282810121395,-3.9481868176741277,-29.029587723546463,3.686600499137975,17.05602198958067,-13.681691984133803,-5.766821200809283,-3.8028527303490733,12.674768232726844,-3.2069630305957735,-3.3367184362130042,-5.494587609724233,-1.729629760915261,2.737950623892772,6.916848036675947,2.9875792967662664,1.2112191561310117,13.214295928126166,3.1715219692894854,-4.43763302147816,-2.4137447954758757,0.7174452123523856,-2.626318288383376,1.429458389203029,-9.123489078883615,-0.6939213335794027,2.462109006913406,-2.477846651010011,-4.173576457523304
9,-7.4585345223769135,-8.368746124368851,-2.908344714842228,-8.40632066534579,16.222856745419865,-8.306803308048222,12.692180967704113,-5.3499843133321185,-1.3562196288952753,-6.416839352398096,1.5735206108578113,-3.8145504631792027,4.089209404199437,5.5188638150711515,-5.026904189563594,-3.6096307877749645,1.5670033750963075,-1.5322684153112567,-5.933622072983003,2.9235643030040284,-4.446982096518405,-3.9918792634484954,3.0618597954340037,-1.7322921541764846,2.901420238810849,-0.6981584832961212,-5.655970774115577,-4.559973090910126,6.5009919418924085,0.44584462442722855,-8.011159252353826,4.715813112188762,1.1873381460859942,-4.277612750770586,1.4309997357952255,1.1902330709631657,-0.2042905652189816,-0.2798435100097058,-9.206668105014982,0.7638554006210163,1.9339941294311986,4.375486906756211,-3.312554267050695,2.517827265619113,-4.3106156995262275,0.6526896675012763,-0.6930865121790822,1.3810903153433631,7.455644799333681,3.536493314544227
