,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,-0.2924275798924938,-1.519417633015365,-0.02667500111463919,0.006938368473142669,0.2898244134033375,0.5995902039314881,0.8705931293365302,0.8217570834849055,0.060292496269200066,1.6510428057851347,1.4612666467130664,-0.15817727118672217,-0.5480318811104503,-0.3590974611309051,-2.3943476053371557,-2.413719343223726,-0.1909393962891392
1,-1.5831960611079263,-2.1550736180253347,-0.4490828665976573,0.9839051817589451,0.43649007893086034,0.2568280088403435,0.9874054679134343,2.015849995580358,0.2341314195418538,-0.9953723563520658,-1.5586472129595976,-2.168786295708174,-0.551703538361999,0.5366513267549833,2.613394984225725,0.441174191546839,5.304048610846654
2,1.4652602147040101,0.034094321989363234,1.193758509414757,-0.16777860726948646,0.08877197411928915,-0.9646124274056045,-1.7344875399873076,1.7122382995907508,0.5348365971058676,1.0939208424450606,0.6699758901299815,0.281195837914946,0.838884704746541,2.162572964318031,-2.2003241278104664,-1.8063483546120063,1.6735280078651107
3,0.23384873278577264,-0.4541820039031452,-0.4345404687962228,0.2247417060176075,-0.2993752300875421,-0.08991981961030976,-1.9348679013546597,-0.8341074718723915,0.0035071781299473317,-0.013035020526178064,-0.518943234545935,1.9716543587656288,0.08518916603770105,0.6143221859998028,0.6379277108677763,-0.7755743288551092,3.873299464676581
4,0.5389822719512074,-0.05818129349899734,0.25841992445952316,0.6922031294752329,0.5402606332288614,-0.5951009922453661,-1.2843041185567436,0.017759228685137265,-1.8770564174124125,1.5937436583903224,-1.0280198743680145,1.590394907114415,0.08695805305315046,0.7777376279839975,0.3009233670118828,-0.6606298323276044,4.159676486316356
5,2.2158910868693003,0.9880124871563953,0.30756882969360694,-1.0311528271677879,0.23903038862396886,0.20499755723955865,-2.0785822097887245,-1.4028266255574218,-0.5597976192129553,0.5238720722447276,0.19522524405275868,0.7571545547949544,-1.298950295264509,0.9797220330427473,-0.1302489318381441,-1.84329421751386,3.9978898586868445
6,0.924371896587745,0.6870357165865784,0.1850514742457724,1.2212618592442939,0.39023467747663926,-0.5424926090858139,-2.1463597567910497,-1.355626771988663,-0.2725246717667609,0.7448756333897464,-0.8432219671235085,2.350695389055941,-0.21098687289646037,1.5826186314723862,1.0544251133025202,-1.4175332394500513,2.33685862545234
7,0.13794574653031388,-0.4307250544450252,-0.5254380122347863,0.6614171050572472,-0.3091411306157127,-0.3376138056105485,-2.0014667145734943,-0.9132464841764657,0.6202879775279745,-1.1159771104634961,-0.41205913753630846,1.9560341478175736,1.6161411571285795,1.3541146718987576,0.9852116281398343,-0.8761902172229967,1.3190575912274989
8,-0.9810597518536318,0.3982284204574418,5.064010973782958,0.43734663020166026,-1.0823436977745813,-0.4803534350838854,1.0012453458353836,1.3525697986446306,-0.7858527291334721,-1.5549131196709909,-0.05607220225683779,-2.573254097620455,0.6037120444123405,1.3176778774299647,-1.9070990541005388,-1.6394306332897666,-1.6187703733819654
9,-1.1891796287967995,-1.6994327630757613,-0.3349484309299554,1.442250300371547,1.047843206780314,0.11517642210425089,0.6356166494783819,1.9412930421537042,0.16428723626467995,0.3425360071525377,-0.908128715684242,0.5787224605553021,-1.098644896333315,0.6554478879633473,-1.8472213070987855,0.6936260565280756,1.7660555708992118
10,0.7047383370267556,0.4518372137166497,1.746923277961353,0.5932510281612429,-0.10715127885230881,-1.2350477700078735,-1.7643272744379372,0.4087593492221811,-0.016990494619794166,0.4321185388437425,-0.2620194999083036,-0.4565924489980435,2.047302557350505,-0.4739685939021299,0.2883672247940216,-4.0380828315322566,-0.638271178486483
11,0.9931823543118312,-0.35743837644914356,-0.6317502495746502,-1.3097126423011802,0.861376706106302,0.37586575318374,0.91442521077239,-2.1223147891013436,-3.36317172002464,0.7006695671963089,2.453765011268935,2.101863889523584,4.120308184979132,-0.11744700983592739,-1.7324964792538382,0.2025615205149324,0.01704529955290928
