,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,-3.234705039677864,-3.148474079629354,-0.6986462229167983,1.5169882601648152,-0.4713062533105792,1.703342539937277,-5.20643044743318,2.7653143263587507,-1.9647477896223575,-3.2220286145505943,-4.233360731523294,-1.5749942312588678,2.2428068678755917,-4.115086009008657,-0.8812325202116716,0.05549929007216256,2.642714731158639,0.7082130312441229,8.90098639568168,9.87667074073546,-0.4325394868696934,1.2636805708503596,3.2820263491404513,-12.474394770388523,-5.4056929172370385,3.8139674138563864,-6.809598731449991,7.457462361154883,4.903894466369911,-4.900706358992561,-2.909755454335284,-6.1106784496803,-17.784234668920327,11.091547965976657,3.5065970740400125,12.792690418899861,-0.8820556293653822,1.7764213013223644,7.740440967786191,-0.5382895186174829,1.5741879002025996
1,-2.013488472313329,-3.941887008695539,-3.9598374595864505,3.7860265527780763,-2.498185182469588,-1.1143994743450698,-9.67749883125891,-4.298720063412495,2.605181933893847,-2.4921840078989406,-3.4318709527077913,-3.783268440359756,-4.494780305070208,2.6192925736918493,5.270951246120108,-0.018388212531074533,0.2658036578334071,-4.006156229127713,-3.702299862053574,-9.465891028609095,1.328867024150175,-1.965298760397563,2.5774365744082317,2.2108614749976154,-3.8262725177667445,-1.017261092352622,2.1461375177015882,1.0820909430065189,-2.6418492414705206,8.251204939564584,7.441245952447532,-1.0009457236995083,2.0543994957516523,5.204517474157052,-5.5348744836691415,-15.817667135769838,2.381408894886798,-5.686879475770881,1.0479435005097875,2.4059184228349206,10.300119732421038
2,-2.600298280548789,-1.6893771802122115,0.21033788573258966,-2.3489636167107557,-2.7060507306221377,-1.7573549705924676,0.6966738342937806,0.05721201967511229,-3.8309333509189867,-1.5698103825281342,-0.6926056452537047,0.8888905919672098,-1.6316511360467962,-1.7662436795265484,-2.846650643451944,2.9656669948754675,-4.682342869072181,-1.6263691434011944,2.696358380929321,2.8009199743215047,2.1583301315816272,4.091559104728738,-3.101531937846839,-1.4216598686878443,-3.0487824966184296,5.662700641157127,2.8580585092654553,-3.1805793333028376,3.440161528447831,-3.0522133961284625,0.15981472858118528,-2.9109327876518587,-5.1503404000403386,0.39927067435245917,-4.983672259736697,7.291183101004314,1.1878416633120708,6.692629013620814,-0.7811293856604329,5.121665064870252,-3.9435489898159934
3,-1.5909635281507697,-3.34791471701506,-0.09983409424895039,-1.223308726161295,-2.804578320151088,-3.2761745195625505,1.226248129039645,-0.19715600891199445,1.0299904287917048,1.1724550219126428,-1.5294452396226315,0.7679252991152756,1.9468599000970557,-2.0365093946821244,-2.2565688604215612,-2.564006772660825,-4.640454089291008,-1.6662513896886488,0.38433638415676113,-2.427396622324412,-1.6506216653106565,0.28604940831266223,0.25776669169776434,1.39642194699516,-2.859009957121047,2.2002214077845363,3.1401032785334815,0.6978564597841134,0.24866187622394764,0.04820744149297365,1.0826881660196945,-0.09946520975014733,2.575448759940341,-1.1497539088681799,-4.846215598734888,-2.931745013921726,2.285903524595307,-0.8795348525354996,-0.9418032544444771,-0.23045956725713887,-0.23654062303821427
4,-1.5256788073484144,-2.7461676991471586,0.14777437684278413,-0.533069941204131,-2.142591636529167,-2.5374765054998,0.2751062557000444,0.4053186219857314,-0.46436286504253566,3.197186096429988,0.7390745094134935,-1.1753756364802015,0.9345963981781024,-3.1714079108475883,-5.69731248951441,-0.35467707887464567,-4.525015617473585,1.4453486222744774,1.7889532063189828,-0.6495175590845369,-2.7230568289686996,2.35262408042686,-1.632227957469027,-0.4000349795374586,-4.640803814759974,6.679541125917731,1.4457357273516873,2.454448393683745,3.2738218800365706,1.2979627524209023,0.7787794751745148,1.9132163407196763,2.8148310930231712,-3.604671574797012,2.860145480338935,-2.9250416065792124,4.962645097432217,5.440891660013294,0.9165053673112152,-0.9189761404824323,0.2612356691585851
5,-2.21989386641964,0.4040507359706749,4.238161686088746,-5.205759917227726,1.132199362591381,-4.805404009898686,3.7985478466912244,1.3670976229371519,-5.213963283270097,0.7158816808770332,-0.25998281444476823,-0.227931133867604,2.685692530106844,-3.3874027688638266,0.1871228092283415,-2.035834971211515,-2.280156116270825,-5.9425158729486895,-0.12598004510399616,-2.562803133764528,-2.8387199951837485,3.3843812740069237,-2.210376772780957,-0.5837756559861335,-5.498881409082236,5.144293128359378,2.88895906934733,-2.0601405452378425,4.308573510315658,2.039480286825948,1.9732427518098665,0.9450157228332197,6.979702297463724,-0.7244536733962239,-8.808790502907486,-9.064962034184463,5.012819109071112,5.145459023591583,-0.03688547334052604,0.7728414165117071,1.7841751052095902
6,-1.4282869316287268,-1.9873462926249132,2.004428528817834,0.6567917026453506,-1.3032479253624152,-1.4987391557290808,2.227581978975607,0.2552469642537698,-0.8486704653339507,0.9530842708834869,2.0562008580767555,-1.0847337028803492,2.2659743291520966,-3.7794131783771383,-1.6749179063952568,1.012775867796516,-5.729074176979793,-4.727895609948668,2.6812397995118786,-2.918537207695336,-4.259542003873366,3.3747457901385793,-3.7785444344022094,-0.8035704557769623,-3.4223794762170057,4.514423232579143,1.8522596335322241,-0.7223428645637961,4.683113216042827,-0.600682187336005,-0.8968677496152021,1.7041716858163225,8.935535382996928,-0.8078020122384767,-3.8946588496983066,-10.2585922119436,5.604397543191255,4.673268142144481,2.318863022874972,0.5427894515900291,2.512344831218614
7,-1.959430904956593,-2.6694792241542205,-0.7989125068853549,0.9291484470404602,-2.786920380265527,-2.31537393296965,0.7020064816415149,-0.7238965047923916,1.5295524581505409,-0.9506842942813079,-0.11982251334142743,2.461575735083488,2.776701383046325,-2.569284906436289,-1.6980147832864685,-0.8276924082689805,-4.703353345771388,-0.8949131853950931,0.9382413953787145,-2.9280881268874075,-3.516361838823906,1.703379171308468,0.3279441356383645,1.1908541992093165,-0.9027269409007577,0.4799199957451856,0.31191497120781797,0.09531046560939467,-0.06743051771594988,-2.7831268541361998,-0.4708445355986709,1.0389152707345586,-1.6382890947021989,0.04975144718196038,-3.1064871355983277,-2.007360754334335,2.3982303410740884,-1.3485198442785704,-2.6852315150462425,0.902951283951894,0.9483959151398058
8,-2.748024123114985,-4.333673172078002,-6.464683767174418,5.434898085241575,2.3089191534922393,12.496740984098139,-9.426486947841102,0.11056032949980399,-9.19109605993311,-10.176322349923543,2.1776660017708744,9.441081332450576,-3.2514212238040043,-2.1091360424441676,7.407611189401611,1.0941834054002848,-0.7561359544272198,-5.512777078453774,-13.107201460865094,18.409389128176993,-7.191485376892077,-4.354672626710878,12.709516934128171,-16.758561047740578,42.2907170217353,17.200440969838375,4.124640913839526,8.567729960483328,-0.8291413449936101,-5.241450246153374,9.46051991333274,-2.563416708565232,7.423546760687344,-2.1722013964067735,-4.901759687426747,1.5000406335010674,2.929214614293787,-2.969089382637057,-1.5859730181928093,-3.532769891110584,6.620993641795766
9,-1.7192937340905465,-3.606990306416768,-3.9806017441490242,3.257210456132252,-2.2752618837970324,-0.4892406418993132,-7.6330240676070895,-1.3743713426337474,-0.1259585144989645,0.3797902304649487,-3.4477947422926656,-3.130612094913476,-1.3877254391636364,-2.2205447655571158,2.5698422366811076,0.9456340276206351,1.0780820460602536,-3.464001306207464,-0.18539689848016974,1.0494350548444407,1.192899143633311,1.051034978818672,2.367226643180666,3.26700549962294,-4.846092923906501,-0.06224232992651508,1.3305226312987597,1.9633106859529446,-0.7083641775111762,1.4841551890874407,0.20053380459028647,-1.048060895152087,-2.183903446100172,-0.42964942909508597,-1.6596142365056468,-2.3266729848951835,0.6565036163336306,-1.398903521279811,-0.527287594773362,-0.6146370633902589,2.7415932930256335
