,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,4.959703405979933,0.9394774871509839,3.2608352601382946,-8.489798527197461,-17.307546272192614,-14.921900433266062,-5.303689185614182,-2.1883152722057697,9.13410950411625,4.737022693599597,-12.010671908341138,-0.6967794971269194,-12.240716113247817,3.8474238767385907,7.470409618395608,0.10148535456675309,2.040095179958036,7.708267383964344,-4.663202545007542,1.339513341313833,-0.8031995040592842,-6.981146508607782,-0.5287014554147604,-12.566267359427417,-5.534358786387467,0.6481387569639702,3.8967773882238212,-5.3988141223067405,-0.9252624778821044,-5.896654031772311,-11.21214876196341,6.839766284555928,-4.857072821437908,-7.960137244722246,9.793108534282455,-11.81740919706445
1,-12.070881419449048,-9.984667843728804,14.680145687601122,13.644711097413815,2.3976995955303693,-2.399100364377368,4.9489491986989655,-8.358472146125354,-9.102856271654563,5.267309330792305,-3.144055898279217,1.8866019562460583,-1.0960546441737524,1.9858517862321554,0.8981312554652459,-2.4849792938741877,1.6768317124713716,-7.554449078914194,-6.197385446633403,-8.283075028025731,-1.1090416550064819,4.7991028946849035,3.252847353194983,3.16459706466591,-4.643684570793049,4.300901410875738,5.035156837011105,0.9210605955273665,5.04331966673843,14.770035870309158,-1.9113454496073428,3.231196863065382,-8.270681763324948,-1.0809590984411959,2.9546034133875576,0.4640066287496312
2,1.7758203293761579,-7.915342083123223,-1.491165699170712,2.3416679430212146,-9.122440977862066,6.960124390115884,4.621018741943127,4.602770247720548,3.4941413597178013,-1.5773501661884213,-4.202403063319309,-1.1266722204783626,0.594309504579284,5.574904002673947,3.309144424201211,-0.6354030563042437,-1.1704399943070833,5.501840995022997,-0.7949745384321636,0.19733387071659053,-6.26442877420962,-3.4001063057698193,-0.7064683202411702,-1.853755272625267,-10.950814657983054,4.777078490274248,0.45232189790520355,1.655777274059315,-3.953671392701361,1.0654151989077971,-3.7246807884976034,2.7328237324088893,-0.10306067948360642,-3.6496375199063227,-2.2584933242335294,2.7910384111017956
3,0.54090948184214,-0.6412616921476313,2.6666834212134747,-1.194521181050392,0.14191629202569594,2.4606047323800175,-8.295313556035001,-10.337871505023179,5.737094333406318,-3.564851408840215,-1.252307856337581,-10.055319094944625,-2.1415153809850342,6.9142509634542515,-0.7018693698126096,0.025915590287721835,7.393176352730885,-0.08127306660849443,0.9528302467576737,-3.8923377957910517,0.7559274177789179,-3.015106441463413,2.698183946440955,0.4223300210981126,-0.05324366206078923,3.495672522097501,0.6687051910499237,0.004765453667757796,5.14835216206856,-2.4123489222930754,2.2271351353682665,-1.5202742417945345,-3.778066768943288,3.6255809254199463,2.581645674426935,-1.0739882411390866
4,2.2977018705468395,-4.055657127908461,4.455508636194163,-2.0081910123347315,-2.0305872395830558,-8.225577278014141,-3.849853449585983,-4.960039213066931,5.0302983020587195,-8.90902046739561,-2.74359969685453,-7.718577799032618,-3.8976090680745017,4.946702053831258,4.316217131554239,-0.27936663294386144,4.491657691967873,-0.23008575632829142,1.3877969516310602,-2.1512570641361126,-1.6184521234892282,0.5374392860190422,0.013023495636286214,0.813279299728948,-0.6935280192207094,2.4684602359362766,2.06403065387051,2.9907776817951697,-1.9334632294133742,-0.6867121563077645,3.6473757723857347,-2.552954362405574,-3.1115265422569833,0.8059798701645814,1.022989820660262,0.8574018315770079
5,6.3184301879610665,-10.840774233920058,-0.9380841372980738,3.004415332884718,6.3575381231183385,-9.271100844113075,3.122829443076615,-0.859886438269422,-0.10852213240455441,-1.4453875634410114,1.7466486336123133,-5.890597503585209,-1.3453208929437013,5.91524038287381,-4.073869701258784,-0.29036949897139064,7.615119035519082,-4.606833419319941,-0.5004690324005193,-1.9296962470780206,-0.9447028357761199,0.8562241269048869,0.9443702386308819,-3.278498311411338,-0.23349320434924864,1.1984339513959197,0.7311194105754099,1.5725115121321238,-3.5872574757395173,-0.3224335583579864,1.4013334058942961,-4.737158288728473,2.3146455656810967,-0.25427806170440065,-1.8926270267864778,4.084426530383075
6,9.531333160023472,-2.082163334764756,-2.6395920441625886,-5.923251717324245,-10.928414540829234,-5.884688271843192,0.03769328396977652,-1.1966605670694959,1.4687676017928084,-2.2445044767893045,-2.379543936836662,-8.144353671058884,-7.9456598720801175,0.8150980353899826,3.8303380427478655,-0.9498731560963134,6.742574860515161,3.218909845450699,-0.5168091867613678,-3.1074000415843566,-2.751456665919892,0.4965736921709857,2.48168937252998,-2.795995798008098,-1.1149872351112324,3.9189274684800677,1.5501132971078944,2.770890092951229,2.279053565775079,-1.48697379205311,-4.256212453191324,0.6926297671238595,-1.705879154290788,-0.5418113999093572,-0.029340143850385997,4.6537374762132
7,-0.2690347374990293,-6.380648908956989,10.395951993498059,-0.2471565934154719,-3.1660194811437554,-11.280054076046227,0.3809098669254291,-1.3087952645196845,2.4681726678740117,-10.716881933646441,-1.69677695324127,-8.997759604346475,-3.533862470089173,6.209737863904596,-1.24490195607149,1.9099947970879196,-0.41466715114863806,-2.2968572232180113,-2.4677232624539065,-2.251315881739192,0.16632532689560386,-2.1695411949627132,1.1943804086427874,-3.0362231112967066,4.404164538777592,1.846012325202359,3.01486999439644,1.5503103675589314,2.19629318150647,-2.44539358822673,1.1729760454031883,-1.3260429575992214,2.150868103055955,0.9825134442402574,-1.752152458263941,2.7801480098924514
8,42.78920293348141,-5.30666902067291,6.185148083993197,5.583916616685646,-13.96403667717001,-2.016468630811105,-2.0611272295792187,-2.301379941275145,-13.981941227562366,9.570470696967867,-13.452586717776066,10.693034719855795,-16.69675087393145,-11.262451174639617,-12.308435890868692,-9.848988106224775,-3.8169077685679933,13.309816765592338,-3.75003805628451,14.428999894799187,5.772378929218013,-8.515053083271587,5.577036374035211,8.320480068035202,-3.7035396168274652,-3.0977358475539987,5.666550749684777,4.527782433964313,8.983563747912076,3.681474869674358,10.851480902513936,-11.806801750366883,0.015113956084751079,-0.7272079960673361,1.0899623125290478,5.8510511910641885
9,-9.543330751649513,-8.703714802337881,5.434977374568296,7.094717628872824,6.905929484338561,-2.2503333920215347,4.729139380257873,2.811006936380277,2.504414482389912,-8.196210768749928,-3.9812599092974073,-4.498341092175877,-3.446741061845452,5.732417329987468,-1.4292802504231532,-3.843280399581555,1.1507546663908372,0.5626402392951584,-1.6663244947524232,-4.3824792576733875,0.508443227843972,6.398478957472315,4.468838165180323,1.0652738716235541,5.243845233284971,1.624643149868966,-0.038376068786610124,0.8163192332161718,1.9743376375309074,2.0844016753442336,3.2325627272997304,-1.8369762275827681,-1.024597047387191,-0.050234706277258456,2.418953647211115,-3.8013749336886926
