,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,12.674710972474138,23.773207370673138,33.01999335219016,39.01719915283674,43.16757013046012,47.099487958821875,50.50294796849315,53.28856880978464,55.927903683263935,58.003589548093885,59.74887666680198,61.2092152118322,62.4551723001358,63.52086679210346,64.548396740173,65.52408746910375,66.40062590366077,67.23510774625085,68.0066315162423,68.75349364702787,69.40621455845437,69.9823911477067,70.5228189398215,71.06087803797394,71.55817414810592,72.03498224442299,72.5040051116772,72.97078213875228,73.38425529625837,73.79322069321958,74.19630290146227,74.57688827788229,74.92563294051412,75.27000237765162,75.5968274089619,75.91402769319767,76.22731319556527,76.52222917311062,76.80543466368583,77.07398276632327,77.33988429457045,77.60333839476688,77.85704997920789,78.10726021381363,78.34845110951262,78.58538789561804,78.81265019955957,79.03291903763103,79.2529330340209,79.46672847005277,79.67075857968179,79.87001355478561,80.06827073754827
