,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,0.03269377222048812,0.030757012235927923,0.02734137771492993,0.02636918128444962,0.02521946896608245,0.02323933836707093,0.0218263599274942,0.021671618562994384,0.021064069606603394,0.02062242939322037,0.019898023854140807,0.019407865009798745,0.01808481914269633,0.017934027799587048,0.01750618041175594,0.017327725927432456,0.016679298108582746,0.016519627058374974,0.016183564047840226,0.015356811080553574,0.015101299855245349,0.014680763338218104,0.014126895136295189,0.013631558513974082,0.013449619632555547,0.013269196496056986,0.01277630319221182,0.012394152782038764,0.012345966702203457,0.012091913695752254,0.011978139196819991,0.011783066456419222,0.01143093026090845,0.011280549441869347,0.010810146208110626,0.010291006537655046,0.01015480713995858,0.010030824042191867,0.009844323821124573,0.00980183898411776,0.009754004910783725,0.009154734863470916,0.009114262127212136,0.009041055504953033,0.008750369526745455,0.008626423225503532,0.008578742555471558,0.008303704992599184,0.007998425542224748,0.00797079222524145,0.007845502839302397,0.007739613389873144,0.007618447063072226,0.007408343702386259,0.007150528274055347,0.007033871041693519,0.00693315959164717
