,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.021536078571401655,0.021520706625462818,0.021224870593316604,0.021072599710805943,0.020982704401798825,0.020931184305724965,0.020807098674513146,0.020492051814841362,0.02040367329224624,0.020148687203083097,0.020059063757712634,0.019828834794548618,0.01968606020645269,0.019598125281799047,0.019295756670988356,0.019203199157360035,0.0189429968838439,0.01869995938888843,0.01827484909877841,0.018114363034333957,0.018072744253386567,0.01789159062066895,0.01753168195991933,0.01742836134280581,0.017367625620758026,0.01726677266450202,0.017143011079027326,0.016670278786719925,0.016521251145625637,0.016273306301691774,0.016162621483364187,0.01594699989382506,0.01562451053204743,0.015541693388273447,0.015313254369489205,0.014995535020547922,0.014884927665772985,0.014626629019989849,0.014443941851270974,0.014317769792827211,0.014133308833096023,0.013731436094464783,0.013549287728868294,0.013385906991417812,0.01293663327001314,0.012371855737161779
