,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,0.020218889642314573,0.02018214871738287,0.020078527709788917,0.020026016814857127,0.019982579827816305,0.01991998634647758,0.019830171329457944,0.019715790276673653,0.01956233556414446,0.019509567046978163,0.019464370126997928,0.019278965530201222,0.019190972426647024,0.01907554626783023,0.019023871965036562,0.01900237390548281,0.018953407985288828,0.018688752069636265,0.0184441982551572,0.0183351073680723,0.018269556802081175,0.018056465596112087,0.01774826146507201,0.017536405651450558,0.01732068306439086,0.01709665510723671,0.017003794835931674,0.0168758219700412,0.01662585590286435,0.016302618199179223,0.015952023468501882,0.01587390649545386,0.015546818358801336,0.015218599183659599,0.01478324205348479,0.01473087800084222,0.01438565242266105,0.01384829630742221,0.01343236309913474,0.013056823147249593,0.012446184142252818,0.011934729536068231,0.011758464826721014,0.011644557581280822,0.010993287507502725,0.010787196413281684,0.010650810970631659,0.010452206442183178,0.010076251563746846
