,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,17.199986107903857,33.57207382536649,41.4646971102696,48.10993562434647,52.6900105490974,56.36447672317429,59.37376818566729,61.900155169166496,64.07736491016385,65.99695963478067,67.73479993085051,69.13465693682686,70.4164347059944,71.5758148497077,72.58100696774723,73.54245530060702,74.39801583536583,75.20861824991194,75.98042456257129,76.73870648677361,77.45069542287672,78.1228495394981,78.76279383854157,79.3350360779867,79.88537542627431,80.39484413849503
