,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0.08790388487953178,0.07718880712860528,0.04779582438380895,0.038847252154884736,0.036198547871449396,0.02972949092966686,0.02820119743678109,0.02382134270303856,0.021185508179921674,0.020108274620925275,0.018712808627454107,0.017344092041475703,0.01623751238981358,0.014703592932639899,0.013729119981244297,0.012304641467770449,0.01181950533696333,0.011749142536595673,0.011108830223265139,0.009891265016636232,0.009307834634832349,0.008916222248168135,0.00855001634250466,0.008298488636485277,0.007907656558908767,0.007812646204561425,0.007483956691733802,0.007200886242417663,0.006962919890834966,0.0068370042933060746,0.006568081698601308,0.006317872443021964,0.006024535006853404,0.005951744407886647,0.005883868539540516,0.005723874241995855,0.005564466374491024,0.005359150260842156,0.005160057142209652,0.005000089444699748,0.004928648778124552,0.004829422301135084,0.004753593241658431,0.004626154678136208,0.0045278182047482594,0.004464443794801164,0.0043544825862303045,0.004231605610361412,0.0041990084412168865,0.004133021596026085,0.0040226112966544655,0.003814874625363641,0.0037347890535462543,0.0036865206982564353,0.003609656553002562,0.0036045603225868294,0.003485668233123204,0.003419398622686225,0.0034070541846121898,0.003378678012573139,0.003297922699971535,0.003253067650104813,0.003236546004123811,0.003196521664037932,0.003156408952509567,0.003136220394052956,0.003081295122504133,0.0030280940572293222,0.0029746011342506574,0.0029629028963029875,0.0029268702974729606
