,0
0,-0.35181148940680285
1,-0.6430718814089211
2,-0.29719272725141815
3,0.11267551044651497
4,-1.100870002056246
5,-0.6728742996130778
6,0.2626118582603982
7,0.24499012445369808
8,-0.624506862440957
9,0.2771853403449545
10,-0.8482653933411011
11,0.9438172082007378
12,-0.6230085209806485
13,-0.5955126285841775
14,0.10184495377473972
15,-0.6684139595063546
16,-0.20568795898765013
17,-0.28135280123877104
18,0.31007812876318225
19,0.606436809823466
20,0.9948488018017481
21,-0.9401419893694472
22,-0.8052116445678339
23,0.0871673377329517
24,-0.5433227174728117
25,-0.39181993313794705
26,-0.6514987975608977
27,0.5590886999621141
28,-0.6197490613536875
29,0.37480751469769563
30,0.1262254068280716
31,0.28331437982606156
32,1.0993626294743961
33,0.8028632278012122
34,-0.34550739990637785
35,0.41704487726988176
36,-0.810766491343796
37,-0.7411186653710907
38,0.7380442579895417
39,-0.2993003439688665
40,0.6352144170567933
41,0.0035505516692488624
42,-1.0799978957571623
43,-1.3027949276532942
44,-1.3302233404078403
45,-0.8270173684708738
46,1.6142072855160445
47,-1.3703116285855663
48,0.7082838214751225
49,-1.2242622635470457
50,0.10680729678241443
51,-0.577887582886498
52,-1.5149529914612718
53,0.14469303787788887
54,1.4023452604832165
55,0.4708237130980993
56,0.7273278659148111
57,0.1997717570194362
58,1.496363128315056
59,0.12852845896575182
60,-0.5181374758705848
61,-0.18237103441283753
62,0.9876504827325547
63,0.10004764959861986
64,0.43996660168636614
65,0.47366684466884806
66,1.120101975598553
67,1.5680868782373025
68,-0.5897478516831908
69,0.37299487432398004
70,1.2409058272269484
71,1.4190419392757077
72,1.1186030409293326
73,0.27714698798845044
74,0.0025545241890932405
75,0.25164237295434627
76,-1.1115049866625561
77,0.004857608202524942
78,-1.3014882173100857
79,0.7399955626900064
80,-1.2328997548604357
81,-0.4062245428266333
82,-0.53821440175165
83,0.9781174547160278
84,1.285468746451458
85,-0.9264821929217022
86,0.039159963618934986
87,0.059173628427675304
88,-1.376250350109375
89,0.06753435366438501
90,0.5966154338025845
91,-0.8044164010226604
92,-0.052028697890487564
93,0.9500561821361143
94,0.4750927960417376
95,-0.22394081467728458
96,0.13358864741926277
97,0.7761639809120103
98,-0.20449986877445855
99,0.8644103073674798
100,0.21379630965199364
101,-0.6811235537580006
102,1.5167707878880643
103,-0.7696328324510611
104,0.05521209418987371
105,-0.31074621719044737
106,1.3750936998588177
107,0.06271513444230915
108,-0.6002177368114489
109,0.5362922859526537
110,0.16867552019434773
111,-0.24029952901799934
112,-1.0516479737728677
113,0.7181663448994123
114,1.60147142405866
115,0.17541895743020391
116,-0.2494048575364808
117,-0.0448346532184788
118,1.2188796852147334
119,0.9980001273278383
120,0.24464618643070338
121,-0.203877367351247
122,-0.41427309352228575
123,-0.3417358742090944
124,0.8380484323733038
125,0.7795628724175516
126,-0.9906566726219053
127,-1.2981917302508184
128,-0.22721234011916994
129,0.13785021497319064
130,0.19643345132838066
131,-0.4910283519653158
132,0.24654931883969516
133,-0.4152505326707537
134,-0.8324326411462107
135,-1.6077387527369031
136,0.13049541852255617
137,-0.5095780195476171
138,0.10334021543733547
139,0.08917779879120141
140,1.0262752847712742
141,-0.5027609220163171
142,-0.5333598788515881
143,1.2419013914591448
144,-0.37293911308996525
145,0.14791247968945057
146,-0.14709856111897562
147,1.0381424766957739
148,-1.4236676202650973
149,-0.35505822098087997
150,-0.8890787320476953
151,1.1578715412692095
152,-0.4147214311583267
153,-0.768822103486917
154,0.6419725835105345
155,1.3272460418460388
156,1.318439896264669
157,1.387757218669437
158,-0.13080358249116777
159,0.8196398505641596
160,0.8174899405730546
161,-0.8073618227931788
162,-0.07019308152182893
163,-1.210875788940598
164,-0.444559087323417
165,0.05979522832019219
166,0.2170430347185122
167,-0.8245508043789564
168,0.4967900437089659
169,0.010963425049850008
170,0.8635001682278696
171,1.0282902062630934
172,1.2151342500527504
173,0.6260591347337747
174,0.28104106630052117
175,1.1516518957226456
176,0.014347070722883515
177,-0.10749134284679501
178,1.1096780019707229
179,0.19597350098871566
180,0.7702879669135833
181,1.2306156926171201
182,0.3891074390254887
