,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,-6.391319035240628,-0.2093720423381796,-4.2996092911088,-0.492192899859998,0.1830854133883929,-18.840011927136366,-16.082930121380127,25.07109074365223,-12.523965998343105,-10.03428364434429,-0.8654855597392581,0.2727575777553658,7.00450610839681,-1.7776254008621462,-21.42842986649579,-2.6217692531726575,12.336563934345499,-6.914988524859844,1.5581643482439886,22.7065996080572,-0.2936520830045879,-14.010749703991372,4.380276421350438,-6.857221221105596,2.274709694299399,3.800259400346516,-19.61603861607195,-6.067840054241288,64.54407730407824,-22.96339791101934,-3.554146327368148,52.9519144536965,-43.90457580112727,-23.346375557742107,-0.6370006815204521,-11.711809710681539,0.9378145022592361,-2.730072536432769,-11.411555885405216,-4.795102545844966,16.609967563778373,-5.937253351244604
1,7.821337197038294,2.9190266192055514,18.666756176847052,-8.66933964250853,67.87546360480958,-6.663364413826378,30.730220012114373,-13.289988672807837,-70.97812916133944,-33.25613439333198,-17.914085428213216,48.47792226772654,-9.5109705277573,-31.993451322067504,37.675359520176585,0.10577281894924326,24.158560419945655,-10.551482903611294,-8.67799178739979,-39.21647682529512,6.68708277263934,2.343129112581587,-18.628895095877564,11.796669098253142,-8.504654568473747,4.949353422492519,-3.0155903306363507,-7.008486785240105,8.821090304304496,-2.534668065553967,11.013294893190544,3.378154112743835,4.799380071614896,1.5256450130379882,4.351463134800675,-1.7348879485137796,3.3452960037819475,-0.06573604694649879,1.6240988084665975,1.8877430555934693,1.3832642892222338,1.3861976098527204
2,-4.721338997555836,-0.8583477037222356,-2.7827359459126755,-2.582856737654927,-5.092623175611798,-4.383955069294213,-1.9222046203303569,-3.332597545600125,-2.017495300593998,2.9485832671174435,-11.566083566856966,-3.8039054210275243,-4.597049632566522,-1.2611086067839727,-9.600892202047758,1.1722013433503728,3.8089310355973853,1.4310059703910167,13.482166078646317,-1.5466747539438506,-4.365534253799872,3.821654650161941,-7.152060449223881,-3.3994518996549683,-9.70315846944411,-4.95882128219539,-9.735836564737587,9.689160002370095,-1.539063034730011,3.96527697499394,13.962155438796541,5.3127819590779515,0.7132483345192291,1.7434139737823815,33.85814663084816,-5.559672379226225,-7.981616491548622,-15.589861590914905,-14.282274690865858,-0.49105764403563207,8.550086056967654,-13.360660607736046
3,-4.83770614675017,-0.4181599044518698,-4.681531125769365,-1.798398514246076,-11.886438811461641,-4.219773619326481,-4.574151776070066,0.30970430036294677,-0.10708483453597284,0.5004567547649936,-0.5146546018902589,0.8141269307650959,3.364061459732149,-9.66613285319561,-6.881893732003766,-9.398994728476758,13.844407235357068,-8.904701410639856,-0.647409660939587,-4.626400403399692,-13.063653206367833,-0.22400613347629603,2.4505303614700873,8.37455190529935,-7.225244380335598,5.086845383190898,4.692358370368878,2.4799610054215253,-0.6773303770445567,-5.531403871210431,1.8311428741666274,5.868532338222963,-6.789889615901174,0.45373639256416215,11.507925955382017,-5.043791369877349,-5.4218116676842,4.04190219229992,-8.531791457212428,-13.029991621808641,-3.384436478541631,-0.05174083029129489
4,-3.542542637539577,1.3348794951774727,-2.415758116843154,-1.2965403327664593,-6.255093619051425,-7.632389831862341,4.0700520766244175,-2.8191730595234548,8.094996411371467,-9.217678582629366,-20.327127723041833,2.39492038631474,-14.584335064802033,-3.8048570284219543,-6.216745949168869,-11.670472551213132,-5.625541533742716,2.4038065424493023,28.26220366011089,-9.036703170008087,-6.689498320958927,-10.71574206580513,-8.590378658162978,3.9312656933015333,-17.875118603627012,-3.2310345472477273,-11.664357191865978,10.915456570416577,7.018961841276162,-9.955527130274772,7.66505191025053,11.3929572153091,5.231269707426195,-7.94962125917971,-36.92584367155511,-16.358185914749427,-16.959416896357492,-24.646969157547595,13.561707599468125,19.540393573334935,0.46006682318771475,-1.8195663354034213
5,-6.143000841380383,-1.4057183908655537,-0.8385350005785691,-5.5122715225753485,9.108107169144036,-9.551183612265687,1.3905329761789282,3.0404517476183894,-18.59775223830009,14.565300485262433,-14.948053893566744,-5.553289769563099,-16.157188433825574,-3.328608531055516,-17.038265111527526,10.967479938093897,-1.7902184636921104,5.7131500908115145,0.8196569548503025,4.234194649524157,-15.331369877035483,2.509207753293712,-7.257223242317347,-0.9346144611554722,13.963909683396677,9.725347791097875,-0.23037626959738947,-11.549457593936808,-5.607484452122585,-10.554708930265681,-29.396193851313242,23.421635791078184,5.435000047534441,42.07509269922899,-5.100022006730569,3.0300958636966193,15.921966886004512,14.166223675272377,0.3547129533828757,3.5334283607337555,-3.1756834730136916,9.868752507825779
6,-4.296646862168528,-0.5794581050549028,-1.7121380204916743,-2.832527884133717,6.452738232568872,5.59516506806786,-1.637912659662298,-5.28627481137633,1.7914994509663194,11.883634760217424,-2.7593129108388785,-10.570298979685933,-1.1754325186325032,14.955696163093343,2.2807580729696464,3.6999857980840085,0.08847814307603145,11.83814916661953,14.047225079600883,-1.426651524853755,14.995687172353703,20.230853233966204,-12.613021772989422,-2.0622232047488196,1.6831938638848745,-2.013720721992859,-12.84646475776561,4.3035514348982415,9.067723282898816,1.387709756446895,0.8470428448478802,-1.9251142288003358,16.739209539708153,-12.145908276689315,13.584898506638266,-4.9417586902277995,15.13445064976618,1.1037770862027867,-2.012818340496759,-14.173109695553563,1.8171453104447048,6.9442336773047435
7,-5.905360660829313,-1.355153463809756,-3.8594177961868916,-6.093842654940101,-5.505387632622433,-1.298080219770119,-4.487981715361763,-5.736170460057677,-6.065894007736592,5.610838500632439,-2.2192133132759824,-5.869791533550283,5.167760610215438,-4.275252439636654,-6.512901914911244,10.138172316610184,16.357000346199413,-13.935588884523153,-1.1792958386125498,-0.11868041374507178,-6.434130888080857,-3.9679505604725143,5.061296684261628,5.825440199038695,-3.052806715103084,2.0609153789068237,-16.858794696786994,-2.4612865055959343,-5.660282294704212,-7.515104242101424,4.973647839170867,-1.632729007053099,-10.270883395018952,-5.409120563354902,-6.25793711786207,0.6765946366298004,-4.979778256920964,3.5020105810750173,-7.544220935054402,0.43359415461311623,-20.4669261516913,-6.130776556238519
8,-1.7499008932732303,-2.0574269621872974,0.2158247905815669,-5.095714158495946,7.57955755504097,-10.552750819160872,2.227410369708708,3.415231290567039,-14.86989371015271,-4.9940233535900065,-22.879977448774056,-4.3109603973823045,-4.768588672623746,12.800646604302937,-38.086212079373944,1.0892962447742294,-23.169821132174775,44.09157087599831,-12.783986473290447,16.511296253186536,-26.48081044489632,66.08314271810762,-3.720066348503517,51.171207955076525,-4.250366104044375,38.79713322471151,24.488901098332267,-14.462576430698135,18.759794576413608,7.430622623089724,16.07354988490761,-28.90513493900444,-11.086482663990672,-1.7992669089271651,-19.17121314797801,-8.36459418160385,-10.828481326710257,4.885862862162181,-1.18361816449884,1.1535827669946523,3.6810367628988376,-7.3632152099192645
9,-4.573623300452651,-1.8599053845722495,-3.751644247659688,-3.0342346113255285,-8.03176944523293,-6.99347090733312,-1.761606789775976,-2.4712723061326676,-1.1788252517292732,3.8941271808647784,-13.535520294975104,-1.7180915290256518,-6.138889226748185,-6.830041522401506,-12.98514809142254,9.572466847552839,1.040923057543863,-3.094490719871167,9.737336966895727,-0.136154845577753,-17.927773428470246,-2.923949556719648,-4.419271750038024,-5.4222761012208895,-3.753839389797603,-6.201202818488317,1.18487792443895,6.524087086190061,-8.469299239042568,8.373538304820787,-4.8129548485732485,7.036746643672629,-1.33407907739974,21.03043682786891,8.176568999268673,-9.921832698310931,2.8859958571471758,-3.324568958518079,-4.0167669121761715,12.21404904759831,6.396094149543384,-10.2228626537286
