,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,-1.8130597199984506,-4.678377428478758,-9.087400455873365,4.122685372420137,-12.154332513593811,-6.082780155918268,0.1593003462934186,3.7081710206137486,-4.671032044211802,-0.6391724902482782,2.9851982375496853,14.962270560484157,-8.359443676446602,18.469075169471022,7.549736093368195,9.693168238471053,-26.793836282931707,-17.332398817151386,17.683535233853025,-12.84162078161993,14.819403425220539,-10.543781302057264,19.812490330133542,-27.211706758044695,7.00600499528983,15.310262273460529,17.760514178844566,6.084680779761553,7.435394448315923,0.5088909318884517,2.0585437372671658,-0.1764455817232155,6.12110156533079,-1.1796781309950255,7.054181645509637,-11.73164005150958,0.14233698932979685,1.8715430211114579,-1.4533108809333402,-1.8010507355544587,2.734806832277432,4.5058438590659255,-0.6499498447160578,1.6277312098870886,0.20578432895605828,-2.065316832907881,2.7945673801794593
1,-0.6847900017940111,-1.4913426076099128,-4.995720843979209,2.9783433829210137,-4.648661649171032,-1.4997120990870985,1.7703210500816342,0.6733984535189993,-3.3642666064233655,-2.0823495996176775,-0.579666378637322,-0.38436111113871985,0.02266979052655215,5.261535629813269,-5.403782180651411,-1.9164331422059613,-1.9632095342513896,1.3652820213724381,-1.792771516522703,-1.2161339998958065,-6.774767681923167,-0.9349305831401364,-3.795953702690779,2.541613257406294,1.5811818521229526,1.491641371492717,-0.5265361124134992,-8.929537985833376,4.674268316662731,-0.50410232235002,5.5024815487846706,3.563024802354893,2.8622003041340425,-5.56047275852976,-7.883293501261715,1.5544697997969936,-4.2213868792386755,7.216286196102311,6.442884429076845,18.47701456120152,-4.4861855824248975,-6.88836317723615,3.4496543080315116,17.32078819082428,18.116173070622306,-15.487775393203536,28.143054790538354
2,-2.1741239071497187,-0.16885063030065905,-5.446294613114366,0.9709763306151048,3.607091835571336,-2.8223537403487144,2.2692261283203767,4.7466433274562725,-6.238082444143642,1.7003055556199556,-4.467835047818075,-0.3011980435557595,3.438661725985755,2.1539243480276156,0.3948738598367215,2.017636021245897,-1.4127215727049465,1.4228987967658504,-1.744335290466347,-11.334693824385315,-0.012908460723875984,-5.540707948470221,-1.6882685764443999,1.1591963469442625,1.4714213052808136,1.5490797735511517,0.14483368687781503,-12.420348308105021,-1.3929978003307313,-6.106552775975112,-2.6284115065652895,-1.6822293635289634,-1.6886643251441367,-0.9351216046763513,-4.867986758407802,-7.152251369860165,-7.991337564920271,-10.19034277417846,1.8751719696849383,3.704535676733833,24.786161273034388,-23.903907993564893,28.652746293888814,-0.3648166187822066,4.503102301888838,1.77908317085576,-11.054598465288878
3,-2.3402455299300957,-2.8787281110877627,0.4862546830229546,0.11224902549151447,-2.1048096973654924,-2.1100438319074866,-1.2740031255925366,-1.646968148426605,1.9038033886899515,-0.5309769985604198,1.4622023316628538,0.554576502125535,-2.006519759376984,-1.9490117806053564,0.09082142750562602,-0.526406879924089,1.4465860221662359,0.3257788058127291,-4.027724322727613,0.27112987209031036,0.7208158087609401,-0.7472715478497544,2.8328200890705166,-2.3853985876515655,0.22891447115094743,-1.5035967301572377,-0.6397759915691292,0.5692366496275313,-0.7835114459306052,-1.3126762987969003,-0.7047026102689079,0.21501410848742708,-1.5824810316644888,-1.7497674408261041,-0.2458631948699887,-1.9271425481508628,1.0412792698158033,-2.8866992198974457,0.391894359753352,-3.012745672005627,-2.087463585818865,-0.31960003323156927,-1.456794379828338,-0.38398054367223616,-1.2078543029769084,-2.6820265185139807,-0.3893026925559531
4,-0.33687806562645256,1.2930991884975045,-4.010798261149196,2.286665817794727,0.2868721555471712,1.9971768491683255,1.2892250951608095,1.3700967336458354,-0.55365739678291,-1.0845359952789695,-0.8477518227783828,-0.8788244569850742,0.9595315943447852,-1.9348832864097254,-2.1520752149156444,0.8809952289004955,-0.6594385013567021,-1.484920582521147,-2.013659077729867,-0.5363326728423966,-3.085283617838733,-3.5276983841904266,-1.1842856271108262,0.6549070481058367,2.651924247793344,-0.7553103912236702,-0.45017526574487665,-0.6816986244261618,-1.3705127687744412,-2.2602818449356725,-0.22329083750893747,-0.15872223851804262,-1.0073848637305438,-3.3543183164829604,0.8286628604105721,0.09760481942784865,-3.0180399131445235,1.5035132762970878,-2.344035223500202,-1.1501789165389995,2.1919953803247973,0.12606377826790988,-3.8158387215613487,2.57832772756339,0.7776765653826474,0.17490276366616017,0.8373262007671096
5,-2.0126939778512694,-0.3637475542311369,-5.1935134330090955,2.0025819132939318,-3.5800631624979506,-1.30767467269592,1.5225328826418325,1.3931723901978317,-3.244876387555464,-0.6359106529944225,1.5431588144437638,1.002532025344381,-0.23209073483199982,2.63062254374618,-2.412881420715297,-0.007970929334401258,-1.1402577289011804,-0.5578685402551823,-2.2636872077914254,-1.8609235697903146,-4.213608277698366,-3.911966515528603,-1.506024732842829,0.3575972083292964,-0.8882260854087914,-2.0642816228984895,-3.2646099476863304,-2.744776070732055,-2.1023224133103087,-1.284207772494965,-0.16227588810074522,2.2385687170424493,1.1753318349616297,-3.650848905197564,-1.8217290778235726,-0.1400722625578818,0.30984348735601985,1.1224828524939494,-3.433180987099827,1.7326165095813697,-1.2482331354113536,2.2416456703131606,0.3839703687793946,-0.8539095036502853,1.9629980115560228,0.5918944338889667,-0.8338622332290839
6,0.45155554976347945,-0.02080005595772136,-1.9387019318546193,-0.4733329512606917,2.472291388292129,-2.643425624277438,0.3716475895976439,1.9995837059352106,-1.518989985213346,0.49128965733483154,0.5199567174213808,0.8996300058301829,2.7656264085648616,1.5831358389008834,-2.913207290768158,2.5841295928656924,1.3057116356037946,4.246066415173673,-1.451624086499898,-2.4377214079406504,-5.452346495294702,-2.485831962544391,-0.17371554033332742,-1.865500630461992,0.5564649169009362,-2.023605212790645,-0.8120821553989819,-4.4968195575325405,-0.9033626311643661,-5.434447028652785,-0.5333378963139727,0.020010751538197064,1.902116555878425,-1.94130637011538,-0.91509785537339,-6.493864009440365,-4.655335665096946,-2.130336781647891,1.5262199308673503,0.9755189673981899,0.9686687609882618,-1.531822924737546,9.263839123230209,-4.648919471453556,-9.307642007137256,-3.8571862514639483,-3.2539765646231333
7,-2.393572713779341,-2.0841238982307697,-2.283821324104831,1.408277265466693,-3.315144337449543,-2.7930853988214297,0.008643050926173929,-0.3249659624540849,0.7882208183387795,-0.693020547294576,1.9275305243860146,0.6635972972746816,-1.2289705188523832,-0.21056327988612933,0.13002456994215228,-0.050069276920734554,-0.44479655914234145,0.4041805748168207,-3.894094486401077,-1.0774235008838047,-0.22411853532785245,-1.5072678663637633,2.4954016393250673,-1.5582762845160563,0.3068785377703815,-1.9155609931029955,-1.9400453199202086,-0.2119496908077061,-0.26972760132587503,-1.443039416011766,-0.9272266697501728,1.414833699416019,-2.0179357597173397,-2.789714009188388,-0.6522085997075542,-2.4391878619153653,0.7450702208318065,-0.5813701616122664,-1.1192092141338956,-3.0627667095271964,-0.802364067123226,-1.400823251850227,-3.348687897453365,-1.2157349572951321,-0.9538669138334556,-0.675139710637236,-0.04768473967779488
8,-1.6537010602547508,-0.5331745825510956,-4.540895430219395,2.59079844417335,-2.2096306031142623,-0.4903541975363056,1.8690449589685811,1.3111708610429982,-2.4539708304849204,-2.10682987329338,-0.13177001913832664,-0.43952050335581283,-0.6754710875879095,2.439192742617929,-4.461362082134247,0.6506972951121442,-1.6898818249135656,0.6975790587139252,-3.582710296402762,-1.8916764403228934,-8.42444519394282,-2.932727169797041,-1.5187831560837615,3.139939355481695,0.5789074018507656,-5.267354795240392,-3.5596283462748093,-7.519320811515662,-4.198230848605986,-5.127370353077392,7.0810413661993605,0.6702359316396127,2.839362621370381,-12.459641065769874,-8.401856900893323,-4.585385148104969,-7.459218713018558,3.940668204712388,-16.243707910829404,7.664174707962212,12.781256304205046,36.977212482589515,7.931017694520266,9.50374947790851,-6.555908567424235,6.470936516690827,-2.4852411770794416
9,-2.7404924317447596,-1.7024665003122914,-4.280221161652841,0.22295680078184532,-0.9381678439062574,-3.6081664822433313,0.16161608271252037,2.0091125036351807,-3.193419117240915,-1.3489746441429353,0.6995194206782894,1.0633980162594459,0.6835736271338926,0.191146184639563,-1.0161614576032842,2.3114225610219377,2.17957648233841,-0.8460518556382215,-2.144035344824786,-4.144626278047532,-2.9418237790488133,-4.550234637640542,-1.7228751026014677,0.26430860246866067,-0.8489540033670222,-0.18154554187797556,-3.4166670919532165,-0.8474395627700609,-3.1205264317487855,-0.9153358018754708,-0.03000854469894422,-1.0788454263503435,1.7869368513228412,3.6948301278682507,1.6525498797706115,-0.6870836861110444,0.761762860290185,0.010228796399350655,-3.220990661543505,1.412627955474931,0.4815949268169336,-1.8111486631280336,-2.7534065919793993,-6.683313962630201,-0.29858322397835757,-0.5578619672262222,0.09276434821582355
10,0.5099359118604979,9.75555252153368,-13.080661329513475,14.00116243115256,9.698939583581813,24.239164583762296,55.48454099065439,-47.12429942637189,-8.101001466289912,19.52180368753375,2.1602376153472838,16.667605963047,3.033238211861738,-0.5829346242850044,12.150871427229985,2.008962904196637,6.180670360588266,4.495032422647889,-1.0359745178896673,0.7886355416724466,3.473447929845507,1.0128528039408184,0.3764068407687585,-0.05971121391792397,-3.3677375136897654,2.263166438661005,1.7834551542087067,-1.5400105858977426,0.839247042412373,1.9751870195395282,-3.565932632625704,2.427131304359331,-0.5216847308953454,0.7274443643455035,0.8960503810452608,-0.8559431726381966,-0.11397228049976027,-0.052304780776035814,-0.342032027082216,-0.06889773516075347,-0.5713702654723676,0.6141145095174869,0.14172999436622602,0.10619148719006735,-0.7423876636458351,1.4118409799495804,1.2331706282377337
