,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
0,2.314641629097182,4.542993846955462,6.544663712606158,8.422360507925992,10.22286963707112,11.795440234802495,13.348614304882252,14.86461563931634,16.337318077075356,17.762476076869863,19.135753968115328,20.461652013284677,21.693715619060573,22.842337993792178,23.961843318248768,25.065233331461258,26.104005085028035,27.12662935924285,28.1054102817631,29.061655674195997,30.00096693965464,30.903113418052676,31.7909974942904,32.655948952419664,33.511951350715265,34.348243986927066,35.16369970648811,35.967861804450585,36.738546471931365,37.49774357363794,38.2395753776829,38.96125966737271,39.67272481745386,40.36028626567271,41.02023906990683,41.656766095278776,42.284537954624774,42.899776809757576,43.502919541738514,44.096490806837316,44.68308491962761,45.25944731424451,45.83216146124304,46.39339576123001,46.94852629726917,47.49108973374979,48.02466361689713,48.5533547377069,49.072888963055405,49.58448128939232,50.07943760550197,50.571644206016586,51.06008680125931,51.53785897024552,52.00505748926009,52.47159973251561,52.92749630938346,53.37879033147398,53.82179759828517,54.262130202756765,54.698654468071375,55.128503270966775,55.54919155021458,55.966594806896055,56.37943039075265,56.782957723783035,57.180111665833344,57.57427146338655,57.96516988125274,58.3512401188908,58.73383631127096,59.11510354896292,59.487571052076184,59.854877867306456,60.21437107314722,60.57089034720617,60.92512243521203,61.27450081249533,61.62142583009677,61.96496953789752,62.30388711540931,62.64092329192417,62.974324424330355,63.30327590953482,63.62306845232012,63.94167730959448,64.25736965837008,64.57061054312794,64.88122160190868,65.18895004246068,65.4934914834459,65.79526906445723,66.0940380026273,66.38820476571705,66.68072347522387,66.97170928157502,67.25808339799609,67.54368623823198,67.81764796303194,68.09010936421078,68.36032602848421,68.62881453428751,68.89593012767132,69.16014402077927,69.4223402260164,69.68294321637593,69.93912190697164,70.1936656989847,70.44759396517816,70.69597764437253,70.9433098716699,71.18839095612027,71.43217612686634,71.6716152598929,71.910932340991,72.14813638322325,72.38475829326751,72.61834206279822,72.84819905702817,73.07668135811114,73.30302450068268,73.5255416405711,73.74720319779512,73.96780250534557,74.1852805747372,74.40132079789161,74.61506996287406,74.8264090794697,75.03588888144527,75.24332398783862,75.44941031985391,75.65338969871796,75.85601172636594,76.0576840678776,76.25769724005961,76.45661748013661,76.65422613827508,76.85005704522325,77.04565676462555,77.23882963791083,77.43038194298346,77.62030498535518,77.80905812154913,77.99683704101821,78.18373722700619,78.36832867520282,78.551276572847,78.73343708262477,78.91404911906675,79.09392993798092,79.27108587032365,79.4471058983213,79.62245203296571,79.79656401684318,79.96830835488669,80.13951603523475
