,0
0,0.05536775366495024
1,0.23067686155810885
2,-0.13956603288018005
3,-0.43840034283539236
4,-0.475162779187532
5,0.9410703609039311
6,-0.4068420712713453
7,2.4461516495564952
8,-0.14360656246275497
9,-0.37718060956569094
10,-0.43213703800797615
11,0.0089593818333793
12,-0.13597160338400033
13,-0.0010449580734684136
14,-0.4321367918254491
15,-0.45323837973809983
16,-0.4068879163647668
17,-0.008788298774871816
18,-0.008788303822077018
19,-0.2521617115402223
20,-0.28971936996287223
21,-0.47516244719547696
22,-0.46745267808497604
23,-0.4068420218265318
24,2.446151649556528
25,-0.47516263475952286
26,1.9450715888441914
27,-0.28971956113075586
28,-0.24260835041606865
29,-0.2525227218964748
30,-0.2420971729313235
31,-0.4532382733567483
32,-0.4068882922911364
33,-0.25070119090072446
34,-0.13591188183878847
35,-0.47516281785866693
36,-0.4557317334957056
37,-0.4251282626827638
38,-0.45323847674463363
39,-0.46112401707798906
40,-0.4751626802314433
41,-0.2126806977792734
42,-0.2521616028902308
43,-0.13778915912478185
44,-0.38586813722634605
45,-0.4068419557750148
46,0.02420967302392593
47,-0.1396241721681532
48,-0.3596979971301819
49,0.033034954127752626
50,-0.3596982392476403
51,-0.361944583568466
52,-0.008788199248088935
53,0.9388264397321873
54,-0.4282660004353936
55,0.002084874011296198
56,-0.3806796784600698
