,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.06828101166369621,0.04498591251132846,0.04300914106159769,0.03432164739911003,0.03265701226981544,0.02927384717638246,0.026214004162166897,0.02504663761952903,0.023363085404058015,0.023039456208992965,0.020847164008760594,0.01825181468540229,0.017371541981845633,0.016860222825166516,0.01655560487340264,0.015911041803909353,0.01566830054036055,0.015008575430075282,0.014645769830686923,0.014246101403593808,0.013827874000672459,0.013235751943010547,0.012515284956070327,0.012329447742468152,0.01176340644191368,0.01137695019288348,0.011072938902416571,0.010857172151082223,0.010736123370735255,0.0106785471569871,0.010330612832615115,0.010163467911349392,0.009790766259902012,0.009497986254172112,0.009443512958723563,0.009115710508842944,0.00888447069734752,0.008794487545166626,0.008692371421741518,0.008492750636249656,0.008388008396802201,0.00815171211837106,0.008066831113657795,0.007883245739325683,0.007804582899252502,0.007599262028585524,0.007499560319136391,0.007442419746917981,0.007342240846501476,0.0070798570806401735
