,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0.04624721058427858,0.033934968000910934,0.030022466983090933,0.0275995484207723,0.026358678413950665,0.025284009084858925,0.022391509995536057,0.02106121934109938,0.020595078674893345,0.01996708499731491,0.018942146394062342,0.018401924984428327,0.017895601763579693,0.01738160058730665,0.017048078582963644,0.01674437274252973,0.01658794482365923,0.01618376318570992,0.016127036120870495,0.01541703177241498,0.01482439250027895,0.014666256141663931,0.013664155580973857,0.013560250680467048,0.013286708630555002,0.012766173725333101,0.012519241265844118,0.012157513984620427,0.012016026398050493,0.011638998564983275,0.011555804479908184,0.011148477678478716,0.01110783487093258,0.010740371734870552,0.010528930112631606,0.010479529199744592,0.010235478471701897,0.009992646397230555,0.009928225814368056,0.009710633748897426,0.009622815194583932,0.009377992044690742,0.009242667265473332,0.009108014439569209,0.008950891602234456,0.008842640290499047,0.00866977498561684,0.008586800274027384,0.00848432702553507,0.008368394215128094,0.008301458846366837,0.008173555580614453,0.007974541612626338,0.007861730652735478
