,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.12934961172042284,0.07225470732448398,0.06043712245981885,0.047310060117032995,0.040741936203884575,0.03654536033482935,0.0311006047852593,0.027134486938777697,0.026712020362831747,0.024987487761648622,0.023336544885478816,0.019673238914906466,0.019171699660204305,0.01881904048243615,0.017404881053789397,0.01605716780252475,0.016041095373165892,0.014893259353586288,0.013863421625121771,0.013287891677073633,0.012782336705746463,0.012307785904790342,0.011912097520817778,0.011327501352667435,0.010837837353057234,0.010658308047671334,0.010498314805100271,0.009671687119847264,0.00941206466992303,0.009054927810280698,0.00827712999609129,0.008090345756375362,0.007741862256482832
