,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.025445762802683434,0.02530843788521171,0.024758273861375597,0.0246269933602442,0.0245104362327112,0.02403733812299901,0.023721754323052117,0.02359120398704493,0.023389697886988376,0.022848209543519134,0.022373867104783795,0.022123547704263506,0.02174181080538932,0.021651288464980305,0.021325046073938522,0.021050153977051515,0.020874311769960515,0.020385458698035822,0.02032286929522768,0.019891256475634923,0.019710313068645288,0.019601198008483884,0.018970476328860862,0.018649368861100444,0.018437015693234426,0.018211794200548137,0.017916659455228596,0.01769639993308405,0.01729332651361059,0.017212487938322887,0.016597343124095432,0.016155247287238897,0.01595343153847871,0.01589331677777786,0.015321718373878497,0.015087228062506897,0.014940909589671213,0.01453528941802986,0.01395138342296731,0.013682479604224897,0.012416420091520865
