,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,0.026799500255263762,0.026600897816608324,0.026509518843592615,0.02631232446374571,0.0261519863212809,0.026001908248585177,0.025487152690461028,0.025360244440603696,0.02488154290308527,0.024762253798703195,0.024514466379978457,0.024145572299947342,0.02365611391101725,0.02328019086916533,0.02311781732954434,0.02290357526634373,0.022737425931033683,0.02203411603835519,0.021632714278524152,0.021435491471804034,0.021212110363167693,0.021079766406320255,0.02036699578571643,0.02011739974172611,0.01994649919596203,0.019731118426704018,0.019201189541222716,0.01889623633274724,0.01853044617492168,0.018216010632963617,0.017797274427933135,0.017621747773117886,0.017190685979354425,0.016886778794957626,0.016739898575149365,0.016513635131090373,0.015779811379874772
