,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,4.9982918583636335,9.995902291648687,14.99227803734065,19.98764492402655,24.981801178084268,29.974022163407056,34.96295719798104,39.94654644350483,44.92195969841072,49.89232841459684,54.85061047997824,59.7909822472116,64.70702437826323,69.58683022066373,74.43278507844009,79.12328905086146,83.68284769763092
