,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.1035764266446043,0.08262330057132519,0.05546507704150419,0.047221186383952084,0.03915529733023882,0.03659235452726167,0.03383419206792032,0.030898533792686773,0.027033741724345892,0.024139653483152387,0.023711693335309113,0.020614044600451544,0.019971028019430858,0.019517664899422124,0.018570424230543385,0.01623917940907455,0.015404821960624083,0.013829129011311317,0.013295217834134523,0.01245871194524805,0.012322654198296845,0.011605293890113222,0.011400520333345562,0.010928809047242019,0.010453891164707543,0.010136536254698344,0.009812302287654506,0.00935562019615245,0.009044775370628436,0.008701373111672473,0.008634448680302215,0.008290379869055347,0.007688861496756934,0.007617295279225056,0.007458997115906253,0.007020344758058122
