,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.028100482490190527,0.027282189817373265,0.026822751829311764,0.026601013396119998,0.026310124387169505,0.025739562480622508,0.02505608410185166,0.024520939325880866,0.02398651764536104,0.023839650359489446,0.023611979902505423,0.022999072313558324,0.0223058987092427,0.02196079213510014,0.021798873082319363,0.020811040480066073,0.020419012225619752,0.02003789127079275,0.019947153685753064,0.019070704836868416,0.018421638907057357,0.017703960600258604,0.01743471576669213,0.016651530403686606,0.01594885370695809,0.015606109655080675,0.01520758553532362,0.014866686521689439,0.014130342509223787,0.01360717506755796,0.013317932163959755,0.012798167946567941,0.012467783075433732,0.012111424864033164,0.011878684490886656,0.011244814976015299,0.010975093337917926,0.010596753651125553,0.010090596003100536,0.0097037652272129,0.009401163623132728,0.009197153071095717,0.009071446421814407,0.008629351958772949,0.008380019443275629,0.008233916993994367,0.00784440678559037
