,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.034743657911116284,0.03417082861072074,0.03234580287603578,0.03033149135026657,0.028744601268580888,0.02790324657454843,0.026525926694597312,0.025865804124254068,0.02551998983413167,0.02359037264699887,0.022875049997480062,0.022374512767950227,0.02134782025505396,0.020567515717480507,0.02036590590230249,0.0196080706896418,0.01860434258934593,0.01794531204956035,0.017384276815488132,0.016773014976946582,0.016219342490970255,0.015413490511174072,0.015209794421678155,0.014433134690627682,0.013491140314808012,0.013280597890203963,0.012789679193978717,0.012666369144053537,0.012115226182383143,0.011784052577866215,0.0114866535009521,0.01116427412779676,0.01066745453472135,0.010581312755577308,0.01026952275309886,0.010168470028336945,0.009867004678393194,0.009592686964690124,0.009273830047579243,0.008965514190939569,0.008725734593104486,0.00846074830032607,0.008306224731404507,0.007853157329620785,0.007799305292561548,0.00759206507886387,0.007425894789291045,0.00732660599293104,0.00722040380493151,0.0071050214727224545
