,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.049982918583636335,0.049976104332850525,0.04996375745691965,0.049953668866859,0.04994156254057717,0.049922209853227845,0.049889350345739804,0.049835892455237916,0.049754132549058916,0.04970368716186126,0.049582820653814,0.04940371767233359,0.049160421310516324,0.04879805842400495,0.04845954857776358,0.046905039724213664,0.04559558646769454
