,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,6.58280810879248,10.800861610960988,14.89874280024762,18.367226274607525,21.521764902845028,24.595856453592017,27.48685224507289,30.188905026089746,32.666628651471726,35.01020504598658,37.26144866861061,39.38576703888102,41.42466098674186,43.34942623077278,45.22470218358083,47.00874904625945,48.71741051806888,50.39770554646591,51.988901226294495,53.52984229722957,54.98816403837586,56.363129192195736,57.68469892307944,58.99538809693438,60.2670937542107,61.45949443242999,62.61973121856581,63.750688276329306,64.86227204960122,65.93466796549457,66.98036148278851,67.98685907767502,68.98853291505385,69.97671974010973,70.92314424164965,71.85024809383067,72.75152113646763,73.64721791006569,74.50097883367386,75.33701784661537,76.15443694320801,76.96181470507939,77.74598417367422,78.49891656147508,79.23287219469401,79.95778572239544,80.66771561794904
