,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,10.357644565831096,18.61997539599712,24.1664828623132,28.888601706099564,32.80413122181837,36.463366349209245,39.84678490288121,42.93663852543462,45.64001322470432,48.05397883974591,50.42514832905369,52.48655218745994,54.48365531839033,56.43542198522835,58.29246438933339,59.916382229674745,61.45686450926105,62.83977743293161,64.16929947674934,65.41517034251531,66.64743555558536,67.80796465005128,68.94801680987703,70.0408976343571,71.08628660534055,72.09994004911306,73.08117018323414,74.01673210498346,74.9212095747805,75.79134690360682,76.65479188214134,77.48382982299721,78.25271602220099,79.01444537389771,79.76034494156707,80.46237934614983
