,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,2.6799500255263764,5.340039807187209,7.99099169154647,10.622224137921041,13.23742277004913,15.837613594907648,18.386328863953754,20.92235330801412,23.41050759832265,25.886732978192967,28.33817961619081,30.752736846185545,33.11834823728727,35.446367324203806,37.758149057158235,40.04850658379261,42.32224917689598,44.5256607807315,46.688932208583914,48.832481355764315,50.95369239208109,53.06166903271311,55.098368611284755,57.11010858545736,59.10475850505357,61.07787034772397,62.997989301846246,64.88761293512097,66.74065755261314,68.56225861590951,70.34198605870282,72.10416083601461,73.82322943395006,75.51190731344582,77.18589717096074,78.83726068406979,80.41524182205725
