,0,1,2,3
0,-342.9152362337288,-327.5527325520535,954.8900579638588,-489.2912753840136
1,-334.21172611735284,-293.9344413493726,169.24904861552938,1019.5569978383447
2,-383.754427373487,-246.5461921475467,-528.215730724772,-241.17894944473625
3,-379.6364031931911,-282.1881320530793,-608.9435097816362,-273.95378805773436
4,1553.2688467547955,-169.63336018829634,-29.05298355144399,-15.185958782908392
5,-112.75105383781198,1319.8548582896985,42.073117480089884,0.05297383152193337
