,0,1,2,3,4,5,6,7,8,9,10,11
0,-42.13067775157547,-68.85285007575233,-63.87390526452577,-60.253363448299574,27.521123906830425,-39.50217184986288,20.926016429371852,-33.99736690753623,8.633362654033103,-6.779102610678426,34.58472991922444,-43.04791679405089
1,-56.288047167542445,103.57810140306965,-89.60788927555006,4.592745477776297,-7.002550278522953,-56.44978725302995,30.66440331574435,23.65648386395946,-100.90474239053114,-69.60993628250385,31.306296518563734,-84.3420039458878
2,-26.084245744201898,-84.77594017283481,46.64775648941256,47.188583276353256,-21.446008578733323,50.79700020522751,-51.35314070976479,-51.0411990357373,1.2270416692951798,12.723513275053024,24.47786042826971,20.03505315336824
3,-40.098535908961324,-61.18966936146933,-53.2393098777598,-6.968282983722685,109.94350564839522,-49.298726957896925,-86.8848710385088,-35.06640805190013,-16.52713833678359,-53.17759861995225,0.4980198623291125,-14.34015673487827
4,-24.782443929580896,-176.7032320155384,-33.725911515724206,0.6269591476666746,-17.827385248139418,10.632147757885244,15.352013040840394,-0.7958689735774238,-53.08241264837444,4.273740369372058,21.010862975771655,1.9285281219431782
5,-56.262246070746684,253.01286710091279,-57.105231869820116,127.58415540224547,-102.80335187772934,6.50053246168389,-16.333595786198565,70.29433307134556,-74.68212905797668,-83.17599711824307,-43.92692944309664,72.44073664571309
6,-37.31808879946183,-21.380155801040786,-103.38464887658375,36.037037183152584,149.79722998997136,-82.63286738581147,-106.00286244173925,-4.661625447646726,-4.966229361515302,-78.50690137963845,-27.60540689626544,9.75459391102488
7,41.0909896599856,-33.75423083870819,455.81085549518747,243.01372784463862,107.80966126216603,-181.5504610617422,184.56900165457395,-31.48043074768404,16.975555062779907,-19.139809257869725,-1.4426255424665595,11.318144649582738
8,-45.352442302983015,19.84295695506203,278.33654425785517,-65.21869027072132,-48.27862978151073,9.156257891335734,-57.370866283642954,57.58304009278869,-104.90742141251353,-8.404471904728045,23.08383717513324,-89.78430845770929
9,-46.30589019801835,26.61562769319445,161.25079891351024,-25.918108990310394,-27.827329602358034,23.52768490192608,-103.52387068735732,-18.05395804687667,-0.20789162970781122,29.18050748774189,-7.53342890652284,-38.23921262553229
10,-62.22498519818339,78.54561002825498,201.32057155663065,-147.56945369981432,31.824886193216937,-26.67015943380049,-87.78851414999697,45.1853527141101,-11.80533124973915,-18.54441683068235,-29.963041495532313,-16.406456148179128
11,-33.838910716276274,-95.5839325681435,83.41629466067671,-6.21941890692699,-4.058652414219422,36.41997487569459,-40.927441052935755,-13.659077043831342,-67.74402625373597,-35.653404598215836,17.15528046706037,-47.49307383267392
12,-5.408546554145242,-84.54788084064693,97.24974934853748,93.01287151410521,-8.232450266739763,52.35359575189248,-80.43686029198778,11.650128206532072,-0.7537941049401963,58.41178335790844,-59.537665253179306,64.01914451549061
13,175.38342617636084,-196.9369943636645,-97.98396167586286,132.74065952394125,36.081932991739876,-11.65994188131477,-24.53791222355303,295.96746523159976,115.44323262915374,33.65623056989528,40.50661908820738,-68.17854709213321
14,-25.620512830052448,-162.9098274442203,-49.26986310108028,-0.992274879865108,38.237371398766356,5.769609971252053,-11.512257045991854,-0.373157712447056,-34.385128776787646,-31.249423577877607,18.89648117033284,25.301976314451984
15,-30.7878425436179,-163.04374079469932,-22.861808887551568,-83.00183814204264,-24.39730277086451,-9.850318804387062,46.69128607013391,34.336717940591114,0.2820536089876077,-25.34315339868625,-9.330203004907817,29.715735916579735
16,-49.69461468556314,38.5978794869323,-35.49266289402468,-48.4259426244586,75.13068383195466,-47.37366416808325,-40.17770751569175,-12.978146583795692,11.030813940701437,-18.6696452478403,7.4183986962385005,-7.49251685734479
17,-19.048249301818178,-157.7600786542225,-85.65845270533286,69.23337170882805,-30.907960610961958,38.10236224184546,15.232466680198026,-26.10675274748515,-64.1082730317839,34.19582607822686,7.488590654406893,-21.507598922220414
18,-27.772924196958336,-37.764318654285205,96.11686252192588,9.270792999798088,-83.09198003705939,79.98368195928171,-12.658566790622737,-13.926045827873985,30.354187958311147,26.038688262317585,-0.2479236268535072,17.069169117993056
19,-48.174245086703266,182.56787367255615,-27.464945518103434,145.4780880051506,-150.72497501294163,38.78423946032391,-15.259109646666674,-14.345373105463185,-13.521780298135111,20.081656516305156,-61.548607671875125,-37.847020454985824
20,-49.315688731334134,40.637368066072256,149.20752380376067,-80.69220987479272,30.607883831924156,4.453168323604141,-95.26428482650157,32.32015009344919,24.91881846540525,25.03629414303214,-40.934124363077395,73.03585964975586
21,-37.0447149101877,-139.6516675345679,29.133782771348272,-85.35534773820308,-13.11053139808909,-23.486404586737763,12.062182596192212,29.366409317386786,-39.28185470916054,-8.904920639244992,-58.88920086412466,30.144151665986776
22,-25.86601507379034,-146.4850289565312,-3.9215415450578863,8.723181299793637,-58.881820094335175,37.81039475115781,23.285097784300543,-5.330432570598712,-20.62341372597616,26.22792434294622,17.910328913721617,-3.338851780446191
