,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,-77.09132236024243,2.1082822923840068,31.60496480784864,-174.00464203794533,54.612032905891226,-48.73333815577721,-66.46854765510457,11.965842874161252,-66.44521498888622,0.04313649742421858,33.542232145159396,-103.8048682023708,-15.608526071290019,-35.860216412574246,-16.37768562638131,88.95620511012102,92.89336524468959,52.92080495463065,-90.15211116542217,6.624216181507078,2.816095518325705,-131.9823311245252,-111.10670695493494,-12.82801252155758,88.13754295975912,12.694454848001435
1,-93.23970591724324,-45.204878293162245,-40.834944358945016,-34.14721621618898,53.036036941919555,-89.1179665807325,137.47653822803903,45.15036032311223,-168.1306704464653,68.5722651567742,-178.0792611357522,-162.779758214578,-85.8719152355262,24.067216687381094,8.551087959540906,-259.6368888304138,-80.72410362820793,-73.97646687351492,-140.17647384251782,-124.19268731451231,59.15870786181264,-72.23689214274874,100.2721638601205,-102.34654676648677,-103.91856862385693,24.76948940922931
2,-54.49514483869614,-5.935763493557697,70.35442074767315,-43.06871974736628,-137.1730822800478,142.91996120742854,-6.64068885190865,-45.11137228771165,-65.33053782666181,97.39660345204662,15.835855970407062,144.62815891004237,158.48199524427062,-158.2832379899347,-158.75198603331202,-56.00206420306783,-238.65151654796946,73.1846111025645,162.1586607035484,-5.466832644314351,38.19595414929263,189.71994764800797,-4.401966709314884,-204.40012799985396,167.85235471037316,11.75055288285133
3,-82.6231989199695,-34.03748753467025,-20.97566092067074,-6.212073164129269,-113.40537775208645,23.89965140651592,103.86846987999374,-125.1135831405603,-168.15970690791818,66.76824255040937,118.5776788411768,-127.09123421474636,118.37487578870258,-170.61342810945658,-4.174585373919293,-61.597281071897314,-75.10533593255946,-55.86510132619861,-20.53151016715789,-92.29380909148662,49.215421169921434,-192.81349613512793,238.01660294199016,230.22483369933954,73.4227818778722,-200.14192145121243
4,-56.74179649579972,31.90023560359656,91.74112217840664,-196.06738941667808,27.142914600806584,58.33869686474411,-123.80204632607101,39.30988686580951,-17.84475143174324,61.04178957109203,-12.363153634625641,63.44469135516678,-12.64852333034198,-9.313521971531607,42.188758500054114,-32.14869951516564,-40.73671742771712,16.917418783876762,-115.85426101460172,-37.97526291590339,7.383583913964011,59.4453767081944,-17.3079352702262,-36.139800347159756,-42.90597574012818,-22.056759723117047
5,-83.45110785319864,-83.89141147269308,-217.9295786684428,330.42234374368434,-165.95876071786577,-50.946232207303424,-6.234737427926325,-4.93870487933224,-2.918210017337456,-167.61506626890937,-180.04542850251065,267.5915232374505,206.36852901118067,61.98410257362395,293.89909799304655,57.73751916379316,-137.29067521636517,222.11629460099184,-41.3878616096613,-216.46572877973276,-18.542456880696133,-231.56694163186276,-22.189144414535992,-70.5551480842541,0.4864213921947706,53.37441806850624
6,-76.32239144231971,-26.711345031558242,-75.90274114148384,100.9449597974507,-185.7714006356446,-22.183694054674053,92.09799205549736,-82.91374671840208,-103.9580291869181,-55.66934173523206,85.58702813252484,-170.77824701130572,233.03851928320282,7.06154616281209,38.948812158075455,63.69573331273486,42.168309929093766,-197.0462064303563,109.21654599454577,-53.12516014125751,-231.184458225081,95.97879125633949,-6.122247757428056,12.3525500341058,-25.024655996137593,-19.507997716816988
7,100.39892027173703,90.48176944396742,1143.2688969077656,673.6756027337398,62.071070791287724,-84.8283329343603,-127.22215666061233,141.80458998445067,-4.979995491431371,-2.0322337476836383,55.0058905435574,-73.11550073830763,19.027983583675763,-15.123802943741406,9.61632111946612,-37.013712723428554,6.1470860549775646,21.331269003557978,-14.094209587791742,5.862019389191478,-2.58525319064269,-17.414889566387835,-3.3544178820979904,5.923099221127882,-4.902156105520814,3.764798869994439
8,-70.24362199104804,16.152933513963866,311.3160919185728,-120.5699994142322,156.3928010636844,-69.24113202047822,330.18801885239634,-116.55174817304447,-234.61611882897205,-3.5237893875022115,-354.2508338266304,292.10722510254357,-136.52617600988214,-18.19762882813372,-150.02616220255172,313.6729126743621,130.30418881992458,-124.9736580720309,53.85995033034463,-51.72788879746386,-70.91872786689567,-16.301852836076375,96.76960422303972,-5.776766957141694,-0.19562160618609065,-8.987698631196597
9,-74.64816231376645,-30.10374298196387,81.73011417150734,-58.16799206860273,-80.19985740421784,22.041321871008094,188.34665611663922,-157.21879790658983,-71.90182462827434,85.55200306589464,8.846466077210659,-32.484066615417355,-34.85658148724037,-79.55125835847338,-167.662244686049,27.82126644871828,-126.78264954273936,248.2643101088707,38.610978128169535,221.61411443770817,84.08667880817208,-132.4400608085802,-137.60145229235835,10.389035861407363,9.983832962785309,69.90806692131531
