,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,5.084711612603559,10.169370037746061,15.253842655604288,20.338072272135328,25.422023689279154,30.50543927818705,35.58869153014691,40.66987968407088,45.745616658420104,50.81870662817827,55.88537165398596,60.947370957529124,66.004037303135,71.05014998250786,76.06114257107137,81.04027327100607
