,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,0.024957625944321552,0.024645564241907707,0.02359098452762985,0.023175633708467078,0.021968189774850298,0.02105478556067283,0.020565441527749043,0.019898324142819716,0.019141262587623175,0.018906573850761332,0.01813302773198489,0.018035542312545515,0.017637108353507926,0.017239242150738233,0.016754645058105925,0.016567679635737652,0.016203471507515648,0.015729540193804067,0.01547982447988897,0.015013475253905617,0.014746115940070977,0.01458408008426376,0.01434363340709603,0.014081355620959508,0.01373480447369774,0.013431721458906608,0.013426119852719092,0.013076414928308256,0.01287777364553722,0.012675201612595131,0.012556826723288582,0.012287107815234805,0.01194021389772794,0.011876473328351095,0.011490481582255551,0.011320192947903629,0.011225320630009696,0.01115771764223775,0.010926757047136948,0.010349303025585021,0.010163590854294038,0.010124475379287616,0.009975837656339333,0.009773956784575325,0.009549563171074433,0.009534327428998015,0.009246729778717615,0.009227115784128003,0.00901323799222472,0.008832508115271939,0.00872956204994446,0.008596510938190393,0.008373023875994784,0.008250381091567128,0.008122408121728469,0.007863286561359352,0.00776849584027449,0.007637399146058113,0.007547150228402787
