,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.035215480327720136,0.03232634581987583,0.02935825145289805,0.028763608851048145,0.024979258242568726,0.02392506088710872,0.02327780688859281,0.02125823304799352,0.020654698248887323,0.02025547832216807,0.019040133682121242,0.018068327356236275,0.01780940038227281,0.017681897974899805,0.01706754287347819,0.016830408006878114,0.01632242709480494,0.016154195252698053,0.015672916006089305,0.015066663197052847,0.014612259117788413,0.01406559127110038,0.01404248016195168,0.013671902796258824,0.0134986217564626,0.013290493019226043,0.013205566079875507,0.012738892633172247,0.012239878492984963,0.0121559233144814,0.012090815072889324,0.011770282524811857,0.011667585015856604,0.01140680077214319,0.010987796773275072,0.010929041320776422,0.01059406061716517,0.010469604093876117,0.01022653530259999,0.01008495580893721,0.009741698785898081,0.009491825190905955,0.00940120249606967,0.008976238797659136,0.008927292411973693,0.008833398488687466,0.008714078617419919,0.008515264776688989,0.008249105718694283,0.007971228514475358,0.00785545684674587,0.00778084261806078,0.007600039465847676,0.007554474190734389,0.007311515094602124
