,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.15721722413144512,0.0617661624358385,0.047204071270246235,0.03782378893109731,0.03671552842567009,0.02804703577534909,0.02651765334421411,0.02246371246761581,0.021786583495592312,0.021329903288663004,0.01899730652319302,0.018516357083060462,0.017979320956210014,0.017100176741555784,0.01588656107175518,0.014431697115891704,0.013956953557901977,0.013542273866033823,0.012967762197693296,0.01253876712680739,0.011992574648080102,0.01159024911856201,0.011312910745626036,0.011129249649314112,0.010739940572419877,0.010152106216370244,0.009795182209003633,0.009745891095252564,0.009522515596939046,0.009140081359362055,0.008721674499963531,0.008489439481263312,0.008180938414196367,0.007873441499789482,0.007620372572446493,0.007470602071733433,0.007245283940340281,0.007015071238412713,0.006821569403067072,0.0066068129772013495,0.006527114656172619
