,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.11654551700830261,0.07333119462280367,0.05062514338254958,0.04149344983574546,0.03771207466610603,0.032216119449846675,0.027370112401829544,0.025636079443318523,0.02137635272003233,0.02079635940955923,0.019581058082426685,0.017644503441008586,0.016273054875932436,0.015625528238778132,0.014576261642436935,0.014090319781641025,0.013392203451482529,0.0129339116591959,0.012284176382064988,0.011495547217241915,0.010937433074775946,0.010442260968006467,0.009939728609095084,0.009501386494004452,0.00942222324808871,0.008961061416569846,0.008723990765593078,0.008033749077473515,0.007998891929738882,0.007657334298315891,0.007503307960936452,0.0072589475052453195,0.007156064443188401,0.0069643016678160715,0.0066575186544565335,0.006584806874632656,0.0062706782948653075,0.006052924374842702,0.005853962698030307,0.005766898043866733,0.005637012479234034,0.005404454672304149,0.005187759658349346,0.005051189883528384,0.0049081199359435924,0.004730779398447135,0.004658452297414568,0.004492692835293051,0.00440577577099333,0.004393811730736576
